15	25
0.7563	1.5524	0.6054	0.5786	0.5959	0.3723	0.8077	0.9246	1.1086	1.1091	0.9837	1.0772	1.1146	0.6437	0.4924	0.9352	0.4763	0.4267	1.0731	1.2791	1.1521	0.9230	1.1865	0.8271	0.3700	
0.7565	1.2098	0.5646	0.5362	0.5388	0.3213	0.6106	0.5966	0.8712	0.9342	0.6481	0.6900	0.8013	0.4594	0.3653	0.8510	0.3848	0.2699	0.8290	1.0881	0.8623	0.7603	0.8716	0.6309	0.2658	
1.2147	1.6223	0.8001	0.7383	0.7353	0.7419	0.9279	0.8880	1.1797	1.2446	0.7345	0.8172	1.3601	0.4344	0.6347	1.0100	0.5715	0.4309	0.8178	1.4794	0.7647	1.2746	0.7491	0.5607	0.2913	
0.5735	1.1685	0.4399	0.4156	0.4302	0.3536	0.6424	0.7556	0.8353	0.8123	0.7394	0.8259	0.9344	0.4487	0.4144	0.6334	0.3692	0.3578	0.7319	0.9414	0.7737	0.7503	0.7973	0.5509	0.2678	
0.4096	1.1842	0.3355	0.3152	0.3427	0.3865	0.6994	0.9452	0.8396	0.7312	0.8726	1.0061	1.0966	0.4692	0.4755	0.4552	0.3687	0.4586	0.6865	0.8405	0.7437	0.7635	0.7842	0.5131	0.2862	
1.1947	1.7153	0.8544	0.8058	0.8027	0.5339	0.8787	0.8033	1.2412	1.3569	0.8339	0.8836	1.1613	0.5940	0.5385	1.2396	0.5635	0.3661	1.1122	1.5915	1.1259	1.1498	1.1248	0.8300	0.3527	
0.7705	1.3302	0.5693	0.5370	0.5456	0.4120	0.7120	0.7621	0.9560	0.9781	0.7580	0.8317	0.9996	0.4871	0.4512	0.8198	0.4281	0.3566	0.8411	1.1401	0.8718	0.8737	0.8866	0.6298	0.2908	
0.7273	1.1994	0.5185	0.4851	0.4919	0.4294	0.6633	0.7078	0.8639	0.8781	0.6617	0.7342	0.9576	0.4061	0.4349	0.7103	0.3961	0.3366	0.7029	1.0288	0.7129	0.8348	0.7215	0.5142	0.2505	
1.4907	2.2758	1.0517	0.9849	0.9900	0.8092	1.2335	1.2383	1.6437	1.7211	1.1764	1.2874	1.7373	0.7551	0.7970	1.4553	0.7569	0.5835	1.3562	2.0212	1.3626	1.5914	1.3680	0.9924	0.4641	
1.1444	1.7663	0.7647	0.7037	0.7129	0.8045	1.0448	1.1250	1.2769	1.2705	0.9268	1.0568	1.5928	0.5035	0.7289	0.9388	0.6120	0.5517	0.8668	1.5034	0.8319	1.3666	0.8330	0.5954	0.3369	
1.2980	1.5155	0.8937	0.8409	0.8218	0.5003	0.7409	0.5154	1.1070	1.3057	0.5643	0.5595	0.9060	0.4715	0.4389	1.2895	0.5153	0.2238	0.9894	1.5441	0.9645	1.0628	0.9385	0.7299	0.2812	
1.0206	1.2723	0.7291	0.6915	0.6784	0.3383	0.5966	0.4244	0.9257	1.0904	0.5209	0.5136	0.6962	0.4462	0.3341	1.1019	0.4171	0.1775	0.9054	1.2810	0.9122	0.8235	0.8993	0.6861	0.2550	
1.2752	1.5555	0.8862	0.8346	0.8188	0.5005	0.7658	0.5694	1.1337	1.3172	0.6197	0.6247	0.9498	0.4995	0.4554	1.2841	0.5239	0.2499	1.0205	1.5544	1.0051	1.0751	0.9844	0.7561	0.2967	
0.6050	1.2434	0.4633	0.4373	0.4533	0.3828	0.6878	0.8144	0.8887	0.8596	0.7907	0.8854	1.0065	0.4751	0.4461	0.6624	0.3935	0.3866	0.7711	0.9963	0.8147	0.8028	0.8402	0.5791	0.2846	
0.9136	1.0698	0.6031	0.5602	0.5495	0.4582	0.5742	0.4571	0.7823	0.8852	0.4031	0.4247	0.7819	0.2829	0.3745	0.8012	0.3786	0.2145	0.5886	1.0541	0.5467	0.8290	0.5259	0.4117	0.1841	
