35	3
0.1522	0.0408	0.6909	
0.3929	0.2701	0.0547	
0.4628	0.1789	0.3404	
0.7378	0.5277	0.7928	
0.8757	0.7351	0.0065	
0.9738	0.9176	0.0542	
0.7239	0.0306	0.2741	
0.6229	0.8242	0.3575	
0.8421	0.8474	0.7811	
0.3780	0.4696	0.1888	
0.8987	0.3703	0.4065	
0.7888	0.0756	0.6940	
0.9088	0.1700	0.8295	
0.4214	0.6720	0.5462	
0.0706	0.5901	0.9123	
0.9075	0.6678	0.9176	
0.6127	0.4503	0.6185	
0.7503	0.7919	0.9105	
0.5804	0.4558	0.8939	
0.9945	0.8945	0.3453	
0.1659	0.0726	0.9964	
0.7088	0.6354	0.8903	
0.1667	0.8086	0.3638	
0.0793	0.3211	0.7829	
0.6341	0.5361	0.3283	
0.5515	0.8661	0.1567	
0.7723	0.5342	0.7395	
0.0549	0.7936	0.6317	
0.0466	0.5862	0.5999	
0.5825	0.8815	0.2406	
0.7617	0.4432	0.2823	
0.1853	0.0932	0.7987	
0.5360	0.9295	0.5869	
0.5737	0.4186	0.3018	
0.6049	0.5267	0.2961	
