35	4
0.8391	0.3458	0.7114	0.0174	
0.0517	0.7226	0.5364	0.1481	
0.7395	0.1172	0.5868	0.9592	
0.5545	0.1808	0.2109	0.7145	
0.4295	0.1939	0.4139	0.3065	
0.7797	0.3605	0.5158	0.8281	
0.3967	0.4044	0.8383	0.8079	
0.3572	0.2258	0.6599	0.9093	
0.6595	0.6691	0.4812	0.6428	
0.3942	0.9572	0.8528	0.6287	
0.1785	0.4317	0.4815	0.1185	
0.0543	0.8038	0.2723	0.9190	
0.2471	0.7982	0.7312	0.6240	
0.9018	0.9952	0.9695	0.2576	
0.9824	0.2118	0.3756	0.9513	
0.4841	0.3290	0.2386	0.0462	
0.1447	0.7623	0.2427	0.0209	
0.5117	0.7568	0.0189	0.0881	
0.9935	0.9613	0.9827	0.5178	
0.7626	0.5699	0.8026	0.8787	
0.9660	0.6085	0.5635	0.4022	
0.9299	0.3651	0.3888	0.5613	
0.2365	0.3435	0.6525	0.5982	
0.0975	0.6000	0.9937	0.0751	
0.4098	0.5256	0.7138	0.3915	
0.1312	0.4850	0.1024	0.3550	
0.7546	0.6557	0.4473	0.2448	
0.3481	0.0383	0.6928	0.1080	
0.4498	0.1899	0.3330	0.1123	
0.1993	0.9287	0.9217	0.2672	
0.7365	0.5830	0.6325	0.2664	
0.2034	0.0154	0.9322	0.9361	
0.7682	0.2937	0.4259	0.1862	
0.2413	0.0453	0.3005	0.5074	
0.6137	0.7947	0.8890	0.1476	
