30	5
0.7264	0.1016	0.2673	0.6119	0.6934	
0.9697	0.4743	0.7893	0.9146	0.8212	
0.7621	0.1745	0.6166	0.8841	0.8577	
0.5251	0.3254	0.6865	0.2453	0.1106	
0.4468	0.1104	0.6974	0.9582	0.7050	
0.6384	0.4282	0.9320	0.4523	0.5517	
0.3071	0.7190	0.1202	0.8886	0.5206	
0.4434	0.7676	0.6069	0.4649	0.3137	
0.6653	0.9272	0.4899	0.5852	0.1614	
0.8223	0.7570	0.5297	0.0117	0.3197	
0.3190	0.3325	0.2219	0.7284	0.6711	
0.6570	0.8806	0.7482	0.4153	0.5240	
0.5054	0.5256	0.2582	0.1186	0.6078	
0.1574	0.2673	0.1991	0.5963	0.7603	
0.3051	0.1682	0.8715	0.0047	0.1639	
0.1051	0.0450	0.0272	0.9395	0.4944	
0.8706	0.1708	0.0363	0.6914	0.7647	
0.6790	0.9258	0.4380	0.2718	0.3008	
0.8269	0.1086	0.0657	0.7537	0.8389	
0.9461	0.8341	0.9794	0.6583	0.6798	
0.6306	0.1518	0.6289	0.2837	0.3285	
0.5134	0.8559	0.6563	0.5356	0.5383	
0.5560	0.5986	0.3279	0.0602	0.8378	
0.9874	0.1978	0.4755	0.6774	0.2430	
0.6269	0.7975	0.0162	0.9229	0.0195	
0.8520	0.7874	0.2000	0.4666	0.6075	
0.4903	0.0956	0.8585	0.3688	0.5388	
0.0200	0.1714	0.0675	0.9174	0.2263	
0.2438	0.6028	0.3107	0.0116	0.9199	
0.5501	0.3251	0.8266	0.9292	0.9360	
