50	20
1.3801	1.2229	1.1914	0.7910	0.6997	0.5292	0.3104	0.9549	1.4698	0.6293	1.0923	0.9082	0.7029	0.8937	1.0604	0.7300	1.1050	0.5152	1.5115	0.4746	
0.9994	0.8989	1.1183	0.7175	0.8705	0.3150	0.7958	0.7032	0.8020	1.3982	1.3715	0.9832	0.7382	0.9608	0.7890	0.9997	0.8031	0.7153	1.5954	0.4840	
1.3731	1.4489	1.2006	0.9784	1.1690	1.0061	0.3470	1.4169	1.5429	0.7362	1.7904	0.8293	1.3282	0.9785	0.7083	0.8638	0.9689	0.4636	1.7434	0.9585	
0.9298	1.2459	0.9103	0.6072	0.5917	0.5408	0.2681	0.8311	1.0766	0.8469	1.2302	0.5361	0.6680	0.7424	0.5949	0.8623	1.0623	0.3710	1.4285	0.6453	
0.4380	0.8604	0.5687	0.2789	0.2319	0.1757	0.2654	0.3405	0.4889	0.9114	0.7946	0.2792	0.2337	0.4873	0.3419	0.7644	0.8494	0.2842	1.0252	0.3873	
1.3586	0.9420	1.2587	0.6651	0.8654	0.3456	0.5095	0.8578	1.1249	0.9004	1.0202	1.0828	0.7416	0.8650	1.1063	0.7192	0.8333	0.6627	1.5054	0.2779	
1.1983	1.2982	1.2078	1.0133	1.0454	0.7284	0.7004	1.0950	1.2918	1.2364	1.8248	0.9543	1.0729	1.1255	0.7479	1.0953	1.0246	0.6437	1.8312	0.8766	
1.6943	1.6453	1.5815	0.7386	1.0592	0.6398	0.3816	1.2802	1.5403	1.1812	1.4947	1.0857	1.0431	1.0215	1.2308	1.0801	1.3754	0.6822	2.1051	0.5934	
1.8655	2.0544	1.7279	0.9804	1.3078	0.9980	0.3909	1.6528	1.8842	1.2941	2.0413	1.0982	1.4116	1.2101	1.1772	1.2994	1.6005	0.6834	2.4641	0.9819	
1.0869	1.0236	1.0390	0.9803	0.7969	0.5670	0.6428	0.8562	1.2438	0.9136	1.4421	0.9118	0.7917	1.0297	0.7745	0.8621	0.8922	0.5802	1.4839	0.6788	
1.2231	1.6287	1.2314	1.1876	0.4874	0.5576	0.6913	0.8105	1.7056	1.2757	1.6869	0.9118	0.5134	1.3280	1.0109	1.3273	1.7044	0.6469	1.9591	0.8885	
1.2115	1.3878	1.1083	1.0000	0.4588	0.5229	0.4571	0.7968	1.5999	0.8291	1.3029	0.8268	0.4930	1.0828	0.9843	0.9781	1.4152	0.5217	1.6143	0.6800	
1.0935	0.8488	1.0579	0.8210	0.8632	0.4517	0.6416	0.8100	1.0374	0.9334	1.2667	0.9654	0.7949	0.9242	0.8115	0.7645	0.7073	0.6144	1.4045	0.4984	
1.8444	1.5094	1.6952	1.0843	1.4527	0.8526	0.6739	1.5084	1.6826	1.2217	1.8982	1.3735	1.4275	1.2525	1.2464	1.0749	1.1129	0.8269	2.2060	0.7737	
0.7679	0.8222	0.7725	1.1863	0.6347	0.5756	0.8118	0.6547	1.1804	0.8561	1.5462	0.8066	0.6586	1.1109	0.5257	0.8551	0.7748	0.5332	1.2593	0.8275	
1.5292	1.7014	1.4782	1.1947	0.8562	0.6921	0.6993	1.1147	1.7980	1.3264	1.8414	1.1208	0.8670	1.3629	1.1642	1.3132	1.6093	0.7425	2.1696	0.8875	
1.5278	2.0096	1.4239	1.2651	0.6328	0.8051	0.5087	1.1494	2.0905	1.1569	1.8741	0.9345	0.7496	1.3843	1.1405	1.3799	1.9506	0.6111	2.2125	1.0455	
2.4420	1.9443	2.2794	1.6868	1.6406	0.9200	1.1602	1.7020	2.4062	1.7618	2.4552	2.0002	1.5156	1.9111	1.8842	1.5594	1.7189	1.2376	2.9569	0.9645	
1.3107	1.0634	1.1450	0.5481	0.8284	0.4893	0.2251	0.9780	1.1648	0.6187	0.9641	0.8463	0.8128	0.6964	0.9469	0.6058	0.8365	0.4789	1.3963	0.3519	
