25	15
1.1185	0.2466	1.2268	0.5857	0.7628	0.8722	1.2792	0.8466	0.8827	0.4578	0.7284	1.4468	1.0770	0.6920	0.9242	
1.2196	0.2600	1.3574	0.6617	0.7543	0.9385	1.3791	0.9422	0.9869	0.4549	0.7888	1.5898	1.1570	0.7535	1.0477	
0.9817	0.2761	0.9281	0.3131	0.9669	0.9030	1.1825	0.8683	0.8629	0.5625	0.5259	1.1732	0.9728	0.6924	0.5717	
1.0074	0.2841	0.9477	0.3114	0.9615	0.9366	1.2071	0.9318	0.9257	0.5580	0.5148	1.2002	0.9847	0.7237	0.5879	
0.7803	0.2296	0.7039	0.1912	0.7059	0.7678	0.9268	0.8394	0.8287	0.4046	0.3226	0.9085	0.7324	0.6042	0.4282	
1.2449	0.2605	1.3919	0.6758	0.6684	0.9649	1.3869	1.0387	1.0873	0.4036	0.7625	1.6255	1.1478	0.7890	1.0989	
0.8202	0.1709	0.9248	0.4640	0.5140	0.6157	0.9290	0.5952	0.6279	0.3115	0.5560	1.0774	0.7870	0.4918	0.7172	
0.9031	0.1906	1.0068	0.4879	0.5084	0.7002	1.0110	0.7398	0.7740	0.3066	0.5603	1.1776	0.8396	0.5695	0.7886	
1.3210	0.2856	1.4723	0.7362	0.9937	0.9885	1.5301	0.8509	0.8972	0.6001	0.9528	1.7262	1.3182	0.7670	1.0990	
1.4972	0.3233	1.6685	0.8325	1.1091	1.1230	1.7306	0.9809	1.0335	0.6697	1.0703	1.9560	1.4877	0.8741	1.2491	
1.0487	0.2359	1.1570	0.5836	0.9771	0.7720	1.2532	0.5330	0.5642	0.5889	0.8354	1.3652	1.1081	0.5721	0.8179	
1.2254	0.3298	1.1846	0.4110	0.9906	1.1268	1.4319	1.2141	1.2164	0.5744	0.5885	1.4789	1.1502	0.8929	0.7912	
1.0537	0.2094	1.2109	0.6234	0.5779	0.7752	1.1767	0.7797	0.8278	0.3533	0.7119	1.3983	0.9935	0.6286	0.9660	
1.1420	0.2576	1.2524	0.6174	0.9931	0.8601	1.3501	0.6665	0.7000	0.5974	0.8579	1.4804	1.1770	0.6501	0.8970	
0.7942	0.1780	0.8786	0.4460	0.7453	0.5811	0.9502	0.3924	0.4165	0.4496	0.6398	1.0356	0.8424	0.4293	0.6210	
1.1951	0.2284	1.3968	0.7399	0.6201	0.8559	1.3276	0.8539	0.9141	0.3824	0.8315	1.6014	1.1267	0.6965	1.1309	
1.2264	0.2352	1.4391	0.7777	0.7416	0.8562	1.3839	0.7631	0.8245	0.4570	0.9201	1.6489	1.1972	0.6805	1.1445	
1.1466	0.2489	1.2660	0.6099	0.7452	0.8893	1.3038	0.8794	0.9187	0.4482	0.7424	1.4883	1.0953	0.7099	0.9653	
0.7675	0.2198	0.7029	0.1963	0.6082	0.7549	0.8940	0.8771	0.8701	0.3472	0.2905	0.8995	0.6950	0.6055	0.4522	
0.9671	0.2553	0.9442	0.3324	0.7146	0.8876	1.1163	0.9954	1.0002	0.4138	0.4456	1.1724	0.8885	0.7122	0.6499	
0.8430	0.2279	0.8002	0.2457	0.5263	0.8155	0.9531	1.0191	1.0198	0.2991	0.2947	1.0049	0.7273	0.6717	0.5605	
1.2402	0.2321	1.4667	0.7980	0.6846	0.8614	1.3862	0.8015	0.8672	0.4240	0.9164	1.6742	1.1932	0.6929	1.1850	
0.8489	0.2063	0.8936	0.4080	0.8082	0.6745	1.0176	0.5312	0.5469	0.4815	0.6067	1.0761	0.8801	0.5059	0.6077	
1.5997	0.3758	1.6999	0.7675	1.2429	1.2922	1.8603	1.2180	1.2552	0.7397	1.0226	2.0343	1.5659	1.0100	1.2245	
0.9818	0.2351	1.0315	0.4541	0.7752	0.8054	1.1441	0.7676	0.7877	0.4599	0.6127	1.2407	0.9592	0.6295	0.7349	
