15	20
0.7297	1.2661	1.0214	0.5401	0.3677	0.5278	0.8125	0.5702	0.7044	0.1481	0.7301	0.8953	0.7255	0.5448	0.9474	0.4194	0.8422	0.7758	0.9871	0.8211	
1.2195	1.6153	1.2101	1.1220	0.3934	1.3292	1.5538	0.9173	1.0083	0.6468	1.0285	1.1284	0.8938	0.9999	0.9564	0.6306	0.8835	1.5521	1.2297	1.2580	
0.5371	0.9498	0.7670	0.4312	0.2998	0.4617	0.6648	0.5002	0.6104	0.1890	0.6435	0.7116	0.6163	0.4470	0.7514	0.3421	0.6851	0.6158	0.8019	0.5926	
0.8851	1.3285	1.0385	0.6631	0.3123	0.6476	0.9197	0.5194	0.6138	0.1572	0.6090	0.8553	0.6071	0.6000	0.8267	0.4181	0.7125	0.9396	0.9036	0.9800	
1.1059	1.3774	1.0112	1.0463	0.3133	1.2631	1.4265	0.8075	0.8652	0.6347	0.8765	0.9500	0.7387	0.9111	0.7505	0.5525	0.6990	1.4399	1.0280	1.1246	
0.7386	0.9127	0.6708	0.6601	0.1848	0.7603	0.8813	0.4592	0.4891	0.3348	0.4830	0.5896	0.4175	0.5604	0.4604	0.3370	0.4127	0.9111	0.6200	0.7652	
0.3483	0.3940	0.2754	0.4032	0.1098	0.5540	0.5646	0.3585	0.3751	0.3592	0.3949	0.3233	0.3031	0.3605	0.2293	0.2102	0.2412	0.5466	0.3719	0.3238	
0.7979	1.1140	0.8388	0.8630	0.3610	1.1490	1.2675	0.8971	0.9964	0.7267	1.0616	0.9261	0.8832	0.8259	0.8142	0.5350	0.8092	1.1858	1.0753	0.7778	
0.4389	0.8451	0.6758	0.6321	0.4333	0.9809	1.0665	1.0036	1.1616	0.8025	1.2912	0.9259	1.0756	0.7192	0.9362	0.5196	0.9774	0.8695	1.1621	0.3825	
0.9454	1.1437	0.8352	0.8397	0.2174	0.9607	1.1092	0.5555	0.5846	0.4118	0.5705	0.7214	0.4914	0.7027	0.5463	0.4159	0.4846	1.1581	0.7497	0.9800	
0.7568	1.1064	0.8373	0.9209	0.4277	1.3118	1.4031	1.0909	1.2182	0.9312	1.3222	1.0327	1.0811	0.9212	0.9292	0.6067	0.9582	1.2601	1.2417	0.7020	
0.5576	0.7496	0.5471	0.7803	0.3233	1.1820	1.1892	0.9382	1.0261	0.9042	1.1232	0.7819	0.8792	0.7768	0.6580	0.4921	0.7186	1.0566	0.9657	0.4745	
0.9805	1.1845	0.8684	0.8107	0.1937	0.8670	1.0428	0.4599	0.4799	0.2901	0.4456	0.6891	0.4047	0.6571	0.5181	0.3858	0.4329	1.1229	0.6878	1.0392	
0.8175	1.2350	0.9497	0.8853	0.4327	1.1841	1.3368	1.0061	1.1395	0.7655	1.2241	1.0576	1.0364	0.8793	0.9836	0.5926	0.9741	1.2217	1.2414	0.8023	
0.7327	1.2751	1.0163	0.7490	0.4771	0.9738	1.1843	0.9696	1.1387	0.6184	1.2316	1.0994	1.0860	0.7927	1.1147	0.5765	1.0820	1.0470	1.2963	0.7462	
