45	5
0.3806	0.6706	0.1510	0.8437	0.3300	
0.3696	0.2915	0.4102	0.8919	0.7505	
0.7531	0.3235	0.8930	0.6856	0.7957	
0.6119	0.7168	0.8544	0.5178	0.0537	
0.2392	0.1842	0.5428	0.4420	0.0092	
0.9253	0.4403	0.4605	0.3801	0.7281	
0.3819	0.3645	0.1494	0.0318	0.6644	
0.3735	0.2135	0.4889	0.2159	0.5853	
0.3298	0.5335	0.5691	0.0853	0.9190	
0.9038	0.8323	0.3415	0.7969	0.1673	
0.4661	0.4728	0.4179	0.4018	0.9720	
0.5082	0.6324	0.1768	0.0498	0.2196	
0.7947	0.1970	0.8348	0.3165	0.0382	
0.1351	0.9975	0.6758	0.8712	0.2290	
0.2050	0.0023	0.1854	0.9314	0.7078	
0.1902	0.6153	0.6111	0.4257	0.3526	
0.0019	0.8245	0.7052	0.8662	0.7095	
0.8578	0.4141	0.0283	0.4806	0.5887	
0.0100	0.8963	0.5209	0.9083	0.1088	
0.0087	0.5120	0.2591	0.2505	0.6468	
0.8405	0.9617	0.5082	0.5266	0.7311	
0.7700	0.6079	0.9732	0.2448	0.8634	
0.8572	0.6661	0.8182	0.8384	0.0226	
0.9335	0.9215	0.8588	0.5257	0.1512	
0.0151	0.4487	0.8966	0.3498	0.5252	
0.1898	0.6333	0.2995	0.2571	0.2266	
0.6941	0.2115	0.8800	0.1688	0.8417	
0.9773	0.5603	0.2552	0.5992	0.4300	
0.5753	0.1036	0.1921	0.8110	0.2994	
0.5624	0.2923	0.1866	0.8489	0.5772	
0.9418	0.5440	0.8611	0.8448	0.3448	
0.6864	0.1809	0.4446	0.2350	0.8570	
0.3312	0.2761	0.3866	0.5083	0.2866	
0.3401	0.2326	0.8320	0.6694	0.4410	
0.9344	0.5488	0.2065	0.0907	0.7664	
0.3075	0.5570	0.8978	0.5430	0.3830	
0.0388	0.6205	0.4595	0.2980	0.2388	
0.5678	0.0007	0.1634	0.3818	0.3939	
0.6508	0.1878	0.2687	0.5339	0.1958	
0.7387	0.4763	0.5207	0.4265	0.4407	
0.9564	0.0182	0.7724	0.2320	0.6184	
0.3061	0.4749	0.3874	0.0284	0.2319	
0.7591	0.0766	0.0444	0.0260	0.8714	
0.2813	0.2507	0.9868	0.2743	0.7314	
0.9019	0.5812	0.5230	0.6945	0.3199	
