35	4
0.8394	0.0490	0.0959	0.2101	
0.5206	0.8583	0.7870	0.2952	
0.3814	0.0395	0.5536	0.5320	
0.6192	0.6406	0.7195	0.5076	
0.6048	0.5064	0.2285	0.4991	
0.5356	0.5771	0.0127	0.9115	
0.7301	0.8791	0.1202	0.7303	
0.3763	0.1844	0.6330	0.8997	
0.1217	0.2015	0.0152	0.8049	
0.3669	0.1320	0.9403	0.4479	
0.8108	0.8222	0.9996	0.2350	
0.8977	0.7353	0.3782	0.0671	
0.3467	0.8935	0.8952	0.2842	
0.0159	0.1597	0.5901	0.4317	
0.0288	0.4223	0.8351	0.4551	
0.8496	0.6289	0.4823	0.9794	
0.9396	0.5968	0.0594	0.9269	
0.7627	0.2957	0.4603	0.5976	
0.9658	0.7820	0.3187	0.5837	
0.4927	0.3818	0.9102	0.1131	
0.5549	0.9848	0.8979	0.3992	
0.6522	0.2051	0.6512	0.9429	
0.9731	0.7798	0.2461	0.2143	
0.9037	0.8450	0.2340	0.1705	
0.0250	0.4613	0.5484	0.3469	
0.5743	0.6791	0.3928	0.6202	
0.7294	0.7972	0.7548	0.4357	
0.1517	0.2356	0.3926	0.4158	
0.0495	0.7522	0.2654	0.2852	
0.5349	0.9201	0.3469	0.9051	
0.0399	0.9946	0.9343	0.6828	
0.5000	0.8830	0.3739	0.1043	
0.2103	0.5034	0.4825	0.0835	
0.4760	0.0059	0.2382	0.0134	
0.6540	0.0151	0.5312	0.9188	
