25	30
0.1501	0.6399	0.9928	0.8981	0.8186	1.2006	0.4289	0.5318	1.0591	0.5767	0.5699	1.1722	0.8614	0.9225	0.6040	0.9387	0.9413	0.3063	0.7911	1.0258	0.2133	0.3302	1.0648	0.4415	0.4996	0.5797	0.8818	0.5643	0.9801	0.4012	
0.1577	0.5541	0.6341	0.6150	0.4259	0.8981	0.8926	0.6990	0.6229	0.5715	0.4819	0.8192	1.0367	0.4167	0.5862	1.1708	0.5136	0.1853	0.5139	1.0492	0.9133	0.6368	1.2081	0.9442	0.2601	0.6168	0.9402	0.7324	1.1368	0.9573	
0.1668	0.8298	1.1608	0.9765	0.8971	1.3009	0.4596	0.6333	1.1128	0.6839	0.7017	1.2693	0.9758	0.9561	0.7211	0.9422	1.0640	0.4193	0.8331	1.0563	0.2640	0.3486	1.2302	0.5826	0.5151	0.7299	0.9059	0.7247	0.9881	0.4051	
0.1818	1.1012	1.1168	0.7857	0.6471	1.0875	0.7662	0.8863	0.7224	0.8223	0.8443	1.0188	1.1976	0.4971	0.8693	0.9167	0.8726	0.5481	0.5796	0.9342	0.8277	0.5370	1.5121	1.1831	0.2837	1.0020	0.8220	1.1156	0.9126	0.7160	
0.0715	0.5997	0.5535	0.3119	0.2793	0.4185	0.2364	0.3903	0.2467	0.3829	0.4326	0.3960	0.4823	0.1578	0.4117	0.2102	0.4121	0.3320	0.1978	0.2601	0.2946	0.1591	0.6472	0.5395	0.0843	0.5055	0.2246	0.5531	0.2158	0.1766	
0.1579	0.5290	0.7369	0.7343	0.5745	1.0354	0.7587	0.6312	0.8177	0.5601	0.4835	0.9724	0.9849	0.6343	0.5756	1.1664	0.6592	0.1873	0.6426	1.1048	0.6751	0.5530	1.1548	0.7390	0.3683	0.5685	0.9767	0.6349	1.1578	0.8058	
0.2147	1.1742	1.2764	0.9694	0.8013	1.3408	0.9006	0.9921	0.9508	0.9250	0.9269	1.2624	1.3868	0.6934	0.9735	1.1857	1.0356	0.5663	0.7528	1.1983	0.9110	0.6394	1.7288	1.2692	0.3938	1.0873	1.0529	1.2011	1.1852	0.8629	
0.1902	0.4284	0.7806	0.9169	0.7070	1.2996	0.9519	0.6894	1.0890	0.5993	0.4614	1.2231	1.1569	0.8753	0.6058	1.5852	0.7547	0.0855	0.8494	1.4771	0.7786	0.7036	1.3115	0.7386	0.5093	0.5357	1.3067	0.5971	1.5737	1.0517	
0.1133	0.7315	0.7301	0.4936	0.4139	0.6789	0.4564	0.5622	0.4450	0.5286	0.5539	0.6377	0.7483	0.3051	0.5608	0.5300	0.5666	0.3737	0.3563	0.5543	0.5014	0.3183	0.9556	0.7526	0.1721	0.6540	0.4862	0.7243	0.5301	0.4136	
0.2755	1.3166	1.5043	1.2375	0.9959	1.7276	1.2339	1.2272	1.2579	1.1193	1.0743	1.6213	1.7682	0.9272	1.1697	1.6941	1.2461	0.5932	0.9973	1.6593	1.2111	0.8825	2.1599	1.5493	0.5338	1.2690	1.4635	1.4130	1.6846	1.2319	
0.1738	0.7843	0.8399	0.7028	0.5230	1.0051	0.8899	0.8027	0.6820	0.6914	0.6390	0.9259	1.1453	0.4586	0.7188	1.1289	0.6663	0.3292	0.5576	1.0519	0.9301	0.6309	1.3779	1.0826	0.2773	0.7901	0.9373	0.9117	1.1037	0.9152	
0.2025	1.1226	1.4224	1.1217	1.0225	1.4984	0.5919	0.8315	1.2212	0.8727	0.9122	1.4540	1.2200	1.0183	0.9237	1.0548	1.2538	0.5789	0.9223	1.1866	0.4324	0.4375	1.5546	0.8651	0.5493	0.9804	1.0196	1.0030	1.1010	0.5111	
0.1474	0.4854	0.8014	0.8043	0.6867	1.1018	0.5680	0.5255	0.9534	0.5171	0.4629	1.0595	0.8683	0.8050	0.5335	1.0687	0.7671	0.1884	0.7248	1.0754	0.3894	0.4271	1.0297	0.4925	0.4487	0.4936	0.9377	0.5067	1.0866	0.5902	
0.2287	0.8916	1.0976	1.0107	0.7802	1.4304	1.1184	0.9750	1.0689	0.8576	0.7684	1.3348	1.4596	0.7922	0.8867	1.5909	0.9342	0.3495	0.8509	1.5028	1.0691	0.8055	1.7345	1.2176	0.4648	0.9223	1.3318	1.0435	1.5714	1.1677	
0.1173	0.9540	0.9324	0.5560	0.5108	0.7389	0.3455	0.6097	0.4822	0.6164	0.6980	0.7075	0.7703	0.3450	0.6628	0.3613	0.7221	0.5312	0.3763	0.4604	0.3977	0.2359	1.0351	0.7989	0.1820	0.7974	0.3940	0.8568	0.3791	0.2455	
0.1117	0.4373	0.3855	0.3426	0.1885	0.5274	0.7289	0.5553	0.2826	0.4231	0.3553	0.4595	0.7778	0.1184	0.4344	0.8116	0.2596	0.1470	0.2585	0.6845	0.8308	0.5100	0.9064	0.8423	0.0952	0.4919	0.6234	0.6131	0.7686	0.7828	
0.1082	0.8686	0.8555	0.5159	0.4735	0.6860	0.3196	0.5580	0.4524	0.5646	0.6374	0.6571	0.7087	0.3264	0.6067	0.3432	0.6655	0.4825	0.3525	0.4334	0.3629	0.2190	0.9503	0.7270	0.1726	0.7272	0.3710	0.7805	0.3598	0.2296	
0.1590	0.4443	0.6272	0.6841	0.4966	0.9866	0.8643	0.6417	0.7581	0.5338	0.4260	0.9131	1.0091	0.5631	0.5429	1.2678	0.5567	0.1178	0.6073	1.1526	0.8069	0.6265	1.1563	0.7932	0.3385	0.5278	1.0270	0.6152	1.2432	0.9439	
0.1270	0.6333	0.6001	0.4599	0.3214	0.6692	0.6929	0.6300	0.3984	0.5280	0.4956	0.6053	0.8642	0.2246	0.5506	0.7834	0.4404	0.2736	0.3398	0.7122	0.7799	0.4844	1.0469	0.9069	0.1452	0.6321	0.6397	0.7443	0.7555	0.7078	
0.2597	1.2157	1.4466	1.2118	0.9934	1.6816	1.1173	1.1265	1.2638	1.0448	1.0037	1.5871	1.6452	0.9609	1.0917	1.6086	1.2239	0.5490	0.9921	1.5949	1.0524	0.8042	2.0101	1.3742	0.5471	1.1670	1.4022	1.2835	1.6086	1.1122	
0.2690	1.1045	1.3740	1.2341	0.9827	1.7295	1.2392	1.1373	1.3149	1.0273	0.9436	1.6249	1.7010	0.9980	1.0660	1.8096	1.1800	0.4576	1.0367	1.7454	1.1555	0.8951	2.0400	1.3839	0.5762	1.1101	1.5406	1.2353	1.7990	1.2748	
0.1009	0.5900	0.6668	0.4968	0.4340	0.6740	0.3591	0.4547	0.5024	0.4473	0.4643	0.6438	0.6369	0.3892	0.4734	0.5130	0.5555	0.2995	0.3890	0.5515	0.3381	0.2571	0.8087	0.5472	0.2141	0.5257	0.4792	0.5632	0.5235	0.3241	
0.1076	0.6775	0.8055	0.5918	0.5480	0.7854	0.2904	0.4653	0.6217	0.4929	0.5328	0.7631	0.6566	0.5126	0.5249	0.4893	0.6921	0.3632	0.4695	0.5769	0.2270	0.2120	0.8541	0.5055	0.2736	0.5767	0.4932	0.5926	0.5160	0.2291	
0.1032	0.3146	0.2721	0.2922	0.1319	0.4665	0.7356	0.5024	0.2453	0.3595	0.2712	0.3981	0.7221	0.0893	0.3639	0.8358	0.1732	0.0696	0.2315	0.6826	0.8304	0.5166	0.8180	0.7753	0.0829	0.4007	0.6249	0.5203	0.7871	0.8115	
