40	4
0.8289	0.3801	0.9282	0.5795	
0.7250	0.7502	0.8473	0.2018	
0.3373	0.9851	0.0388	0.6754	
0.2115	0.4471	0.5272	0.0995	
0.3398	0.0746	0.3638	0.0041	
0.4593	0.1004	0.0701	0.5617	
0.5287	0.3362	0.2483	0.3565	
0.4012	0.2922	0.0591	0.4320	
0.7519	0.9170	0.2313	0.2741	
0.0269	0.5048	0.9354	0.5058	
0.3746	0.5792	0.8067	0.2630	
0.1867	0.0517	0.0381	0.0058	
0.3720	0.2668	0.9681	0.9250	
0.3308	0.7829	0.9300	0.4945	
0.0185	0.5380	0.0459	0.2211	
0.6852	0.9398	0.3295	0.8851	
0.6723	0.5376	0.7165	0.1203	
0.8330	0.4129	0.0315	0.5320	
0.4364	0.9641	0.2428	0.1703	
0.6357	0.5991	0.3065	0.9656	
0.6651	0.9413	0.8340	0.9451	
0.3558	0.7610	0.5218	0.4917	
0.3185	0.1109	0.1155	0.1673	
0.6898	0.2851	0.1393	0.7109	
0.0263	0.2126	0.4045	0.7568	
0.9399	0.4148	0.1593	0.4799	
0.6265	0.5017	0.9445	0.8365	
0.1351	0.8412	0.1298	0.8371	
0.9385	0.7796	0.2278	0.5703	
0.4679	0.5837	0.0267	0.7831	
0.9332	0.5190	0.8908	0.4757	
0.9732	0.2991	0.7209	0.7777	
0.2844	0.6902	0.2040	0.8960	
0.5388	0.6279	0.3406	0.9564	
0.0126	0.7764	0.5963	0.1313	
0.1572	0.8680	0.6125	0.6264	
0.3516	0.0264	0.0657	0.7496	
0.7731	0.6155	0.1766	0.1909	
0.3202	0.1983	0.1734	0.4438	
0.5535	0.8648	0.8565	0.2920	
