50	5
0.3169	0.8693	0.2652	0.6329	0.1069	
0.7609	0.0642	0.8423	0.9148	0.3279	
0.6489	0.1863	0.8050	0.2658	0.6567	
0.8230	0.0056	0.3658	0.0082	0.8768	
0.8515	0.8651	0.7320	0.7279	0.7621	
0.2773	0.5605	0.5689	0.8097	0.8119	
0.1145	0.0894	0.3170	0.3766	0.4783	
0.6093	0.4241	0.3267	0.3197	0.2848	
0.1562	0.0510	0.3972	0.8933	0.4535	
0.0533	0.2014	0.1013	0.4677	0.2873	
0.3755	0.1444	0.2712	0.9221	0.3574	
0.9358	0.4606	0.0306	0.6723	0.6131	
0.2033	0.8012	0.6619	0.1247	0.4145	
0.4296	0.1117	0.9065	0.4556	0.9214	
0.5034	0.3835	0.3757	0.3372	0.3211	
0.2003	0.8431	0.2578	0.8050	0.7510	
0.6276	0.4336	0.8756	0.5262	0.2054	
0.0187	0.9913	0.7462	0.0976	0.3037	
0.8178	0.3634	0.2665	0.4545	0.2687	
0.3378	0.7710	0.3634	0.9618	0.6931	
0.1771	0.6687	0.7745	0.4473	0.1669	
0.2728	0.1402	0.8502	0.1586	0.5316	
0.6778	0.0966	0.6682	0.5832	0.2013	
0.4476	0.9741	0.2766	0.9546	0.1572	
0.8972	0.1483	0.2148	0.8472	0.7569	
0.2837	0.3561	0.5359	0.0863	0.9147	
0.5580	0.1702	0.6382	0.8574	0.2198	
0.2979	0.7734	0.0400	0.9427	0.1687	
0.9450	0.7536	0.9373	0.9913	0.7992	
0.7563	0.2008	0.7697	0.8105	0.6114	
0.5761	0.8866	0.3936	0.2480	0.7735	
0.4360	0.4401	0.6377	0.2663	0.5539	
0.8101	0.4387	0.5645	0.1055	0.2936	
0.6218	0.6839	0.3518	0.2897	0.5906	
0.3617	0.1116	0.2149	0.1613	0.1637	
0.0586	0.5538	0.9961	0.7347	0.3714	
0.7488	0.9701	0.7046	0.4427	0.9020	
0.9990	0.6033	0.5253	0.7415	0.4105	
0.5843	0.6539	0.4140	0.9992	0.8301	
0.2045	0.6686	0.2096	0.8247	0.9734	
0.7666	0.4341	0.8053	0.5769	0.5610	
0.9940	0.5100	0.4037	0.4926	0.6838	
0.3246	0.2300	0.1029	0.2337	0.5458	
0.7406	0.5514	0.8733	0.1537	0.7491	
0.7513	0.5903	0.6159	0.7182	0.6434	
0.7352	0.8129	0.6239	0.6006	0.1459	
0.6745	0.8159	0.2970	0.5142	0.8380	
0.9903	0.2150	0.6840	0.8416	0.1301	
0.4399	0.7021	0.4248	0.2837	0.6866	
0.7040	0.8802	0.7309	0.5010	0.9403	
