30	5
0.5912	0.2076	0.7730	0.8638	0.2217	
0.9845	0.1180	0.1486	0.7619	0.0671	
0.8470	0.7677	0.7958	0.1653	0.7057	
0.9767	0.4573	0.1653	0.0795	0.8759	
0.3449	0.7258	0.7171	0.5089	0.2775	
0.2774	0.1067	0.0786	0.0930	0.6928	
0.3164	0.4391	0.3939	0.4379	0.1390	
0.3365	0.5574	0.8158	0.3120	0.3748	
0.5481	0.8556	0.5300	0.3792	0.8359	
0.2852	0.9119	0.9474	0.9956	0.6957	
0.9159	0.3513	0.3167	0.8695	0.6949	
0.6707	0.3724	0.5782	0.9479	0.8534	
0.7855	0.1022	0.1902	0.2543	0.2946	
0.1830	0.6576	0.3923	0.0485	0.6510	
0.1409	0.2188	0.9988	0.8318	0.2986	
0.0557	0.8664	0.3437	0.6887	0.9447	
0.6184	0.3934	0.9086	0.5960	0.7808	
0.5899	0.4539	0.6977	0.2147	0.8250	
0.3750	0.1818	0.0298	0.5352	0.7362	
0.0226	0.0674	0.4813	0.0558	0.7937	
0.1593	0.7846	0.6769	0.4310	0.4052	
0.5068	0.8019	0.4025	0.1907	0.1306	
0.7872	0.4634	0.1541	0.3278	0.1596	
0.7620	0.8524	0.5612	0.9377	0.8166	
0.9343	0.6256	0.9493	0.8474	0.0306	
0.7952	0.1805	0.9593	0.2570	0.5440	
0.4543	0.0301	0.9899	0.3772	0.8235	
0.3444	0.1298	0.8360	0.7335	0.9484	
0.1329	0.3156	0.6541	0.7822	0.4603	
0.5612	0.7315	0.8692	0.0116	0.0695	
