35	10
0.4453	0.3699	0.1875	0.5197	0.5468	0.3692	0.3410	0.3420	0.2203	0.3836	
0.2559	0.0992	0.3572	0.2096	0.5105	0.5418	0.1592	0.4873	0.2896	0.1002	
0.3870	0.2350	0.3834	0.3814	0.6732	0.6440	0.2783	0.5338	0.3158	0.2583	
0.8809	0.5421	0.7654	0.8808	1.3731	1.2273	0.6054	1.1521	0.7087	0.5449	
0.5724	0.1842	0.8499	0.4417	1.1553	1.2447	0.3330	1.1715	0.7025	0.1661	
0.7138	0.2452	1.0020	0.5647	1.3758	1.4509	0.4124	1.4094	0.8535	0.2106	
0.3333	0.1948	0.4410	0.3154	0.7441	0.8008	0.2686	0.5251	0.2828	0.2665	
0.7589	0.3605	0.8013	0.6822	1.2188	1.1468	0.4562	1.2208	0.7640	0.3053	
1.0593	0.5957	0.9835	1.0196	1.6512	1.4949	0.6896	1.5002	0.9333	0.5621	
0.4292	0.1994	0.4673	0.3820	0.7039	0.6717	0.2580	0.7040	0.4385	0.1702	
0.6192	0.3301	0.7251	0.5734	1.1738	1.1893	0.4340	0.9771	0.5713	0.3705	
0.6080	0.4210	0.5503	0.6352	1.0677	1.0090	0.4748	0.7358	0.4215	0.4952	
0.7593	0.5139	0.6800	0.7865	1.3003	1.2150	0.5780	0.9330	0.5434	0.5874	
0.7432	0.4180	0.6375	0.7194	1.0744	0.9242	0.4664	1.0268	0.6547	0.3655	
0.8297	0.5674	0.4504	0.8853	0.9615	0.6445	0.5402	0.8687	0.5862	0.4929	
1.0604	0.6404	0.9439	1.0511	1.6674	1.5029	0.7235	1.4160	0.8706	0.6409	
0.7151	0.4318	0.6369	0.7087	1.1248	1.0141	0.4879	0.9552	0.5872	0.4322	
1.0837	0.6463	0.9213	1.0724	1.6195	1.4134	0.7163	1.4383	0.9017	0.6122	
0.8662	0.5710	0.6558	0.8969	1.2633	1.0649	0.6033	1.0289	0.6422	0.5689	
0.8712	0.3914	1.0369	0.7604	1.5466	1.5427	0.5389	1.4919	0.9092	0.3640	
0.6370	0.5320	0.2483	0.7467	0.7554	0.4874	0.4843	0.4754	0.3112	0.5442	
0.9838	0.6075	0.8165	0.9879	1.4758	1.2842	0.6656	1.2651	0.7887	0.5920	
0.6518	0.3298	0.5471	0.6092	0.8564	0.6957	0.3661	0.9499	0.6275	0.2298	
0.6225	0.4578	0.3022	0.6868	0.7218	0.4732	0.4274	0.5864	0.3936	0.4232	
0.5993	0.2992	0.6568	0.5458	1.0272	0.9967	0.3836	0.9541	0.5823	0.2874	
0.6505	0.2600	0.7595	0.5489	1.0729	1.0414	0.3633	1.1552	0.7255	0.1900	
0.8618	0.5183	0.7808	0.8518	1.3732	1.2489	0.5902	1.1607	0.7107	0.5234	
0.7704	0.4564	0.5115	0.7715	0.9154	0.6560	0.4582	0.9574	0.6459	0.3487	
0.6458	0.4056	0.3974	0.6632	0.7585	0.5290	0.3980	0.7528	0.5082	0.3274	
0.7127	0.3074	0.7944	0.6183	1.1557	1.1040	0.4094	1.2134	0.7623	0.2389	
0.5551	0.2693	0.6730	0.4958	1.0410	1.0586	0.3685	0.9269	0.5506	0.2841	
0.5401	0.4358	0.2452	0.6210	0.6686	0.4603	0.4060	0.4428	0.2858	0.4458	
0.9222	0.4889	0.8359	0.8709	1.3515	1.1840	0.5622	1.3404	0.8553	0.4105	
0.5113	0.2622	0.5610	0.4699	0.8899	0.8679	0.3348	0.8039	0.4868	0.2614	
0.5698	0.2792	0.6323	0.5151	0.9798	0.9540	0.3617	0.9188	0.5613	0.2656	
