50	4
0.6652	0.1013	0.5274	0.5873	
0.1961	0.3424	0.0339	0.3140	
0.9936	0.2116	0.1576	0.3582	
0.7562	0.0912	0.6039	0.9729	
0.3285	0.2526	0.5792	0.1155	
0.5412	0.2070	0.5404	0.8954	
0.4783	0.6161	0.9562	0.8445	
0.2168	0.8918	0.6309	0.1216	
0.7935	0.7164	0.6001	0.1521	
0.6382	0.8652	0.0480	0.7523	
0.7646	0.8382	0.2257	0.1767	
0.7398	0.0196	0.3583	0.5963	
0.1272	0.3312	0.7359	0.4594	
0.6840	0.0563	0.5280	0.7804	
0.7473	0.6726	0.7096	0.7679	
0.3581	0.2381	0.4956	0.5599	
0.1906	0.4749	0.7941	0.8698	
0.5744	0.0551	0.2067	0.2212	
0.2623	0.8405	0.9418	0.8095	
0.3917	0.5999	0.6564	0.1442	
0.3210	0.2795	0.2433	0.5748	
0.2701	0.9650	0.2795	0.3838	
0.0047	0.0877	0.0945	0.6506	
0.3129	0.0469	0.6803	0.5472	
0.6611	0.6176	0.9311	0.3829	
0.5069	0.9685	0.5728	0.1528	
0.8781	0.1263	0.9107	0.2268	
0.0761	0.3714	0.6379	0.3148	
0.9644	0.2737	0.9721	0.1089	
0.1329	0.1291	0.6374	0.3495	
0.5969	0.3860	0.8008	0.3734	
0.3787	0.3132	0.8794	0.2879	
0.3981	0.8546	0.9568	0.9372	
0.7883	0.7932	0.3106	0.9831	
0.5383	0.6237	0.6044	0.9148	
0.4534	0.5521	0.2742	0.2659	
0.0142	0.2364	0.0730	0.0699	
0.3182	0.2372	0.1452	0.3364	
0.2730	0.3058	0.3255	0.8844	
0.4019	0.2236	0.5521	0.0081	
0.2300	0.1609	0.1777	0.1474	
0.6834	0.8905	0.5559	0.2885	
0.3645	0.7762	0.6647	0.1327	
0.1927	0.8794	0.5438	0.0410	
0.1206	0.8005	0.8780	0.9021	
0.6517	0.0834	0.0811	0.9650	
0.3121	0.1630	0.0272	0.4243	
0.0703	0.0262	0.6572	0.1544	
0.6500	0.3224	0.1706	0.9894	
0.8489	0.2047	0.4864	0.6986	
