45	5
0.4954	0.6372	0.7530	0.0867	0.3253	
0.6866	0.8150	0.3645	0.2317	0.3745	
0.0369	0.6613	0.5996	0.3835	0.7755	
0.2506	0.3349	0.3427	0.4247	0.6574	
0.3164	0.9592	0.4365	0.7736	0.0060	
0.1668	0.5353	0.2582	0.8530	0.0876	
0.4596	0.5666	0.4321	0.9457	0.2498	
0.9178	0.1159	0.0356	0.1182	0.2616	
0.0490	0.5089	0.0787	0.1877	0.1125	
0.2819	0.8150	0.3395	0.1091	0.4948	
0.8151	0.6323	0.2084	0.4545	0.4712	
0.8931	0.1301	0.7432	0.2022	0.5361	
0.7903	0.5332	0.4982	0.2833	0.9343	
0.0226	0.9511	0.0685	0.3402	0.0621	
0.0792	0.0780	0.3902	0.6104	0.0843	
0.9209	0.4367	0.2588	0.6567	0.8020	
0.5141	0.7817	0.7552	0.9797	0.5093	
0.0425	0.1636	0.8790	0.4237	0.3898	
0.7906	0.6928	0.8688	0.8354	0.1187	
0.7281	0.4347	0.2125	0.1895	0.6552	
0.0954	0.8199	0.4455	0.3912	0.2609	
0.7895	0.5544	0.0224	0.5621	0.5204	
0.7072	0.7881	0.7765	0.9568	0.0341	
0.3898	0.2679	0.4007	0.0442	0.9627	
0.9061	0.5293	0.6233	0.0645	0.9323	
0.1273	0.6492	0.9736	0.9083	0.5228	
0.4603	0.1809	0.3790	0.6940	0.6274	
0.5273	0.1981	0.6968	0.8543	0.8456	
0.6140	0.1556	0.4523	0.7724	0.8754	
0.0518	0.9859	0.4435	0.9580	0.0542	
0.0215	0.2506	0.2438	0.3827	0.0713	
0.1115	0.3726	0.1677	0.4211	0.1954	
0.5553	0.4793	0.6444	0.2608	0.5416	
0.6051	0.3044	0.0127	0.4975	0.5463	
0.7840	0.7114	0.0109	0.0096	0.2619	
0.9548	0.4709	0.4135	0.8788	0.2094	
0.1943	0.6267	0.3235	0.3299	0.7362	
0.4667	0.2083	0.3446	0.1940	0.4061	
0.9111	0.3916	0.2442	0.2821	0.5155	
0.4160	0.1711	0.4099	0.9501	0.7106	
0.2980	0.5805	0.0481	0.6414	0.9915	
0.2574	0.2768	0.9482	0.2791	0.1560	
0.8319	0.0920	0.0371	0.3072	0.4744	
0.6945	0.2606	0.5340	0.4428	0.4793	
0.0062	0.8372	0.5237	0.8916	0.4239	
