25	5
0.0032	0.9483	0.3250	0.3971	0.5548	
0.5101	0.2073	0.7483	0.2195	0.9813	
0.1445	0.4893	0.4765	0.2408	0.1629	
0.5046	0.4447	0.5156	0.3864	0.1566	
0.5682	0.8208	0.4801	0.0335	0.1637	
0.6422	0.0175	0.4240	0.3467	0.0785	
0.2069	0.7885	0.1760	0.5520	0.7184	
0.3402	0.5408	0.2806	0.5584	0.4463	
0.3275	0.0455	0.8777	0.0668	0.5101	
0.6150	0.5139	0.8739	0.5819	0.6051	
0.5912	0.4456	0.4896	0.4759	0.8831	
0.6879	0.4914	0.6063	0.6619	0.1219	
0.1664	0.6599	0.7177	0.7861	0.2903	
0.6522	0.5054	0.1400	0.1900	0.0623	
0.7686	0.7419	0.5831	0.9615	0.1435	
0.3958	0.9438	0.1950	0.5351	0.0680	
0.3963	0.7993	0.0633	0.9145	0.1851	
0.6921	0.4377	0.0639	0.6457	0.7687	
0.2377	0.0903	0.9399	0.1535	0.8977	
0.9489	0.9336	0.5202	0.0522	0.5183	
0.1358	0.3784	0.1501	0.0151	0.8446	
0.5115	0.7589	0.6466	0.1964	0.2288	
0.0414	0.8038	0.5838	0.5277	0.4284	
0.3124	0.8042	0.3123	0.1477	0.3683	
0.3218	0.5958	0.6721	0.0731	0.6960	
