35	15
1.5184	1.3530	1.0843	1.0057	0.8510	1.1188	1.2939	1.2833	1.5815	1.0615	1.1932	1.2500	1.2999	1.2598	0.8091	
1.5993	1.3921	0.9810	1.0105	0.7079	1.1433	1.2567	1.3009	1.3261	1.0985	1.0344	1.2217	1.3259	1.1879	0.9179	
1.6754	1.3718	0.7591	1.1240	0.5394	1.0263	1.0272	1.2977	0.8060	1.0602	0.6578	1.4046	1.4884	1.1679	1.2054	
1.5943	1.4455	1.0782	1.0207	0.3432	1.1822	0.9390	1.1736	0.8651	1.2074	1.0048	1.1370	1.2978	1.1182	1.3821	
2.3916	2.2156	1.2475	1.8938	1.2519	1.5607	1.1307	1.5368	1.5346	1.6274	1.2759	2.2063	2.6115	2.2262	2.2265	
2.0156	1.9855	1.3533	1.3853	0.7352	1.5854	1.0610	1.2675	1.3422	1.5861	1.4202	1.4077	1.8773	1.6707	1.9052	
1.0078	0.9934	0.2840	0.6262	0.3362	0.7648	0.4097	0.4593	0.3572	0.7362	0.3593	0.5003	0.9861	0.7203	0.9261	
1.0220	1.0078	1.1121	0.5980	0.2978	0.9396	0.8688	0.8697	1.0893	0.9049	1.1568	0.6463	0.6767	0.7764	0.7463	
1.3230	1.2853	0.9939	0.9109	0.2854	1.0332	0.6223	0.8676	0.7008	1.0753	0.9418	0.9505	1.1682	1.0381	1.4006	
2.8860	2.6123	1.4784	1.8140	0.9288	2.0893	1.7461	1.9802	1.6189	2.0569	1.5076	1.9371	2.4963	2.0367	2.2102	
2.2628	2.0427	1.1350	1.7306	1.2503	1.4631	1.2606	1.5507	1.5980	1.4897	1.1946	2.0634	2.3897	2.0413	1.8350	
1.6770	1.5536	1.4600	1.1360	0.6499	1.3036	1.2328	1.3821	1.5227	1.3027	1.4703	1.3654	1.3807	1.3788	1.2833	
1.7893	1.5845	0.6372	1.1478	0.6286	1.2046	0.9838	1.1489	0.8085	1.1887	0.6557	1.2225	1.6549	1.2527	1.3607	
1.4967	1.3613	0.4801	0.9094	0.5758	1.0633	0.8703	0.9094	0.7523	1.0105	0.5673	0.8898	1.3657	1.0285	1.0549	
1.3042	1.2028	0.7416	0.8741	0.2468	0.9347	0.5820	0.8393	0.4778	0.9779	0.6631	0.9241	1.1632	0.9332	1.3057	
1.6675	1.5819	1.5839	1.3468	0.7958	1.2243	1.0118	1.3353	1.5588	1.2978	1.5480	1.6936	1.6272	1.6499	1.6058	
2.3312	2.0856	1.6879	1.7009	1.2468	1.6294	1.6910	1.8990	2.1638	1.6295	1.7459	2.1467	2.1757	2.0648	1.6317	
2.2385	2.0682	1.2646	1.6603	1.2492	1.5456	1.3542	1.5515	1.7764	1.5389	1.3787	1.9341	2.2818	2.0145	1.7490	
1.6077	1.5276	0.9136	1.1306	0.6229	1.1730	0.8160	1.0151	0.9580	1.1853	0.9425	1.2021	1.5565	1.3226	1.4741	
1.4127	1.3874	1.4555	1.1386	0.8215	1.1061	0.9723	1.1467	1.6194	1.1335	1.5086	1.4148	1.3794	1.4782	1.2648	
1.7146	1.4283	0.9486	1.3077	0.7506	1.0133	1.0065	1.3601	1.0538	1.0852	0.8436	1.7148	1.6904	1.4338	1.3631	
1.8804	1.7421	1.2915	1.2060	0.7655	1.4454	1.3400	1.4142	1.5339	1.4020	1.3711	1.3469	1.5853	1.4567	1.3314	
1.3354	1.2223	1.0825	0.9285	0.2430	0.9839	0.7136	1.0164	0.7269	1.0494	0.9603	1.0881	1.1177	1.0153	1.3364	
1.7045	1.5246	1.0064	0.8603	0.5704	1.3724	1.4787	1.3435	1.3792	1.2479	1.1357	0.8798	1.1675	1.0237	0.7959	
2.0682	1.9627	0.9929	1.5525	0.9052	1.4196	0.8791	1.2082	1.0921	1.4631	1.0234	1.6696	2.1910	1.8025	2.0239	
1.8875	1.6520	0.6675	1.2293	0.8233	1.2491	1.1502	1.2674	1.0578	1.2129	0.7310	1.3642	1.7759	1.3801	1.2811	
1.1426	1.0863	0.8565	0.9213	0.4809	0.7992	0.5258	0.7868	0.7724	0.8598	0.8176	1.0904	1.1838	1.0836	1.2104	
2.2295	2.0240	1.0440	1.2941	0.7988	1.6720	1.5242	1.5293	1.4107	1.5772	1.1678	1.3104	1.8436	1.4933	1.4363	
1.9383	1.5404	0.7202	1.1955	0.6008	1.1831	1.3152	1.5289	0.9042	1.1800	0.6329	1.4849	1.6199	1.2080	1.1567	
1.0439	1.0785	1.1846	0.8889	0.6567	0.8555	0.6699	0.8121	1.2885	0.8835	1.2430	1.0799	1.0749	1.1892	1.0497	
1.5058	1.4422	0.8099	1.0238	0.6037	1.1233	0.7983	0.9282	0.9255	1.1119	0.8735	1.0480	1.4392	1.2134	1.3166	
1.0064	0.8925	0.6403	0.5584	0.2440	0.7763	0.7553	0.7890	0.6631	0.7468	0.6439	0.6064	0.7210	0.6223	0.6442	
1.8789	1.7819	0.9612	1.2992	1.0602	1.3786	1.1886	1.2199	1.5224	1.3178	1.1456	1.3932	1.8610	1.6186	1.3599	
2.0471	1.7281	1.0286	1.2514	0.7560	1.3964	1.5123	1.6202	1.3508	1.3528	1.0386	1.4962	1.6765	1.3826	1.1937	
1.9768	1.7520	0.8760	1.5411	1.0052	1.2078	0.9689	1.3189	1.1420	1.2658	0.8624	1.8515	2.1343	1.7535	1.7183	
