25	4
0.5793	0.3653	0.8889	0.7133	
0.6290	0.4024	0.8641	0.5038	
0.4819	0.0898	0.6976	0.8928	
0.1605	0.6838	0.8850	0.7794	
0.7544	0.5469	0.4656	0.4949	
0.7935	0.9860	0.3716	0.7615	
0.2914	0.2127	0.0830	0.6670	
0.5076	0.9190	0.9972	0.9781	
0.2380	0.6652	0.8698	0.1171	
0.1927	0.7435	0.0001	0.8693	
0.8087	0.3785	0.6800	0.5679	
0.0667	0.4748	0.6549	0.1202	
0.1959	0.1063	0.4118	0.9703	
0.9748	0.8838	0.4764	0.8400	
0.5751	0.4451	0.3883	0.0623	
0.5832	0.6682	0.4521	0.2781	
0.9500	0.7282	0.0268	0.4096	
0.1000	0.2856	0.4253	0.6268	
0.8787	0.5937	0.1058	0.9191	
0.8915	0.3705	0.0431	0.4152	
0.2140	0.7956	0.5561	0.7115	
0.1670	0.0735	0.6113	0.9709	
0.6461	0.9927	0.7388	0.4355	
0.1803	0.7760	0.2569	0.6354	
0.1165	0.0074	0.7263	0.9016	
