35	25
0.6853	1.5494	1.2928	0.8210	0.9636	1.4648	0.9752	1.4684	1.4739	2.0477	0.7682	0.9797	1.2199	1.0925	1.4355	1.4096	0.3801	1.5471	0.7801	1.6898	1.0398	1.3318	1.5402	0.6243	1.6609	
0.3096	0.7009	1.1972	0.9175	0.4329	0.7436	0.3643	0.8562	0.8769	1.2830	0.9816	0.9498	0.6880	0.6794	1.0059	1.1011	0.2022	1.1447	0.6365	0.8388	0.5937	1.0504	0.9104	0.5274	0.8186	
0.4587	1.4106	1.4265	1.3201	0.9973	1.0156	0.7525	1.0771	0.9586	2.0012	1.4053	1.4821	1.3613	1.1490	1.1922	1.2745	0.2532	1.3405	0.4220	1.1057	1.1068	1.2810	1.6915	0.6294	1.2204	
0.4980	1.1542	1.9418	1.4167	0.8074	1.2062	0.6970	1.4470	1.4875	2.1053	1.5383	1.5623	1.0717	1.1582	1.6316	1.7381	0.3236	1.7465	1.1099	1.5412	0.9857	1.5795	1.5292	0.8113	1.4057	
0.8000	1.9475	2.0205	1.5092	1.2588	1.7641	1.1432	1.8484	1.8195	2.8016	1.5364	1.7004	1.6898	1.5243	1.9389	1.9958	0.4583	2.1342	1.0200	2.0114	1.4276	1.9145	2.1502	0.9262	2.0176	
0.4687	1.2289	1.7642	1.2008	1.0617	1.1325	0.9241	1.4472	1.4624	2.0807	1.3475	1.5476	1.0224	1.2483	1.4836	1.4776	0.2897	1.3665	1.0793	1.7871	1.0407	1.1993	1.6450	0.6512	1.4956	
0.6940	1.8060	2.0677	1.6625	1.2120	1.5614	1.0180	1.6857	1.6289	2.7099	1.7454	1.8478	1.6582	1.5003	1.8371	1.9357	0.4042	2.0358	0.9316	1.7789	1.3955	1.8695	2.1234	0.9201	1.8102	
0.5426	1.3641	1.3136	1.1395	0.7702	1.1687	0.6551	1.1234	1.0618	1.8870	1.1349	1.1550	1.2820	0.9832	1.2547	1.3557	0.3052	1.5387	0.4716	1.0598	0.9823	1.4298	1.4545	0.6658	1.2455	
0.3855	0.7537	1.1773	0.7860	0.4193	0.8957	0.4290	0.9868	1.0459	1.3172	0.8067	0.8086	0.6599	0.6681	1.0991	1.1672	0.2455	1.2398	0.7519	1.0170	0.5806	1.0968	0.8738	0.5395	0.9617	
0.4606	1.0125	0.9287	0.7899	0.4299	0.9716	0.4112	0.8554	0.8349	1.3645	0.7301	0.6902	0.9528	0.6385	0.9824	1.0851	0.2614	1.3109	0.3485	0.7144	0.6742	1.2072	0.9626	0.5385	0.9338	
0.6038	1.3271	1.1810	0.7812	0.7679	1.2948	0.7843	1.2787	1.2904	1.7922	0.7295	0.8631	1.0769	0.9277	1.2932	1.3033	0.3401	1.4557	0.6894	1.4015	0.8909	1.2688	1.3107	0.5902	1.4199	
0.6017	1.4621	0.9892	0.7437	0.8706	1.2467	0.8349	1.1608	1.1092	1.7867	0.6759	0.8425	1.2116	0.9463	1.1398	1.1343	0.3188	1.3086	0.4300	1.2726	0.9595	1.1593	1.4061	0.5223	1.3835	
0.8203	2.0758	1.8084	1.4471	1.2961	1.7564	1.1574	1.7365	1.6558	2.7748	1.4346	1.6065	1.8199	1.5004	1.8051	1.8589	0.4510	2.0572	0.7607	1.8470	1.4687	1.8656	2.1898	0.8767	1.9799	
0.7691	1.8723	1.6634	1.1428	1.2668	1.6657	1.1988	1.7346	1.7091	2.5376	1.1376	1.4013	1.5186	1.4086	1.7085	1.6827	0.4265	1.7851	0.9179	2.0257	1.3204	1.5589	1.9868	0.7515	1.9625	
0.3776	1.0076	1.5016	1.0509	0.8721	0.9214	0.7431	1.1879	1.1962	1.7374	1.1825	1.3300	0.8607	1.0418	1.2377	1.2466	0.2360	1.1538	0.8907	1.4467	0.8686	1.0231	1.3752	0.5559	1.2166	
0.2603	0.6269	1.1340	0.9691	0.3464	0.6315	0.2455	0.7082	0.7053	1.1771	1.0370	0.9431	0.6911	0.6085	0.9035	1.0363	0.1736	1.1055	0.4940	0.5907	0.5509	1.0481	0.8407	0.5191	0.6557	
0.5481	1.3258	0.8514	0.7078	0.7147	1.1204	0.6782	0.9829	0.9225	1.5848	0.6268	0.7245	1.1443	0.8067	1.0013	1.0297	0.2887	1.2417	0.2856	0.9872	0.8540	1.1223	1.2340	0.4922	1.1827	
0.4534	1.3633	0.9539	0.8597	0.9739	0.9482	0.8048	0.9406	0.8241	1.6890	0.8776	1.0573	1.1974	0.9848	0.9224	0.9153	0.2299	0.9841	0.2537	1.0796	0.9787	0.9127	1.4792	0.4331	1.1666	
0.3230	0.8731	0.4980	0.3601	0.6196	0.6640	0.5727	0.6495	0.6011	1.0200	0.3391	0.5071	0.6879	0.5906	0.5788	0.5311	0.1623	0.5752	0.2133	0.8132	0.5838	0.4974	0.8739	0.2304	0.8165	
0.5348	1.1963	1.8358	1.3384	0.7622	1.2584	0.6834	1.4312	1.4706	2.0725	1.4184	1.4333	1.0991	1.1073	1.6093	1.7176	0.3387	1.7813	1.0384	1.4858	0.9692	1.6075	1.4819	0.8052	1.4128	
0.6897	1.5198	1.4900	1.1369	0.7730	1.4838	0.7538	1.4156	1.4110	2.1194	1.0818	1.1121	1.3516	1.0515	1.5445	1.6426	0.3956	1.8882	0.7186	1.3712	1.0414	1.7028	1.5187	0.7835	1.5333	
0.5738	1.3375	1.2014	0.7639	0.8984	1.2451	0.8836	1.3027	1.3064	1.8231	0.7494	0.9545	1.0498	1.0043	1.2681	1.2361	0.3209	1.3084	0.7355	1.5434	0.9304	1.1241	1.3974	0.5422	1.4618	
0.4835	1.1248	0.4934	0.4389	0.5187	0.9498	0.5271	0.7377	0.6796	1.2029	0.3147	0.3867	0.9584	0.5689	0.7353	0.7561	0.2456	1.0019	0.0895	0.6885	0.6608	0.9031	0.9218	0.3676	0.9402	
