35	4
0.7286	0.6153	0.0046	0.7067	
0.3914	0.8772	0.0308	0.3532	
0.1560	0.7669	0.3767	0.7589	
0.1416	0.7501	0.1655	0.5056	
0.9045	0.1156	0.3062	0.7658	
0.3524	0.2041	0.2700	0.3625	
0.1595	0.1163	0.3072	0.9250	
0.8719	0.8415	0.5840	0.9011	
0.8037	0.3816	0.5385	0.5517	
0.7342	0.4540	0.7907	0.5210	
0.4922	0.0739	0.3727	0.1790	
0.4018	0.0252	0.7520	0.6089	
0.8626	0.9611	0.6526	0.7280	
0.1808	0.1584	0.5519	0.8759	
0.9256	0.9336	0.8509	0.4733	
0.8220	0.2368	0.4252	0.7522	
0.6866	0.0756	0.5744	0.1810	
0.4692	0.6726	0.7683	0.0213	
0.8879	0.0843	0.5395	0.1293	
0.9824	0.0622	0.9843	0.8601	
0.0323	0.6952	0.1056	0.7967	
0.8248	0.0021	0.3010	0.1876	
0.6593	0.1569	0.3799	0.1712	
0.4483	0.2746	0.4727	0.6756	
0.5737	0.3152	0.2226	0.3999	
0.7979	0.7140	0.3207	0.9355	
0.6328	0.5718	0.2269	0.4762	
0.7897	0.5152	0.0218	0.4022	
0.0596	0.5773	0.0155	0.1900	
0.3894	0.0049	0.7838	0.3371	
0.4202	0.3522	0.0186	0.4410	
0.6641	0.5447	0.9027	0.1380	
0.6345	0.0921	0.1966	0.9803	
0.8853	0.2723	0.6090	0.4397	
0.6115	0.5907	0.5229	0.8038	
