40	5
0.6420	0.1684	0.6545	0.9450	0.8736	
0.1843	0.6649	0.6079	0.0153	0.7349	
0.9977	0.7061	0.4775	0.0793	0.4224	
0.4884	0.8581	0.6116	0.7538	0.5142	
0.5092	0.2698	0.3783	0.3729	0.3358	
0.7642	0.0225	0.8663	0.2094	0.1146	
0.6746	0.5581	0.4803	0.8363	0.7868	
0.7253	0.1990	0.4610	0.8581	0.4753	
0.2223	0.9202	0.3016	0.7727	0.1436	
0.3831	0.2751	0.5547	0.3481	0.4865	
0.3462	0.2290	0.5760	0.9676	0.9069	
0.8418	0.5181	0.1442	0.3251	0.4396	
0.9753	0.2561	0.7212	0.5641	0.6575	
0.2822	0.0161	0.2001	0.2214	0.4606	
0.9756	0.9765	0.2795	0.5871	0.1159	
0.6022	0.8988	0.6986	0.3167	0.3491	
0.1869	0.9592	0.1906	0.7050	0.2978	
0.4633	0.8445	0.4219	0.0718	0.0051	
0.1242	0.3810	0.2077	0.0910	0.1666	
0.7000	0.0896	0.1387	0.1847	0.8746	
0.7584	0.7327	0.8138	0.1926	0.7351	
0.4797	0.6826	0.3285	0.1565	0.0699	
0.6831	0.4352	0.4806	0.2724	0.1492	
0.7180	0.1432	0.0670	0.1827	0.9396	
0.2128	0.3071	0.0820	0.0353	0.8809	
0.1404	0.6803	0.3175	0.0710	0.3247	
0.4807	0.5039	0.3146	0.0224	0.4632	
0.9994	0.7347	0.3381	0.6133	0.7178	
0.8808	0.6480	0.6540	0.2709	0.4284	
0.0389	0.0678	0.4202	0.4697	0.5359	
0.9486	0.9947	0.8321	0.1757	0.9503	
0.8929	0.1812	0.8742	0.8111	0.4980	
0.2123	0.4605	0.5497	0.0193	0.8175	
0.9819	0.5607	0.3380	0.5132	0.7357	
0.2545	0.6562	0.5420	0.9177	0.1582	
0.6269	0.8122	0.2507	0.7482	0.7916	
0.5188	0.7764	0.3682	0.7796	0.0137	
0.4948	0.2966	0.8497	0.3655	0.7235	
0.2466	0.1802	0.8653	0.9632	0.4924	
0.0638	0.8419	0.0741	0.3550	0.3374	
