45	3
0.5909	0.3668	0.5684	
0.0034	0.6451	0.7324	
0.4856	0.6171	0.4100	
0.7314	0.3377	0.6137	
0.5370	0.1655	0.9720	
0.9865	0.9450	0.8562	
0.5016	0.5100	0.3849	
0.0497	0.9537	0.2731	
0.1105	0.4699	0.8345	
0.4715	0.9329	0.4922	
0.1651	0.7917	0.4707	
0.4555	0.4943	0.1452	
0.6169	0.0137	0.1003	
0.1150	0.2402	0.3030	
0.0826	0.4379	0.9835	
0.0190	0.8880	0.0777	
0.0872	0.9132	0.2625	
0.4141	0.6237	0.3628	
0.4420	0.4692	0.6433	
0.8562	0.8242	0.0963	
0.2405	0.3626	0.0247	
0.8434	0.6668	0.3117	
0.3748	0.3483	0.9542	
0.0190	0.1238	0.9053	
0.7461	0.4664	0.7284	
0.1644	0.0401	0.6557	
0.0200	0.5467	0.6162	
0.5853	0.9628	0.2136	
0.7991	0.1846	0.7077	
0.6816	0.0420	0.1875	
0.2981	0.4456	0.8938	
0.5351	0.3957	0.0581	
0.1747	0.9702	0.3230	
0.5323	0.6694	0.8535	
0.2122	0.7302	0.1216	
0.6844	0.1097	0.7500	
0.3882	0.4950	0.4727	
0.2296	0.9254	0.3025	
0.5751	0.6721	0.6023	
0.1308	0.4234	0.2124	
0.2849	0.3188	0.6958	
0.0764	0.9918	0.2960	
0.3893	0.7544	0.1918	
0.8705	0.3256	0.3232	
0.6117	0.3782	0.9334	
