20	5
0.4929	0.4796	0.3936	0.8101	0.4607	
0.2071	0.8888	0.6018	0.7024	0.1706	
0.0258	0.2834	0.0239	0.8785	0.7944	
0.1702	0.7841	0.3877	0.7110	0.8885	
0.3023	0.1704	0.0567	0.6611	0.1425	
0.9614	0.7313	0.6896	0.4396	0.9397	
0.7837	0.2466	0.5204	0.5628	0.0003	
0.6733	0.0818	0.0761	0.9903	0.4388	
0.8407	0.8529	0.4063	0.9573	0.0112	
0.4209	0.6866	0.4302	0.3368	0.2345	
0.7037	0.9581	0.6593	0.1555	0.7070	
0.4813	0.9851	0.2184	0.4171	0.6942	
0.8206	0.5347	0.0811	0.5545	0.2651	
0.4374	0.9060	0.4677	0.0298	0.3266	
0.8600	0.4766	0.7287	0.8667	0.0932	
0.0089	0.8897	0.6140	0.8944	0.0416	
0.9960	0.0238	0.9006	0.4972	0.7593	
0.2752	0.1287	0.2528	0.2093	0.3249	
0.0335	0.7406	0.2201	0.7216	0.5218	
0.1521	0.3910	0.2358	0.6997	0.9519	
