30	5
0.6716	0.2462	0.0619	0.6960	0.9986	
0.2044	0.3984	0.2930	0.0153	0.7105	
0.9748	0.8068	0.5523	0.7685	0.2181	
0.0396	0.3018	0.7401	0.3319	0.6416	
0.4918	0.4896	0.3184	0.3223	0.1211	
0.6409	0.7813	0.4939	0.7654	0.5567	
0.4050	0.4500	0.6287	0.3842	0.7880	
0.0571	0.8332	0.7531	0.2186	0.4145	
0.6303	0.6767	0.6939	0.5633	0.0837	
0.2146	0.0866	0.1369	0.2206	0.5871	
0.6297	0.9807	0.9070	0.1626	0.6393	
0.3946	0.5664	0.3789	0.3996	0.1252	
0.7961	0.2077	0.5296	0.0204	0.8653	
0.8790	0.0956	0.9886	0.4233	0.4878	
0.7801	0.0625	0.9582	0.0033	0.2760	
0.7025	0.0258	0.8176	0.0449	0.3115	
0.4207	0.3341	0.4239	0.1891	0.6666	
0.6439	0.5568	0.8180	0.2013	0.5001	
0.0783	0.8459	0.4445	0.6003	0.4441	
0.3807	0.6268	0.3803	0.2317	0.3256	
0.4377	0.5999	0.7072	0.5665	0.5659	
0.4070	0.2106	0.2389	0.5507	0.0152	
0.2738	0.2539	0.1758	0.3380	0.5528	
0.2314	0.6520	0.2381	0.9899	0.9358	
0.7379	0.3289	0.2836	0.1484	0.4818	
0.8794	0.5232	0.0406	0.8513	0.3285	
0.7725	0.1247	0.5514	0.7872	0.8031	
0.0358	0.4527	0.9425	0.5243	0.1435	
0.5543	0.9926	0.7878	0.0188	0.0786	
0.5882	0.3992	0.2414	0.2635	0.4454	
