40	30
1.6040	0.2138	1.1763	2.2215	1.2222	1.4498	1.4806	1.5698	1.3934	1.5425	1.2109	1.3744	1.2286	1.5897	1.6778	1.0944	0.8414	1.9988	1.3689	1.2388	1.4383	1.4144	1.7674	1.8237	2.1614	1.4268	1.7353	1.1858	1.8636	1.4855	
1.1631	0.1482	0.8127	1.3776	0.4514	0.8863	0.9460	0.9093	0.5670	0.7493	0.8902	0.7454	0.7096	0.9971	0.9813	0.4179	0.4555	1.0267	0.7341	0.5925	0.5756	0.6438	0.8911	0.9183	1.1119	0.9106	0.9405	0.6980	1.2329	1.0039	
0.4970	0.0615	0.4124	0.5834	0.1946	0.3315	0.3779	0.4811	0.2082	0.2766	0.4311	0.3800	0.2366	0.4983	0.4653	0.2068	0.1933	0.4679	0.3138	0.3131	0.2247	0.2349	0.4172	0.3481	0.4678	0.3433	0.3771	0.3049	0.5163	0.4833	
0.6804	0.0854	0.6549	0.8999	0.4683	0.4774	0.5469	0.8660	0.4510	0.5003	0.6406	0.7035	0.3337	0.8334	0.7960	0.4869	0.3341	0.8671	0.5485	0.6353	0.4989	0.4527	0.7908	0.6134	0.8416	0.4764	0.6349	0.4991	0.7498	0.7553	
1.0089	0.1339	0.5877	1.2681	0.5049	0.9062	0.9067	0.6682	0.6782	0.8349	0.6691	0.5931	0.7952	0.7647	0.8239	0.4079	0.4393	0.9467	0.7061	0.4782	0.6668	0.7402	0.8062	0.9923	1.1013	0.9134	0.9500	0.6359	1.1219	0.7836	
1.1180	0.1475	0.6693	1.3914	0.5373	0.9809	0.9899	0.7572	0.7178	0.8924	0.7578	0.6632	0.8511	0.8616	0.9149	0.4412	0.4783	1.0360	0.7689	0.5325	0.7078	0.7878	0.8843	1.0648	1.1943	0.9914	1.0285	0.6982	1.2337	0.8813	
0.9141	0.1307	0.3368	1.2797	0.6625	1.0574	0.9705	0.4105	0.9424	1.0796	0.4326	0.4559	1.0286	0.5295	0.7083	0.4585	0.4776	0.9661	0.7648	0.3834	0.9011	0.9888	0.7993	1.2415	1.2430	1.0391	1.0970	0.6327	1.1085	0.5658	
1.2080	0.1625	0.5915	1.4984	0.5481	1.1427	1.1133	0.6194	0.8137	1.0260	0.7191	0.5779	1.0396	0.7774	0.8816	0.3957	0.5093	1.0333	0.8134	0.4361	0.7758	0.9055	0.8572	1.2114	1.2747	1.1538	1.1393	0.7305	1.3459	0.8396	
0.7805	0.1010	0.5225	0.9527	0.3505	0.6330	0.6601	0.5967	0.4442	0.5623	0.5747	0.5023	0.5244	0.6561	0.6653	0.3103	0.3234	0.7237	0.5214	0.4064	0.4472	0.4914	0.6261	0.6798	0.7999	0.6442	0.6769	0.4836	0.8449	0.6590	
0.9712	0.1202	0.8555	1.1768	0.4567	0.6452	0.7433	1.0405	0.4610	0.5758	0.8737	0.8264	0.4500	1.0480	0.9803	0.4875	0.4035	1.0067	0.6579	0.7040	0.5059	0.4986	0.9067	0.7210	0.9880	0.6623	0.7755	0.6281	1.0226	0.9928	
0.9269	0.1267	0.8150	1.4755	1.0820	0.9061	0.9242	1.2468	1.1326	1.1406	0.7679	1.1049	0.7624	1.1639	1.2427	0.9982	0.6167	1.5629	1.0129	1.0710	1.1991	1.0826	1.4126	1.3318	1.6283	0.8599	1.2370	0.8344	1.1624	1.0055	
0.9049	0.1340	0.4911	1.5213	1.1507	1.1519	1.0596	0.8249	1.3755	1.4112	0.5020	0.8414	1.1085	0.8246	1.0467	0.9273	0.6453	1.4848	1.0495	0.8287	1.3839	1.3413	1.2957	1.6096	1.7329	1.0898	1.4027	0.8209	1.2134	0.7367	
