40	25
1.5736	0.4720	1.3569	0.7984	1.3258	0.8225	2.0836	0.9138	1.2764	1.6942	1.3634	1.0800	1.7074	1.3253	1.1970	1.6242	1.6611	1.8194	1.6054	1.9553	1.3612	0.7754	0.7973	0.7677	1.6606	
0.8915	0.2844	0.6795	0.4215	0.7703	0.4882	1.1357	0.4996	0.7981	0.8663	0.8534	0.6340	0.8755	0.8354	0.6182	0.9941	0.9210	0.9990	0.8142	1.0673	0.8474	0.4351	0.4719	0.4641	0.9131	
1.4808	0.5268	1.4300	0.9069	1.4870	0.8865	1.8471	1.1443	1.4699	1.2975	1.5204	1.2561	1.3849	1.6289	1.0991	1.7868	1.8199	1.6616	1.2475	1.8756	1.5017	1.0200	0.9718	0.6530	1.7254	
1.7298	0.6181	1.8411	1.1497	1.7843	1.0387	2.1880	1.4472	1.6957	1.5550	1.7362	1.5092	1.6768	1.9044	1.3578	2.0654	2.2329	1.9724	1.5094	2.2572	1.7156	1.2840	1.1749	0.7021	2.1049	
1.0384	0.4178	1.6197	0.9404	1.2039	0.5732	1.6402	1.0614	0.9018	1.1598	0.8419	0.9322	1.2300	1.1773	1.0047	1.2054	1.6700	1.4848	1.1792	1.5155	0.8227	0.8574	0.7806	0.3036	1.5874	
0.9544	0.5058	1.1985	0.7225	1.1460	0.4890	1.7858	0.6603	0.9725	0.9643	0.8865	0.7446	0.9213	1.3988	0.6719	1.3971	1.4773	1.6315	0.9894	1.1925	0.8349	0.4253	0.6985	0.4909	1.4638	
1.7546	0.5543	1.6420	0.9700	1.5550	0.9303	2.3671	1.1120	1.4587	1.8699	1.5322	1.2581	1.8983	1.5685	1.3628	1.8621	1.9697	2.0804	1.7871	2.2164	1.5245	0.9376	0.9499	0.8211	1.9492	
0.9653	0.3713	1.2604	0.7190	0.9952	0.4849	1.5724	0.7455	0.7789	1.1366	0.7474	0.7287	1.1438	0.9950	0.8458	1.0833	1.3562	1.4028	1.1318	1.3113	0.7301	0.5642	0.6078	0.3883	1.3369	
0.8372	0.5089	1.2242	0.7688	1.1801	0.4892	1.5636	0.7777	1.0078	0.6946	0.8968	0.8035	0.6989	1.4860	0.5944	1.3941	1.5117	1.4629	0.7460	1.0879	0.8384	0.5549	0.7640	0.3757	1.4425	
0.4319	0.1040	0.3104	0.1940	0.3414	0.2504	0.4443	0.2750	0.3701	0.4112	0.4165	0.3232	0.4376	0.3276	0.3241	0.4224	0.4049	0.3835	0.3770	0.5344	0.4220	0.2696	0.2180	0.1992	0.3902	
