50	20
1.3161	0.9072	1.3044	0.9516	0.6464	1.0059	1.6006	0.7928	0.5879	0.9832	1.6670	1.2508	1.4106	0.9551	1.4347	0.7068	1.3769	0.5963	0.8500	0.9932	
1.4938	1.0107	1.3923	1.0329	0.6467	1.1468	1.7108	0.8729	0.5797	0.9976	1.7213	1.1410	1.5395	0.9163	1.4414	0.7386	1.3435	0.6086	1.0063	1.0013	
1.4000	0.7016	0.8571	0.6342	0.5441	1.2799	1.5125	0.9187	0.6853	0.8993	1.4901	0.6138	1.6856	0.8896	1.2096	0.5267	0.7504	0.6342	1.1975	0.5499	
1.1837	0.7766	1.0653	0.9294	0.5666	0.8865	1.3092	0.5901	0.3903	0.8689	1.3345	0.8527	1.2222	0.6430	1.0653	0.7361	1.1328	0.4290	0.6298	0.6947	
1.0472	0.5358	0.6302	0.6648	0.4291	0.8836	1.0127	0.5088	0.3231	0.6977	0.9781	0.2914	1.1618	0.4240	0.6976	0.5860	0.6087	0.3384	0.6443	0.2779	
1.4391	0.9631	1.3820	0.8285	0.6494	1.1805	1.8163	1.0284	0.7930	1.0041	1.8790	1.3962	1.6226	1.2072	1.6842	0.5606	1.3529	0.7561	1.1930	1.1447	
1.3835	0.9461	1.2475	1.1052	0.5658	0.9922	1.4216	0.6350	0.3135	0.8720	1.3767	0.7616	1.2903	0.5362	1.0481	0.8147	1.1718	0.4019	0.7322	0.7546	
1.4325	0.6700	0.8670	0.8219	0.7366	1.3009	1.5999	0.8401	0.7315	1.1791	1.6789	0.8371	1.8418	1.0048	1.3404	0.8161	1.0695	0.6664	0.9650	0.5198	
1.6185	0.9075	1.2365	1.1580	0.8553	1.3308	1.8204	0.8503	0.6865	1.3324	1.9123	1.1387	1.8994	1.0378	1.5256	1.0433	1.4841	0.6750	0.8986	0.7783	
0.6567	0.4105	0.5634	0.4641	0.3137	0.5192	0.7457	0.3643	0.2640	0.4859	0.7654	0.4847	0.7182	0.4097	0.6264	0.3721	0.5988	0.2694	0.4037	0.3840	
1.2398	0.8317	1.0952	1.1132	0.5639	0.8600	1.2308	0.4638	0.2073	0.8619	1.2090	0.6473	1.1509	0.3969	0.8677	0.8875	1.1366	0.3049	0.4792	0.5905	
1.1560	0.6856	0.9357	0.6712	0.5247	0.9783	1.3550	0.7459	0.5744	0.8266	1.3893	0.8619	1.3404	0.8378	1.1786	0.5269	0.9473	0.5479	0.8791	0.6888	
1.9089	1.1180	1.5088	1.2274	0.8977	1.5809	2.1633	1.1141	0.8418	1.4090	2.2186	1.3136	2.1802	1.2446	1.8191	1.0131	1.5975	0.8252	1.2789	1.0239	
1.3898	0.7690	1.0452	1.1329	0.7892	1.1048	1.5105	0.6117	0.4977	1.2202	1.6042	0.9305	1.6108	0.7852	1.2212	1.0638	1.3643	0.5120	0.5776	0.5789	
1.5970	0.8217	0.9705	0.9222	0.6222	1.3744	1.5823	0.8552	0.5580	1.0197	1.5225	0.4824	1.7906	0.7235	1.1283	0.7856	0.8740	0.5638	1.1096	0.4829	
0.7872	0.5427	0.7494	0.4432	0.2987	0.6307	0.9401	0.5473	0.3712	0.4667	0.9337	0.6367	0.8225	0.5590	0.8243	0.2638	0.6420	0.3695	0.6739	0.5967	
