15	5
0.9459	0.5723	0.0281	0.4479	0.5548	
0.8864	0.7920	0.9554	0.6512	0.8793	
0.5150	0.4197	0.6803	0.1695	0.5579	
0.6794	0.5325	0.8606	0.5314	0.7523	
0.9768	0.9257	0.9391	0.6338	0.8949	
0.1255	0.8991	0.6802	0.0141	0.8418	
0.7522	0.5448	0.9174	0.4704	0.1309	
0.8271	0.9011	0.2567	0.8863	0.1892	
0.7814	0.0518	0.8856	0.1140	0.1536	
0.1909	0.8086	0.9200	0.4425	0.0289	
0.4286	0.3349	0.3001	0.6595	0.0091	
0.0145	0.2287	0.0734	0.2948	0.5965	
0.3253	0.8224	0.7674	0.9504	0.6090	
0.1347	0.3482	0.0850	0.6943	0.9189	
0.4505	0.1655	0.7288	0.2068	0.7336	
