35	5
0.8350	0.1542	0.7710	0.8396	0.0600	
0.5594	0.3884	0.5299	0.2078	0.7667	
0.1720	0.3054	0.0047	0.4383	0.7249	
0.9388	0.8212	0.9554	0.7321	0.7547	
0.5422	0.2799	0.8773	0.1048	0.2014	
0.8303	0.8515	0.8723	0.4446	0.3238	
0.3174	0.1953	0.4940	0.4906	0.5971	
0.2327	0.3550	0.5311	0.6944	0.9771	
0.7020	0.3460	0.0323	0.9308	0.4514	
0.5198	0.5856	0.7502	0.1552	0.4963	
0.2861	0.4563	0.7584	0.0527	0.9717	
0.0277	0.0384	0.5836	0.6087	0.7630	
0.1528	0.3800	0.3701	0.2429	0.9798	
0.7839	0.5465	0.4920	0.5583	0.2028	
0.5188	0.0683	0.5272	0.6785	0.0317	
0.4168	0.2132	0.4487	0.4665	0.1581	
0.1085	0.7719	0.1424	0.6584	0.7197	
0.6314	0.6304	0.6527	0.8083	0.7773	
0.1267	0.8087	0.6747	0.8564	0.6450	
0.5806	0.0215	0.7498	0.7109	0.3381	
0.1845	0.0118	0.3059	0.2633	0.6547	
0.4949	0.3988	0.8043	0.2961	0.0457	
0.3354	0.2097	0.3000	0.1858	0.8675	
0.2068	0.5879	0.2741	0.5994	0.1030	
0.1052	0.8227	0.2705	0.7783	0.9470	
0.1536	0.7491	0.7635	0.0958	0.3795	
0.8733	0.9291	0.3186	0.4100	0.1345	
0.7244	0.5245	0.3570	0.6312	0.3129	
0.0036	0.5386	0.6755	0.7653	0.8987	
0.8104	0.6673	0.0335	0.5156	0.7808	
0.2456	0.8713	0.1500	0.0468	0.1930	
0.8859	0.1813	0.4216	0.4406	0.1739	
0.8393	0.6991	0.2129	0.7813	0.8933	
0.3556	0.1889	0.7601	0.9911	0.7708	
0.3152	0.1998	0.6433	0.8493	0.7921	
