35	30
0.4696	0.6091	1.0307	1.0310	0.9139	0.9110	1.3292	0.2329	0.7729	1.4911	1.4329	0.9783	1.4990	1.2231	0.3766	1.1802	0.9170	1.0895	1.0644	0.4388	1.0366	0.4467	1.0592	0.8223	0.6458	0.8284	1.5139	1.1147	0.9902	0.5513	
0.4237	0.6670	0.9464	0.9259	1.0016	0.9064	1.2690	0.2528	0.7373	1.4710	1.5015	0.9702	1.4639	1.1491	0.4130	1.2281	0.9756	1.1392	0.9820	0.3600	1.1199	0.3458	1.1251	0.6870	0.4987	0.7020	1.5038	1.1851	0.9109	0.6181	
0.3473	0.2623	0.7400	0.7674	0.3861	0.5474	0.8682	0.1021	0.5140	0.8926	0.7249	0.5826	0.9334	0.8347	0.1584	0.6062	0.4315	0.5498	0.7549	0.3829	0.4614	0.4218	0.5035	0.6996	0.6136	0.6902	0.8913	0.5368	0.7100	0.2122	
0.1945	0.3192	0.3433	0.4693	0.6108	0.2280	0.6573	0.1569	0.2030	0.8813	0.7182	0.4730	0.6118	0.4633	0.2571	0.6915	0.6590	0.6616	0.3988	0.1428	0.7386	0.1581	0.7146	0.2329	0.1879	0.2150	0.8679	0.5640	0.2958	0.3413	
0.4649	0.3666	0.9003	1.0712	0.6710	0.5473	1.2381	0.1783	0.5542	1.4027	1.0037	0.8093	1.1920	1.0545	0.2808	0.9422	0.7910	0.8775	0.9594	0.4895	0.8451	0.5627	0.8749	0.8533	0.7788	0.8163	1.3730	0.7424	0.8290	0.3440	
0.2594	0.4952	0.6418	0.5394	0.6730	0.7242	0.7921	0.1668	0.5565	0.8894	1.0704	0.6488	1.0177	0.7745	0.2749	0.8132	0.6016	0.7472	0.6465	0.2038	0.7117	0.1662	0.7171	0.4212	0.2603	0.4513	0.9346	0.8581	0.6377	0.4438	
0.2345	0.4868	0.4565	0.5482	0.8500	0.4083	0.8324	0.2153	0.3220	1.1129	1.0453	0.6406	0.8563	0.6192	0.3555	0.9419	0.8638	0.8962	0.5161	0.1465	0.9885	0.1391	0.9539	0.2563	0.1632	0.2507	1.1164	0.8356	0.4096	0.5028	
0.4430	0.4237	1.0274	0.9416	0.5267	0.9129	1.1093	0.1351	0.7926	1.0875	1.0787	0.7958	1.3305	1.1520	0.2123	0.8136	0.5147	0.7274	1.0209	0.4754	0.5732	0.4903	0.6343	0.9090	0.7432	0.9239	1.1179	0.8209	1.0137	0.3287	
0.5273	0.5151	1.2358	1.1150	0.6274	1.1183	1.3188	0.1604	0.9640	1.2829	1.3025	0.9532	1.6028	1.3839	0.2523	0.9702	0.6027	0.8656	1.2238	0.5648	0.6746	0.5777	0.7489	1.0863	0.8809	1.1079	1.3237	0.9936	1.2233	0.3970	
0.3266	0.5832	0.7776	0.6925	0.8217	0.8301	0.9912	0.2050	0.6496	1.1280	1.2776	0.7917	1.2238	0.9410	0.3368	0.9971	0.7586	0.9196	0.7921	0.2640	0.8872	0.2305	0.8926	0.5288	0.3481	0.5565	1.1728	1.0189	0.7638	0.5291	
0.4768	0.6475	1.0687	1.0371	0.9462	0.9844	1.3537	0.2400	0.8219	1.5076	1.5054	1.0115	1.5637	1.2666	0.3889	1.2173	0.9298	1.1212	1.0967	0.4403	1.0584	0.4382	1.0825	0.8362	0.6411	0.8498	1.5396	1.1762	1.0339	0.5810	
0.0934	0.1611	0.1626	0.2265	0.3098	0.1081	0.3226	0.0795	0.0952	0.4383	0.3590	0.2336	0.2986	0.2230	0.1305	0.3468	0.3332	0.3324	0.1910	0.0654	0.3742	0.0722	0.3608	0.1054	0.0834	0.0965	0.4317	0.2828	0.1387	0.1735	
0.2832	0.4595	0.5220	0.6723	0.8491	0.3768	0.9373	0.2177	0.3283	1.2301	1.0350	0.6803	0.9037	0.6896	0.3565	0.9725	0.9048	0.9264	0.5931	0.2140	1.0168	0.2313	0.9887	0.3603	0.2850	0.3402	1.2174	0.8132	0.4604	0.4806	
0.4277	0.3128	0.9717	0.9158	0.3729	0.7979	1.0186	0.0980	0.7224	0.9608	0.8708	0.6980	1.1880	1.0699	0.1492	0.6596	0.3893	0.5830	0.9639	0.4870	0.4167	0.5206	0.4863	0.9171	0.7840	0.9219	0.9780	0.6455	0.9554	0.2216	
0.4849	0.5931	1.1714	1.0119	0.7309	1.1532	1.2701	0.1837	0.9546	1.2692	1.4087	0.9618	1.6013	1.3324	0.2947	1.0363	0.6665	0.9307	1.1580	0.4864	0.7676	0.4718	0.8254	0.9580	0.7308	0.9926	1.3251	1.0960	1.1671	0.4790	
0.3851	0.5185	0.8440	0.8468	0.7837	0.7523	1.1042	0.1994	0.6343	1.2514	1.2091	0.8173	1.2443	1.0075	0.3232	0.9990	0.7843	0.9239	0.8741	0.3533	0.8887	0.3573	0.9037	0.6623	0.5147	0.6677	1.2708	0.9432	0.8096	0.4735	
0.1576	0.0761	0.3244	0.3524	0.1182	0.2060	0.3724	0.0328	0.2105	0.3704	0.2531	0.2335	0.3787	0.3581	0.0486	0.2219	0.1530	0.1996	0.3315	0.1858	0.1539	0.2126	0.1771	0.3331	0.3072	0.3239	0.3636	0.1781	0.3086	0.0548	
0.2520	0.4320	0.7007	0.4856	0.4611	0.8467	0.6800	0.1116	0.6503	0.6382	0.9474	0.5777	1.0078	0.7960	0.1828	0.6227	0.3467	0.5510	0.6683	0.2299	0.4300	0.1804	0.4638	0.5013	0.3169	0.5499	0.7039	0.7586	0.7247	0.3408	
0.2688	0.4592	0.7179	0.5319	0.5307	0.8400	0.7452	0.1298	0.6492	0.7391	1.0096	0.6206	1.0506	0.8267	0.2126	0.6964	0.4288	0.6237	0.6954	0.2397	0.5201	0.1949	0.5487	0.5114	0.3290	0.5550	0.7998	0.8068	0.7336	0.3758	
0.5173	0.6009	1.0754	1.1626	0.9721	0.8465	1.4588	0.2505	0.7521	1.6714	1.4571	1.0353	1.5457	1.2828	0.4032	1.2620	1.0268	1.1725	1.1303	0.4949	1.1419	0.5293	1.1626	0.8974	0.7444	0.8846	1.6732	1.1209	1.0133	0.5591	
0.2884	0.3598	0.4844	0.7040	0.7467	0.2381	0.9133	0.1948	0.2495	1.2030	0.8638	0.6184	0.7928	0.6365	0.3160	0.8777	0.8517	0.8413	0.5653	0.2446	0.9355	0.2901	0.9124	0.3912	0.3567	0.3532	1.1686	0.6629	0.4101	0.3934	
0.5098	0.5347	1.2750	1.0404	0.5556	1.2673	1.2425	0.1392	1.0576	1.1241	1.3197	0.9343	1.6429	1.4081	0.2187	0.9003	0.4716	0.7874	1.2338	0.5498	0.5448	0.5359	0.6319	1.0947	0.8509	1.1395	1.1915	1.0166	1.2886	0.3858	
