45	4
0.6804	0.7798	0.8942	0.3010	
0.4668	0.1886	0.9112	0.4099	
0.7120	0.0095	0.9614	0.1923	
0.2892	0.4101	0.7781	0.1946	
0.0285	0.1413	0.9481	0.1496	
0.4988	0.5328	0.6791	0.8552	
0.1953	0.5578	0.7142	0.9307	
0.9638	0.6934	0.1376	0.7796	
0.7631	0.8764	0.0828	0.1583	
0.6128	0.0196	0.1122	0.7292	
0.3863	0.6866	0.3692	0.1935	
0.9114	0.9864	0.9654	0.4582	
0.5359	0.9858	0.3624	0.8554	
0.7496	0.4561	0.9304	0.1318	
0.4079	0.3480	0.0960	0.6139	
0.3411	0.9829	0.1219	0.6384	
0.7469	0.4859	0.4886	0.7520	
0.8050	0.3151	0.9225	0.2567	
0.3940	0.3814	0.1348	0.5487	
0.7751	0.0180	0.1444	0.9380	
0.5078	0.5036	0.3333	0.9501	
0.3943	0.1270	0.4550	0.6055	
0.3828	0.3052	0.0084	0.8106	
0.8834	0.2561	0.4083	0.3151	
0.7304	0.0023	0.1809	0.2721	
0.7662	0.7727	0.8734	0.4287	
0.4891	0.6618	0.5489	0.7473	
0.4078	0.3980	0.8613	0.4650	
0.8742	0.5011	0.0531	0.9837	
0.2476	0.6126	0.5110	0.8487	
0.0170	0.1331	0.1458	0.3219	
0.0974	0.2834	0.4387	0.1786	
0.8084	0.8374	0.4553	0.8552	
0.9816	0.8659	0.3181	0.8604	
0.4955	0.0548	0.9255	0.1050	
0.4295	0.4932	0.7215	0.7605	
0.6961	0.8301	0.6366	0.1391	
0.2185	0.9185	0.9458	0.6071	
0.0763	0.8012	0.7303	0.7927	
0.4607	0.9788	0.5219	0.2118	
0.3842	0.5715	0.6472	0.0321	
0.2410	0.0638	0.7360	0.8034	
0.7604	0.0864	0.8710	0.0393	
0.9651	0.9768	0.8671	0.7410	
0.0949	0.4487	0.2289	0.3393	
