30	25
1.1143	1.8356	1.6738	1.3545	0.8309	1.3029	1.6511	1.1253	1.9491	1.5598	0.7264	0.8749	1.0205	0.8722	1.5876	0.6756	1.3878	1.3450	1.3427	0.9364	1.6564	1.2478	1.6296	1.9108	1.7750	
0.7482	0.9939	1.1775	0.6908	0.3981	0.9317	0.7202	0.6032	1.3872	0.9797	0.5102	0.6883	0.9189	0.4682	0.9168	0.5609	0.7713	0.6610	0.6300	0.6332	0.9457	0.5848	0.9747	1.1264	0.8938	
1.8889	1.6707	1.9075	1.5815	1.3695	1.1424	1.5623	1.0825	2.1867	2.3505	1.4250	1.3910	1.3908	1.3116	1.5339	1.5496	1.8868	1.7229	1.1637	1.7218	1.8989	1.6754	2.6570	2.7726	2.2548	
1.0675	1.3697	1.4082	0.5971	0.6562	1.1221	0.8632	0.8383	1.3170	1.2409	0.9779	0.9137	0.9815	0.8173	0.9243	1.0049	0.9036	1.0110	0.8705	0.7889	1.1490	1.1121	1.3418	1.4785	0.8733	
1.0090	0.8400	1.0296	0.8228	0.6998	0.6146	0.7672	0.5433	1.1994	1.2502	0.7550	0.7619	0.7926	0.6748	0.8023	0.8391	0.9913	0.8741	0.5681	0.9277	0.9845	0.8357	1.4019	1.4567	1.1727	
1.7420	1.8932	2.0334	1.4511	1.1383	1.3495	1.5648	1.1221	2.1978	2.1900	1.3768	1.3881	1.4641	1.3170	1.6190	1.4385	1.8543	1.7093	1.3212	1.4848	1.7998	1.6333	2.3854	2.5435	2.1011	
1.3269	1.6245	1.7378	1.0475	0.8753	1.3215	1.2340	1.0274	1.8802	1.6469	1.0376	1.0886	1.2320	0.9291	1.3135	1.0925	1.2553	1.2494	1.0667	1.0965	1.5536	1.2648	1.7713	1.9662	1.4256	
1.3689	1.2710	1.6264	0.7550	0.6948	1.1057	0.7453	0.7060	1.6201	1.5975	1.2150	1.2154	1.3546	0.9913	1.0164	1.3309	1.2591	1.1247	0.7750	1.1060	1.1362	1.1024	1.7026	1.7606	1.1938	
1.5945	1.3016	1.5436	1.1059	1.1224	0.9262	1.1026	0.8502	1.6532	1.9002	1.2994	1.1925	1.1584	1.1078	1.1010	1.4241	1.4503	1.3761	0.8623	1.4140	1.4717	1.4086	2.1750	2.2322	1.6318	
0.4981	0.8877	0.8321	0.5535	0.3466	0.7022	0.7195	0.5520	0.9412	0.6818	0.3379	0.4202	0.5251	0.3718	0.7294	0.3191	0.5635	0.5758	0.6166	0.3942	0.7775	0.5559	0.6941	0.8415	0.7011	
1.8682	1.6412	2.1750	1.3629	1.1555	1.4856	1.2479	1.0696	2.5129	2.2723	1.4083	1.5340	1.7762	1.1446	1.5319	1.6109	1.6669	1.4574	0.9970	1.6716	1.8725	1.4091	2.4695	2.6205	1.8859	
1.1047	0.9612	1.1453	0.8179	0.7150	0.6882	0.7940	0.5776	1.2374	1.3461	0.8928	0.8660	0.8843	0.7974	0.8492	0.9698	1.1015	0.9857	0.6516	0.9701	1.0030	0.9504	1.4980	1.5426	1.2211	
1.0832	1.2620	1.4610	1.1246	0.8889	1.1803	1.1807	0.9796	1.9319	1.4168	0.5996	0.7987	1.0272	0.5046	1.2235	0.7066	0.8908	0.8803	0.7864	1.0427	1.6234	0.8972	1.5503	1.8019	1.3018	
1.4970	1.4738	1.5483	1.1152	1.3265	1.1679	1.3376	1.1781	1.7662	1.7774	1.1109	1.0003	0.9709	0.8728	1.1420	1.2254	1.0536	1.2657	0.9285	1.3527	1.8722	1.4897	2.1099	2.3064	1.3971	
1.1377	0.8259	1.0653	0.7716	1.0611	0.8067	0.8062	0.8227	1.3496	1.3064	0.7788	0.7226	0.7359	0.4855	0.7001	0.9472	0.5799	0.7454	0.4293	1.1081	1.4251	0.9647	1.5993	1.7323	0.8764	
1.0057	0.8108	0.9835	0.7213	0.9458	0.7616	0.7867	0.7731	1.2380	1.1704	0.6814	0.6395	0.6557	0.4447	0.6782	0.8158	0.5411	0.6972	0.4455	0.9709	1.3077	0.8874	1.4226	1.5584	0.8197	
0.9766	1.1881	1.3196	0.8722	0.6673	1.0159	0.9623	0.7852	1.5416	1.2459	0.6847	0.7919	0.9508	0.6166	1.0433	0.7426	0.9236	0.8846	0.7720	0.8502	1.2361	0.8703	1.3305	1.5013	1.1275	
