35	3
0.0024	0.4590	0.3832	
0.5560	0.6651	0.6932	
0.5557	0.4341	0.3042	
0.0737	0.0307	0.6496	
0.3969	0.4424	0.3595	
0.7722	0.4671	0.9129	
0.5725	0.0104	0.3888	
0.4031	0.5936	0.6780	
0.5233	0.3016	0.7527	
0.3925	0.8259	0.1994	
0.0670	0.9159	0.6783	
0.7785	0.2674	0.7910	
0.7643	0.2960	0.7262	
0.5685	0.0925	0.1752	
0.6145	0.7258	0.1032	
0.5889	0.7175	0.8175	
0.6166	0.6209	0.9801	
0.2398	0.3761	0.7517	
0.7911	0.6307	0.9097	
0.7056	0.5173	0.6085	
0.7379	0.6502	0.4592	
0.1384	0.8713	0.0459	
0.0055	0.3310	0.5997	
0.7385	0.5575	0.7814	
0.8108	0.0286	0.8181	
0.5647	0.2209	0.2231	
0.0557	0.7856	0.7329	
0.3231	0.2909	0.6776	
0.9336	0.0572	0.9721	
0.8528	0.6989	0.4116	
0.6868	0.6383	0.0512	
0.1672	0.6477	0.3153	
0.6797	0.8826	0.3148	
0.0796	0.1641	0.4927	
0.5610	0.6667	0.0556	
