20	10
0.3197	0.7592	0.5103	0.7160	0.5152	0.8033	0.4974	0.7548	0.5255	0.6874	
0.8547	2.1301	1.7949	2.3658	1.4595	2.4609	1.5001	2.2891	1.4853	2.2802	
0.2981	0.8259	1.2025	1.4429	0.5822	1.1358	0.7286	1.0419	0.6193	1.0099	
0.8802	2.1241	1.0610	1.5361	1.2806	2.2216	1.0275	2.0223	1.4404	2.1550	
0.9106	2.3022	1.7556	2.1922	1.2449	2.5893	0.9684	2.2686	1.6369	2.3531	
0.4147	1.0963	1.7132	2.0975	0.9377	1.4985	1.2597	1.4389	0.8087	1.2439	
0.9780	2.4603	2.0479	2.6779	1.5458	2.8254	1.5155	2.5812	1.7504	2.5534	
0.5385	1.3998	0.6679	1.5115	0.9816	1.6093	1.4289	1.6594	1.0613	1.6757	
0.4800	1.0668	0.7225	0.8436	0.8098	1.0630	0.6224	0.9769	0.6629	0.8855	
0.5157	1.2101	0.6503	0.8775	0.8621	1.2709	0.7181	1.1799	0.7675	1.2901	
0.8087	2.0373	1.1439	1.9068	1.2339	2.2441	1.3511	2.1293	1.4864	2.1439	
0.5133	1.2548	0.6027	0.9186	0.7467	1.3282	0.6311	1.2169	0.8604	1.3212	
0.5237	1.4362	1.0552	1.6139	0.7333	1.7328	0.8642	1.5924	1.1107	1.6983	
0.4321	1.1586	0.4731	1.0207	0.5535	1.2976	0.6765	1.2263	0.9053	1.3139	
0.4461	1.0335	1.1061	1.2491	0.9057	1.1856	0.8725	1.1128	0.6435	1.0358	
0.7937	1.9519	1.2941	1.9317	1.2368	2.1268	1.2893	2.0021	1.4053	1.8788	
0.6508	1.6220	1.1918	1.6860	0.9809	1.7989	0.9966	1.6639	1.1821	1.5567	
0.6670	1.7572	1.3880	1.9275	0.9943	2.0820	1.0378	1.8968	1.2967	1.9955	
0.6509	1.5337	0.8721	1.0905	0.8082	1.5235	0.4600	1.3170	1.0627	1.2169	
0.6016	1.4679	0.6163	1.0031	0.8168	1.5167	0.6634	1.3828	1.0247	1.4692	
