15	5
0.7585	0.2674	0.5019	0.5663	0.8177	
0.5652	0.1762	0.2766	0.3774	0.7404	
0.6486	0.4312	0.1197	0.8216	0.7582	
0.7981	0.4757	0.8866	0.3049	0.9612	
0.2204	0.7852	0.9703	0.3194	0.4664	
0.8579	0.1307	0.9425	0.7850	0.7870	
0.9047	0.0514	0.6381	0.5037	0.4226	
0.2920	0.6275	0.0906	0.2610	0.9437	
0.7259	0.0291	0.0747	0.7325	0.0013	
0.3394	0.1362	0.1825	0.1629	0.9813	
0.2727	0.6946	0.0317	0.9211	0.5702	
0.1703	0.5157	0.7249	0.2222	0.3465	
0.6640	0.5426	0.1442	0.0836	0.5575	
0.5359	0.8085	0.6359	0.0737	0.2998	
0.8291	0.7937	0.7898	0.7696	0.1591	
