25	5
0.5551	0.0245	0.0350	0.3720	0.8914	
0.8009	0.0398	0.2273	0.7076	0.7265	
0.6703	0.5298	0.9069	0.3457	0.4972	
0.5351	0.9334	0.8690	0.8772	0.6072	
0.6859	0.6022	0.5825	0.7505	0.3493	
0.9552	0.6012	0.5608	0.4344	0.5262	
0.6278	0.6439	0.0011	0.4007	0.7969	
0.8191	0.9219	0.1269	0.3729	0.2737	
0.1890	0.2193	0.2146	0.4433	0.2927	
0.7515	0.8849	0.8268	0.3803	0.3482	
0.2216	0.0488	0.3876	0.0727	0.8760	
0.4164	0.8120	0.3181	0.4403	0.0933	
0.7909	0.0326	0.2618	0.6065	0.2067	
0.4000	0.4150	0.2965	0.3048	0.3028	
0.0451	0.5947	0.4282	0.4066	0.3515	
0.2010	0.1968	0.1924	0.1010	0.7267	
0.0429	0.7961	0.5675	0.4769	0.8863	
0.6392	0.2110	0.6577	0.2924	0.0519	
0.2518	0.1744	0.6856	0.0163	0.0786	
0.4199	0.6138	0.3537	0.8844	0.0145	
0.1718	0.9411	0.9568	0.2103	0.1933	
0.8845	0.6616	0.2437	0.6836	0.0263	
0.3410	0.2149	0.7483	0.1544	0.4688	
0.2051	0.9136	0.3902	0.9743	0.2434	
0.7954	0.3802	0.8448	0.5027	0.9199	
