45	4
0.0795	0.5161	0.2044	0.3602	
0.6701	0.6970	0.5137	0.4444	
0.5248	0.4426	0.4717	0.4315	
0.6839	0.1760	0.4693	0.2052	
0.4915	0.9538	0.9482	0.4706	
0.2824	0.0215	0.5935	0.6912	
0.5241	0.5728	0.1604	0.4463	
0.9248	0.9954	0.9662	0.4175	
0.7530	0.1678	0.6048	0.2303	
0.4969	0.5053	0.7751	0.8604	
0.8924	0.4094	0.5844	0.9400	
0.9166	0.9382	0.6936	0.3164	
0.4550	0.4916	0.8283	0.9706	
0.3263	0.7027	0.2190	0.8882	
0.3368	0.3637	0.2500	0.8221	
0.2566	0.3497	0.5936	0.6446	
0.2350	0.9365	0.1686	0.8350	
0.3600	0.7245	0.6625	0.0474	
0.2834	0.8289	0.7314	0.5914	
0.9857	0.4884	0.1419	0.9924	
0.4921	0.5677	0.4208	0.2564	
0.6908	0.7292	0.2132	0.1062	
0.1544	0.6671	0.2817	0.2428	
0.4433	0.2492	0.6853	0.3228	
0.1605	0.3001	0.7627	0.5581	
0.4014	0.4802	0.3550	0.2963	
0.5967	0.9577	0.5977	0.7087	
0.8448	0.6464	0.1720	0.4358	
0.9090	0.6806	0.2483	0.8462	
0.1442	0.9424	0.0526	0.2491	
0.5603	0.9980	0.1665	0.8210	
0.3883	0.4178	0.7942	0.8257	
0.3026	0.7658	0.0624	0.2551	
0.7493	0.4472	0.0944	0.7336	
0.9754	0.6740	0.4340	0.6638	
0.3565	0.0945	0.0118	0.7859	
0.5058	0.6855	0.1719	0.7538	
0.7955	0.2846	0.9814	0.9973	
0.6879	0.2344	0.5435	0.7704	
0.2624	0.2592	0.9154	0.8812	
0.6264	0.9694	0.9734	0.3506	
0.2863	0.7858	0.1225	0.8098	
0.1308	0.7061	0.0055	0.9703	
0.7598	0.9823	0.0142	0.2371	
0.6412	0.6912	0.9731	0.4227	
