30	3
0.6276	0.3177	0.4872	
0.6466	0.9927	0.7551	
0.0621	0.7236	0.4044	
0.9382	0.5721	0.7257	
0.8987	0.7172	0.1540	
0.6949	0.9766	0.5091	
0.3104	0.4270	0.6680	
0.3435	0.9130	0.1526	
0.0762	0.8973	0.0627	
0.5198	0.8352	0.3371	
0.6088	0.0480	0.4459	
0.7272	0.3593	0.7576	
0.0001	0.2958	0.1305	
0.1698	0.6291	0.9015	
0.4633	0.1362	0.2203	
0.3619	0.3740	0.3786	
0.9521	0.8648	0.4228	
0.9322	0.2503	0.9727	
0.9581	0.0295	0.1770	
0.2065	0.9994	0.8823	
0.1597	0.6051	0.5513	
0.5718	0.2442	0.3215	
0.5929	0.4382	0.8998	
0.6986	0.7351	0.5421	
0.3058	0.5580	0.4629	
0.3939	0.4383	0.8080	
0.3369	0.6035	0.3608	
0.1290	0.1810	0.9710	
0.0869	0.8088	0.5555	
0.5489	0.8191	0.7698	
