20	4
0.0532	0.8713	0.1506	0.3918	
0.8436	0.3447	0.8383	0.2070	
0.5947	0.0273	0.7262	0.7245	
0.6910	0.9053	0.1088	0.8193	
0.6472	0.4711	0.1614	0.9265	
0.6234	0.9105	0.2970	0.5141	
0.9539	0.3280	0.4236	0.1931	
0.1769	0.6911	0.5284	0.6029	
0.4749	0.0174	0.2751	0.1982	
0.8424	0.5123	0.8280	0.4104	
0.4970	0.3318	0.7928	0.8531	
0.7624	0.3361	0.2737	0.4291	
0.1799	0.9533	0.6157	0.9257	
0.6916	0.7505	0.1016	0.3731	
0.9144	0.3339	0.6700	0.6982	
0.1627	0.6328	0.3474	0.5886	
0.4281	0.4155	0.6695	0.1009	
0.0419	0.5765	0.2953	0.4124	
0.2257	0.9595	0.6804	0.9247	
0.6662	0.6158	0.3938	0.0556	
