45	10
0.6024	0.7230	1.1277	0.9414	0.1276	0.6998	0.5961	0.5628	0.6726	0.7266	
1.0260	1.4032	2.1953	1.8375	0.3066	1.0723	0.9399	1.3091	1.4809	1.2651	
0.3420	0.5177	1.0927	1.2413	0.2658	0.3747	0.3834	0.6477	1.1616	0.7914	
0.3709	0.5666	1.1070	1.1810	0.2487	0.3869	0.3853	0.6794	1.0946	0.7481	
0.2169	0.2683	0.5733	0.6580	0.1257	0.2751	0.2618	0.2790	0.5713	0.4617	
0.1267	0.3212	0.7550	0.9220	0.2359	0.0754	0.1322	0.5598	0.9736	0.4983	
0.2252	0.2970	0.6261	0.7110	0.1408	0.2729	0.2641	0.3279	0.6319	0.4840	
0.8938	1.1757	1.9166	1.6944	0.2814	0.9814	0.8652	1.0757	1.3588	1.1962	
0.1460	0.2297	0.5131	0.6070	0.1340	0.1599	0.1705	0.3071	0.5793	0.3813	
0.6051	0.7975	1.2426	1.0348	0.1632	0.6528	0.5663	0.7090	0.8066	0.7363	
0.4597	0.8303	1.2040	0.8952	0.1923	0.3216	0.2994	0.9581	0.8505	0.4685	
0.5588	0.5990	1.2442	1.3991	0.2342	0.7567	0.6867	0.4977	1.1186	1.0646	
0.9069	1.0867	1.6524	1.3301	0.1703	1.0469	0.8843	0.8272	0.9229	1.0389	
0.4221	0.6351	1.0493	0.9420	0.1825	0.4111	0.3790	0.6773	0.8311	0.5990	
0.3800	0.6438	1.1977	1.2212	0.2693	0.3455	0.3547	0.8105	1.1686	0.7282	
0.8923	1.1535	1.9920	1.8852	0.3247	1.0143	0.9089	1.0759	1.5422	1.3335	
1.0417	1.4688	2.3477	2.0222	0.3578	1.0672	0.9509	1.4378	1.6876	1.3539	
0.5478	0.6120	1.2259	1.3388	0.2261	0.7184	0.6514	0.5254	1.0771	1.0047	
0.4148	0.4979	0.9073	0.9090	0.1519	0.5060	0.4532	0.4386	0.7285	0.6685	
0.8113	1.1456	1.6755	1.2670	0.2034	0.8011	0.6888	1.0627	1.0021	0.8546	
0.3723	0.3378	0.5927	0.5728	0.0564	0.5212	0.4391	0.1527	0.3449	0.5215	
0.3025	0.3415	0.6715	0.7220	0.1213	0.3921	0.3545	0.2931	0.5792	0.5411	
0.8183	1.0657	1.8100	1.6810	0.2875	0.9192	0.8204	0.9913	1.3701	1.1864	
0.1391	0.2338	0.5830	0.7386	0.1698	0.1550	0.1790	0.3503	0.7234	0.4560	
0.1368	0.2306	0.4816	0.5423	0.1219	0.1348	0.1453	0.3098	0.5245	0.3292	
0.5507	0.7854	1.4543	1.4779	0.2912	0.5946	0.5638	0.8559	1.3133	0.9730	
0.6402	0.9285	1.6410	1.5909	0.3102	0.6668	0.6243	0.9975	1.4060	1.0380	
0.2276	0.3639	0.6686	0.6739	0.1431	0.2195	0.2174	0.4356	0.6291	0.4147	
0.3034	0.4958	0.7906	0.6778	0.1386	0.2632	0.2465	0.5568	0.6203	0.4028	
0.5367	0.9844	1.4519	1.1098	0.2432	0.3691	0.3502	1.1579	1.0672	0.5779	
0.4416	0.5499	0.8214	0.6434	0.0857	0.4924	0.4162	0.4387	0.4567	0.4883	
0.5987	0.8722	1.4932	1.3980	0.2688	0.6121	0.5665	0.9222	1.2258	0.9101	
0.1302	0.3076	0.6527	0.7429	0.1881	0.0769	0.1171	0.4955	0.7797	0.3963	
0.3528	0.5396	0.9395	0.8960	0.1808	0.3464	0.3288	0.6029	0.8102	0.5644	
0.6466	0.9702	1.3348	0.9044	0.1468	0.5819	0.4939	0.9277	0.7235	0.5721	
0.5255	0.9647	1.3258	0.8940	0.1910	0.3428	0.3107	1.0977	0.8494	0.4409	
0.7074	0.9208	1.5202	1.3652	0.2269	0.7868	0.6951	0.8390	1.0946	0.9692	
0.9557	1.2285	1.7672	1.3014	0.1703	1.0254	0.8602	0.9999	0.9176	0.9703	
0.6291	0.8712	1.1512	0.7184	0.0897	0.6108	0.5022	0.7421	0.4986	0.5046	
0.5537	0.5594	1.0133	1.0107	0.1335	0.7430	0.6414	0.3593	0.7068	0.8371	
0.6237	0.6752	1.5190	1.8093	0.3235	0.8621	0.8027	0.6155	1.5043	1.3433	
0.6918	1.0592	1.6738	1.4186	0.2718	0.6468	0.5883	1.1184	1.2452	0.8877	
0.8237	0.9242	1.3999	1.1215	0.1218	0.9945	0.8306	0.6228	0.7146	0.9329	
0.3957	0.5183	0.9601	0.9767	0.1798	0.4573	0.4216	0.5166	0.8309	0.6772	
0.4910	0.7680	1.0439	0.6900	0.1181	0.4165	0.3549	0.7606	0.5704	0.4141	
