50	4
0.5992	0.1796	0.9995	0.5239	
0.2915	0.8664	0.7768	0.3277	
0.4848	0.8892	0.3275	0.4910	
0.2008	0.5091	0.0428	0.7092	
0.0990	0.2283	0.4620	0.1909	
0.3064	0.9275	0.5729	0.5625	
0.2027	0.2007	0.5272	0.6177	
0.8470	0.6716	0.2553	0.1521	
0.6981	0.4703	0.8097	0.9526	
0.3472	0.8425	0.7549	0.2099	
0.6606	0.0255	0.7083	0.8764	
0.3844	0.4514	0.8210	0.2324	
0.5446	0.4189	0.3331	0.4587	
0.1403	0.0469	0.4886	0.9047	
0.6631	0.9260	0.9810	0.5865	
0.4701	0.9632	0.9450	0.0398	
0.4385	0.2366	0.1525	0.2774	
0.7793	0.3723	0.9946	0.2514	
0.1093	0.6595	0.6270	0.2149	
0.6948	0.3058	0.0821	0.6761	
0.0606	0.9314	0.4458	0.5533	
0.5817	0.1879	0.3061	0.2028	
0.3742	0.7124	0.4487	0.9861	
0.3591	0.1038	0.2724	0.0285	
0.7174	0.3123	0.2388	0.6506	
0.6979	0.7899	0.9568	0.0972	
0.7950	0.1445	0.8402	0.3828	
0.5849	0.3146	0.8821	0.3243	
0.4550	0.7664	0.9267	0.0896	
0.1889	0.2996	0.9533	0.2707	
0.1656	0.6375	0.0625	0.8978	
0.8774	0.7268	0.9078	0.6770	
0.4280	0.7105	0.8686	0.4982	
0.4121	0.6650	0.0111	0.4608	
0.5004	0.3445	0.2410	0.5508	
0.5548	0.7474	0.9300	0.3307	
0.4262	0.7786	0.4602	0.1865	
0.7937	0.6771	0.4477	0.1152	
0.4182	0.1851	0.0715	0.5859	
0.2193	0.3051	0.5029	0.3643	
0.6510	0.3140	0.3808	0.0753	
0.9308	0.9983	0.3492	0.3306	
0.2002	0.7858	0.0066	0.5941	
0.7939	0.7005	0.7697	0.5018	
0.3909	0.8342	0.9707	0.7813	
0.5018	0.3656	0.3656	0.8234	
0.9133	0.8297	0.4348	0.8972	
0.4055	0.7667	0.8709	0.5696	
0.6397	0.6472	0.0906	0.0400	
0.4006	0.0309	0.9587	0.9575	
