15	10
1.2680	0.2266	1.1164	0.9831	1.1344	1.3881	0.8455	0.9447	1.0193	0.9213	
1.5207	0.3808	1.0449	1.3609	0.5452	1.4034	1.1271	1.1389	0.9931	0.9117	
2.0972	0.5717	1.7877	1.7632	1.0728	1.8601	1.4332	1.5917	1.6631	1.5239	
1.4839	0.2577	1.2462	1.3195	1.4367	1.8879	0.9664	1.0249	1.1152	0.9622	
1.0454	0.1793	0.5976	1.0085	0.5861	1.2573	0.7911	0.7279	0.5590	0.4856	
2.5082	0.6456	2.0990	2.2230	1.5022	2.5085	1.6898	1.8338	1.9301	1.7290	
1.3252	0.2881	1.2826	1.0248	1.1785	1.3721	0.8412	0.9924	1.1654	1.0529	
1.4328	0.5502	1.5543	1.3219	0.7997	1.2169	0.8236	1.0433	1.4044	1.2478	
2.2823	0.6810	2.1353	2.0176	1.3797	2.1492	1.4538	1.6758	1.9494	1.7455	
1.1590	0.1177	0.5815	1.0729	0.7966	1.5124	0.9097	0.8070	0.5476	0.4752	
1.9374	0.4105	1.4307	1.5647	1.0125	1.8142	1.4203	1.4872	1.3533	1.2586	
1.3982	0.3004	1.1604	0.9731	0.7769	1.1297	1.0110	1.1341	1.1023	1.0537	
1.2965	0.4380	1.3964	0.9959	0.7381	0.9448	0.7949	1.0219	1.2850	1.1878	
0.6805	0.1387	0.7071	0.7117	0.9439	1.0841	0.3517	0.4012	0.5997	0.4760	
0.8053	0.1132	0.5828	0.7667	0.7765	1.1234	0.5478	0.5337	0.5192	0.4339	
