40	30
0.7530	0.5437	0.6508	0.7070	0.4778	0.4705	0.6066	0.4105	0.4843	0.7412	0.9321	0.3525	0.5129	0.5559	0.5562	0.9528	0.8150	0.3823	0.6163	1.0413	0.5030	0.8378	0.6469	1.1367	0.6722	0.7159	0.8506	0.4590	0.6736	0.6507	
1.1795	0.9096	1.0576	1.2392	0.8311	0.8832	1.0586	0.6878	0.9228	1.3260	1.7023	0.7729	0.8877	1.0941	0.9040	1.7236	1.3357	0.6258	1.0131	1.8770	0.8303	1.3950	1.2421	1.9948	1.2617	1.2773	1.4531	0.9293	1.3807	1.1863	
1.8806	1.5257	1.4049	2.1451	1.1815	0.9920	1.5102	0.9572	1.2549	1.7717	1.9693	1.2989	1.3198	1.5530	1.7570	2.2920	2.0000	1.2346	1.4204	2.6637	1.1155	1.7499	2.1946	2.8664	1.5565	2.2559	1.9018	1.5651	1.6696	1.5490	
0.6203	0.4912	0.4740	0.5393	0.3556	0.6089	0.4971	0.4104	0.4782	0.9119	1.1224	0.3396	0.6624	0.7603	0.2976	1.1297	0.6693	0.2906	0.4751	1.0341	0.4084	0.7731	0.6847	1.1084	0.7794	0.4663	0.8163	0.5619	0.9234	0.8926	
1.4300	1.4389	1.6410	1.7322	1.6643	1.2321	1.8709	1.0380	1.4559	1.9245	2.4739	1.6565	0.7763	1.7457	1.7186	2.2889	2.1676	0.7233	1.6758	2.9485	1.4221	2.2213	1.9516	3.1375	1.9135	2.1377	2.0990	1.6358	2.4823	1.7275	
2.0814	2.0065	1.4019	1.8191	1.4640	1.0442	1.6959	1.2631	1.0295	2.3600	2.2042	1.3053	1.4192	1.9960	2.1531	2.4765	2.5146	1.2009	1.6480	2.8606	1.3954	2.1968	2.3634	3.3318	1.5845	1.9995	2.0335	1.9122	2.0883	2.2785	
0.8172	0.5994	0.7927	0.7537	0.5896	0.7029	0.7495	0.5121	0.6490	0.9977	1.3470	0.4471	0.6360	0.7728	0.5145	1.2801	0.9486	0.3518	0.7407	1.3295	0.6235	1.0878	0.7377	1.4211	0.9550	0.7517	1.0958	0.5716	1.0412	0.9081	
1.5575	1.1944	1.2369	1.7584	0.9787	0.8218	1.2539	0.7756	1.0490	1.3912	1.6359	0.9969	1.0400	1.1714	1.3963	1.8557	1.6407	0.9844	1.2032	2.1710	0.9422	1.4836	1.6780	2.3252	1.2851	1.8448	1.6068	1.1618	1.2974	1.1804	
0.9988	0.7716	0.5578	1.1931	0.4240	0.4356	0.6242	0.4313	0.5865	0.8471	0.8326	0.6201	0.8249	0.7827	0.8582	1.1580	0.8869	0.7584	0.5774	1.2496	0.4203	0.6627	1.2416	1.3320	0.6895	1.1676	0.8434	0.8376	0.6736	0.7438	
0.7668	0.8496	0.7806	0.8250	0.8859	0.5235	0.9540	0.5613	0.6240	1.0065	1.1132	0.8394	0.3611	0.9084	1.0427	1.0613	1.1931	0.4008	0.8673	1.4439	0.7467	1.1280	1.0390	1.6090	0.8520	1.0674	0.9938	0.8969	1.2013	0.9348	
1.6603	1.4331	1.0157	1.5867	0.9370	0.5731	1.1434	0.8295	0.7145	1.4524	1.2548	0.8702	1.0689	1.2027	1.6714	1.6305	1.7550	1.0820	1.1421	1.9398	0.9117	1.3788	1.7568	2.2519	0.9514	1.6769	1.3759	1.2708	1.0544	1.3269	
0.7868	0.6036	0.6698	0.7107	0.5155	0.5773	0.6561	0.4693	0.5357	0.9067	1.1211	0.4039	0.6081	0.7106	0.5491	1.1252	0.8812	0.3809	0.6532	1.1730	0.5459	0.9373	0.7375	1.2807	0.7947	0.7056	0.9435	0.5644	0.8731	0.8356	
1.0901	1.2344	0.9571	1.3254	1.1173	1.0626	1.3097	0.8392	1.0953	1.7978	2.0390	1.3835	0.9513	1.7525	1.2355	2.0594	1.5797	0.6504	1.1003	2.3444	0.9491	1.5511	1.8850	2.5016	1.5608	1.5270	1.5375	1.6291	2.2131	1.7521	
1.1176	1.2567	0.6110	0.8067	0.8216	0.5860	0.9085	0.7737	0.4400	1.5319	1.2533	0.7431	0.8555	1.3368	1.2454	1.4222	1.4570	0.6269	0.8701	1.5730	0.7762	1.2384	1.4194	1.9180	0.8522	0.9077	1.0557	1.2563	1.3531	1.5799	
0.9326	0.7194	0.8492	0.9698	0.6808	0.5779	0.8346	0.5180	0.6633	0.9192	1.1579	0.5797	0.5818	0.7314	0.8119	1.1814	1.0719	0.5020	0.8160	1.3846	0.6636	1.0668	0.9094	1.4955	0.8686	1.0429	1.0782	0.6587	0.9150	0.7925	
1.2684	1.2814	0.6738	1.0242	0.7968	0.4435	0.9035	0.7366	0.4252	1.3533	1.0115	0.7066	0.8492	1.1498	1.4086	1.2927	1.4861	0.7894	0.8960	1.5174	0.7590	1.1533	1.4516	1.8594	0.7134	1.1258	1.0247	1.1734	1.0225	1.3421	
1.2959	1.3836	1.0022	1.6201	1.1586	0.8685	1.3570	0.8350	1.0673	1.6680	1.7282	1.4594	0.9477	1.6460	1.5925	1.9187	1.7079	0.8916	1.1610	2.3481	0.9606	1.4700	2.0834	2.5366	1.3899	1.8691	1.4877	1.6889	1.9149	1.5724	
1.8753	1.8016	1.3218	1.3972	1.3723	0.8136	1.5193	1.1546	0.7467	2.0280	1.8274	0.9546	1.0891	1.5893	1.9841	1.9817	2.3427	0.9714	1.5509	2.3835	1.3348	2.0757	1.8113	2.8879	1.2487	1.5964	1.7840	1.4947	1.6548	1.9590	
0.9700	0.8548	1.0337	0.8755	0.9474	0.6168	1.0472	0.6360	0.6781	1.0588	1.3138	0.6615	0.4243	0.8040	1.0230	1.1910	1.3475	0.4118	1.0366	1.5481	0.8838	1.3825	0.8641	1.7385	0.9495	1.0703	1.2280	0.7047	1.1273	0.9349	
1.0273	1.2284	0.7049	0.9153	0.9438	0.7743	1.0530	0.7932	0.6726	1.6434	1.5641	1.0037	0.8436	1.5212	1.2047	1.6387	1.4771	0.5720	0.9368	1.8427	0.8370	1.3528	1.5663	2.1167	1.1246	1.0726	1.2074	1.4113	1.7486	1.6747	
1.7910	1.2728	1.3987	2.0828	1.0089	0.9206	1.3551	0.8266	1.2138	1.4765	1.8025	1.0653	1.2345	1.2298	1.4921	2.1000	1.7603	1.1658	1.3092	2.4081	0.9985	1.5842	1.8723	2.5388	1.4357	2.1260	1.8059	1.2278	1.3223	1.2087	
1.0051	0.8110	0.3434	1.1494	0.2601	0.3876	0.4690	0.4137	0.4698	0.8998	0.7134	0.5557	0.9876	0.8659	0.8066	1.1705	0.7847	0.8286	0.4232	1.1288	0.2898	0.4792	1.3517	1.2313	0.5880	1.0418	0.7026	0.9288	0.6026	0.8508	
1.1607	1.3587	0.5058	0.9088	0.7791	0.6987	0.9018	0.8184	0.5067	1.7515	1.4158	0.8819	1.0856	1.6150	1.2464	1.6778	1.4625	0.7195	0.8167	1.7310	0.7325	1.2069	1.7188	2.0705	0.9821	0.9600	1.0905	1.5184	1.6013	1.8407	
