25	10
1.0825	0.8557	0.7441	1.4189	1.6422	0.8362	1.8159	1.8609	0.7756	1.6797	
1.9504	1.7587	1.4358	1.9929	1.6190	0.9318	2.0618	1.6659	0.7293	1.5344	
0.8508	0.7892	0.5841	0.9745	0.9534	0.6368	1.1500	1.0551	0.4027	1.0096	
1.2816	1.1331	0.9581	1.4145	1.3038	0.9188	1.3093	1.1860	0.5091	1.2050	
1.2188	1.2394	0.9510	1.2577	1.4769	1.2040	1.4589	1.1547	0.4967	1.3062	
1.1694	1.0218	0.9129	1.2010	0.9069	0.6996	0.8126	0.6679	0.3230	0.7339	
1.3328	0.9533	0.9790	1.7173	1.8522	0.8702	1.8369	1.9464	0.8843	1.7452	
1.2799	0.9575	0.9484	1.5762	1.5473	0.8127	1.4951	1.5608	0.7071	1.4376	
1.4025	1.4123	0.9838	1.3211	0.8906	0.6527	1.4565	1.0267	0.3745	0.9691	
2.1132	1.8405	1.5387	2.3158	1.9863	1.2353	2.2529	2.0228	0.8569	1.9185	
1.9426	1.5954	1.4658	2.1585	1.9648	1.0722	2.0696	1.9006	0.8821	1.7676	
1.6500	1.3788	1.2380	1.8779	1.6733	1.1361	1.5719	1.5186	0.6675	1.5251	
1.4706	1.1621	0.9853	1.8412	1.6376	0.8848	1.8879	1.9735	0.7788	1.7639	
0.9777	0.8663	0.8222	1.0594	1.2121	0.9390	0.8820	0.7704	0.4038	0.9208	
1.9355	1.5078	1.4520	2.3354	2.1907	1.3782	1.9400	2.0356	0.9103	1.9961	
1.0560	0.8087	0.8064	1.3909	1.6678	1.0582	1.3872	1.5092	0.6763	1.5140	
1.2122	0.7272	0.9173	1.7161	1.8466	0.9440	1.4340	1.7883	0.8379	1.6642	
1.7170	1.2228	1.3639	2.0435	1.9911	1.0012	1.6713	1.7375	0.8959	1.6274	
1.7139	1.6222	1.1861	1.7077	1.2149	0.6797	1.9467	1.5196	0.5889	1.3307	
1.9123	1.8388	1.5333	1.9533	2.1749	1.6492	2.0564	1.6149	0.7649	1.8024	
0.9735	0.8252	0.7322	1.0680	1.1307	0.5205	1.3327	1.1647	0.5436	1.0366	
1.4113	1.3722	1.0512	1.5011	1.5592	1.1838	1.6786	1.4035	0.5763	1.4724	
1.2538	1.0308	0.8350	1.5760	1.5772	0.8438	1.8726	1.8913	0.7479	1.6968	
1.0621	0.9705	0.8026	1.2151	1.4493	0.9562	1.4748	1.3340	0.5808	1.3416	
1.5069	1.4494	1.0908	1.5643	1.5149	0.9775	1.9175	1.5601	0.6409	1.4969	
