30	5
0.8811	0.4540	0.3523	0.0618	0.4298	
0.0705	0.9839	0.0735	0.9067	0.4781	
0.4779	0.2600	0.5052	0.6556	0.9319	
0.7388	0.6907	0.2742	0.9479	0.8362	
0.7337	0.5967	0.5676	0.5452	0.2900	
0.8162	0.2793	0.0275	0.3053	0.9581	
0.5335	0.2792	0.6137	0.0885	0.7230	
0.5608	0.6838	0.4236	0.4215	0.8648	
0.3465	0.8113	0.6453	0.3675	0.5232	
0.5508	0.0762	0.3061	0.8525	0.0528	
0.0211	0.3694	0.2908	0.9839	0.9600	
0.7368	0.8062	0.4305	0.0539	0.6722	
0.8340	0.9583	0.5503	0.3571	0.0655	
0.8363	0.9937	0.1225	0.9991	0.9791	
0.0331	0.4256	0.1304	0.4150	0.2948	
0.9122	0.4332	0.2288	0.3806	0.9499	
0.0949	0.3384	0.1069	0.1046	0.1734	
0.8509	0.4547	0.0930	0.5896	0.0009	
0.5222	0.7700	0.1886	0.1463	0.8785	
0.0164	0.7557	0.6835	0.3766	0.8505	
0.1292	0.9924	0.5415	0.9364	0.3364	
0.5932	0.2031	0.5214	0.7004	0.0983	
0.7218	0.3754	0.9418	0.2429	0.6281	
0.0370	0.7087	0.6375	0.7421	0.4004	
0.1762	0.1635	0.7186	0.3266	0.9281	
0.2324	0.3240	0.4244	0.3700	0.8806	
0.7150	0.8090	0.2484	0.4928	0.6191	
0.7706	0.2190	0.9360	0.2006	0.8939	
0.5894	0.3284	0.8021	0.2876	0.2091	
0.8729	0.4620	0.7616	0.2926	0.2583	
