50	15
0.3931	0.6441	0.8996	0.4631	0.8241	0.9864	0.8295	0.5936	0.2581	1.1074	0.7572	1.0287	0.4837	0.3702	0.5666	
0.3349	0.3637	0.7896	0.2879	0.5968	0.7093	0.6023	0.4780	0.3281	1.0710	0.7978	1.0356	0.5586	0.2696	0.5424	
0.7143	0.8856	0.9445	0.6759	0.5792	1.1580	0.5858	0.6365	0.3817	0.9463	0.7609	0.8396	0.7998	0.6218	0.3741	
0.8766	0.8225	0.9808	0.6768	0.3400	1.1077	0.3480	0.6250	0.5490	0.9755	0.9041	0.8861	1.1021	0.7035	0.3265	
0.6848	0.7145	1.2607	0.5712	0.8313	1.2166	0.8403	0.7763	0.5630	1.5883	1.2367	1.5149	1.0154	0.5538	0.7504	
0.3311	0.4976	0.7968	0.3642	0.7034	0.8190	0.7084	0.5117	0.2555	1.0220	0.7142	0.9640	0.4572	0.2998	0.5262	
0.4738	0.6797	1.0433	0.5024	0.8831	1.0888	0.8897	0.6718	0.3491	1.3091	0.9303	1.2299	0.6373	0.4237	0.6595	
0.8807	1.0116	1.2443	0.7872	0.7410	1.4124	0.7500	0.8110	0.5419	1.3432	1.0860	1.2266	1.0790	0.7450	0.5589	
0.3570	0.2453	0.8295	0.2248	0.5237	0.6373	0.5300	0.4716	0.4226	1.1875	0.9328	1.1737	0.6958	0.2531	0.5932	
0.3327	0.5798	0.9374	0.4122	0.9051	0.9669	0.9107	0.6069	0.2613	1.2271	0.8236	1.1577	0.4577	0.3170	0.6541	
0.5303	0.4902	1.0621	0.4061	0.6889	0.9438	0.6967	0.6345	0.5002	1.4090	1.1011	1.3643	0.8691	0.4112	0.6817	
0.5302	0.8230	0.9536	0.5977	0.8089	1.1398	0.8148	0.6477	0.2821	1.0635	0.7482	0.9607	0.5773	0.4952	0.5056	
0.7117	0.8360	1.0492	0.6469	0.6573	1.1819	0.6647	0.6835	0.4432	1.1528	0.9163	1.0562	0.8767	0.6053	0.4931	
0.3129	0.2329	0.4486	0.2068	0.1814	0.4065	0.1851	0.2640	0.2633	0.5481	0.4793	0.5281	0.4797	0.2337	0.2297	
0.8630	0.8748	1.3801	0.7047	0.8122	1.3886	0.8224	0.8578	0.6503	1.6508	1.3315	1.5589	1.2110	0.6973	0.7358	
0.6244	0.8877	1.0441	0.6567	0.8133	1.2314	0.8200	0.7015	0.3487	1.1536	0.8440	1.0449	0.7070	0.5654	0.5299	
0.1359	0.1727	0.3273	0.1313	0.2669	0.3116	0.2691	0.2033	0.1220	0.4347	0.3148	0.4163	0.2110	0.1154	0.2223	
0.2858	0.4849	0.6377	0.3462	0.5938	0.7205	0.5976	0.4263	0.1730	0.7690	0.5202	0.7087	0.3326	0.2736	0.3919	
0.7349	0.8670	1.2407	0.6705	0.8452	1.3171	0.8538	0.7932	0.5107	1.4621	1.1278	1.3644	0.9686	0.6218	0.6703	
0.4953	0.5685	0.6686	0.4425	0.3839	0.7754	0.3887	0.4389	0.2941	0.7013	0.5745	0.6353	0.5941	0.4197	0.2822	
0.9664	0.8144	1.1595	0.6930	0.3917	1.1955	0.4014	0.7119	0.6826	1.2551	1.1510	1.1735	1.3161	0.7509	0.4584	
1.0835	1.0418	1.5596	0.8518	0.7997	1.5959	0.8116	0.9692	0.7865	1.7980	1.5072	1.6893	1.4895	0.8663	0.7564	
0.9289	1.0901	1.5328	0.8441	1.0274	1.6392	1.0381	0.9818	0.6362	1.7891	1.3879	1.6660	1.2135	0.7854	0.8119	
0.4970	0.6511	1.0978	0.4913	0.8864	1.0957	0.8936	0.6930	0.4009	1.4082	1.0218	1.3357	0.7158	0.4293	0.7072	
0.7443	0.7610	1.0013	0.6111	0.5082	1.0901	0.5158	0.6372	0.4912	1.0920	0.9226	1.0084	0.9602	0.6080	0.4387	
0.8269	0.9523	1.3760	0.7410	0.9138	1.4518	0.9235	0.8764	0.5802	1.6212	1.2612	1.5148	1.0985	0.6945	0.7381	
0.7007	0.8309	1.0965	0.6416	0.7188	1.2077	0.7265	0.7096	0.4544	1.2417	0.9712	1.1463	0.8840	0.5962	0.5493	
0.9507	1.0737	1.4471	0.8395	0.8953	1.5722	0.9056	0.9287	0.6313	1.6393	1.3064	1.5182	1.2220	0.7970	0.7138	
0.7638	0.8355	1.3455	0.6592	0.8909	1.3509	0.9004	0.8408	0.5858	1.6478	1.2822	1.5583	1.0786	0.6287	0.7670	
0.9727	0.9846	1.3856	0.7931	0.7373	1.4627	0.7478	0.8729	0.6743	1.5656	1.3026	1.4594	1.2946	0.7901	0.6545	
0.3780	0.4072	1.0197	0.3234	0.8051	0.8746	0.8121	0.6095	0.4171	1.4338	1.0532	1.3967	0.6870	0.3001	0.7451	
0.6740	0.8918	1.1156	0.6706	0.8196	1.2704	0.8270	0.7364	0.4083	1.2567	0.9427	1.1504	0.8075	0.5944	0.5731	
0.3014	0.4538	0.4975	0.3316	0.4036	0.6104	0.4067	0.3406	0.1523	0.5337	0.3826	0.4768	0.3198	0.2793	0.2442	
0.7370	0.7296	0.9605	0.5912	0.4540	1.0421	0.4615	0.6086	0.4885	1.0386	0.8934	0.9593	0.9555	0.5971	0.4071	
0.5282	0.6265	1.1827	0.4845	0.9130	1.1227	0.9210	0.7310	0.4670	1.5552	1.1491	1.4895	0.8157	0.4399	0.7807	
0.3765	0.3357	0.9364	0.2816	0.6704	0.7691	0.6771	0.5481	0.4256	1.3232	1.0037	1.2967	0.7028	0.2840	0.6741	
0.5089	0.4865	0.9812	0.3989	0.6328	0.8956	0.6399	0.5915	0.4579	1.2783	1.0011	1.2320	0.8060	0.3995	0.6119	
0.2617	0.4458	0.6114	0.3181	0.5736	0.6774	0.5772	0.4058	0.1670	0.7511	0.5073	0.6961	0.3147	0.2502	0.3869	
0.3684	0.3479	0.3527	0.2856	0.0825	0.4318	0.0855	0.2304	0.2087	0.3055	0.3088	0.2666	0.4366	0.2978	0.0756	
0.4592	0.5919	1.0005	0.4483	0.7979	0.9966	0.8045	0.6306	0.3708	1.2817	0.9345	1.2161	0.6626	0.3946	0.6411	
0.7093	0.7194	1.1613	0.5795	0.6958	1.1577	0.7044	0.7199	0.5437	1.4034	1.1256	1.3283	1.0064	0.5725	0.6323	
0.2036	0.4781	0.5827	0.3233	0.6497	0.6937	0.6527	0.4034	0.0964	0.7088	0.4311	0.6456	0.1928	0.2238	0.3858	
0.3499	0.3200	0.8034	0.2662	0.5591	0.6812	0.5648	0.4744	0.3678	1.1096	0.8490	1.0825	0.6190	0.2677	0.5561	
0.3875	0.3587	0.5874	0.2967	0.3072	0.5776	0.3117	0.3599	0.2992	0.7011	0.5832	0.6651	0.5554	0.3057	0.3037	
0.6068	0.7861	0.8539	0.5937	0.5693	1.0409	0.5751	0.5765	0.3240	0.8777	0.6839	0.7822	0.6762	0.5351	0.3643	
0.7952	0.7364	1.0842	0.6088	0.5043	1.1132	0.5128	0.6719	0.5713	1.2278	1.0545	1.1517	1.0886	0.6306	0.4984	
0.4082	0.3940	0.4793	0.3216	0.1897	0.5380	0.1935	0.3059	0.2576	0.4885	0.4400	0.4454	0.5145	0.3297	0.1732	
0.3411	0.4213	0.6421	0.3222	0.4745	0.6656	0.4789	0.4088	0.2500	0.7850	0.5883	0.7376	0.4634	0.2914	0.3757	
0.6585	0.8894	1.1049	0.6657	0.8290	1.2643	0.8362	0.7316	0.3943	1.2452	0.9262	1.1385	0.7818	0.5848	0.5718	
0.3410	0.2901	0.6072	0.2466	0.3464	0.5420	0.3510	0.3608	0.3087	0.7859	0.6362	0.7601	0.5456	0.2603	0.3651	
