30	10
1.1349	1.4205	0.8848	1.4070	1.6682	0.8033	1.5904	1.2315	1.4159	1.7090	
1.0637	1.0336	0.7772	1.1069	1.8571	0.3792	1.7802	1.0246	1.4738	1.5972	
1.0268	0.8452	0.5374	1.0157	1.5207	0.5336	1.5949	1.2246	1.2787	1.2008	
1.8229	1.5939	1.4074	1.1825	2.2832	0.9764	1.8829	1.6707	2.0051	1.8367	
0.6957	0.5553	0.2436	0.5508	1.1015	0.2540	1.2134	0.6527	0.9297	0.6905	
1.2404	1.3814	0.8221	0.8546	1.4714	0.8226	1.3152	0.9647	1.3756	1.1529	
1.2177	1.1916	1.2573	0.5887	1.2546	0.7712	0.6758	0.9475	1.1632	1.1734	
1.3563	1.3875	0.9030	0.7776	1.5536	0.8465	1.3381	1.0296	1.4623	1.1330	
0.6615	0.7810	0.6757	0.8406	1.1645	0.3087	1.0034	0.6746	0.9051	1.2266	
1.1564	1.1996	0.5931	0.4662	0.9037	0.9726	0.7973	0.8909	1.0417	0.4858	
1.3968	1.1788	1.0454	1.3525	2.1242	0.6522	1.9700	1.5829	1.7302	1.8641	
1.1205	1.5539	1.0766	1.2556	1.5235	0.8445	1.2470	1.0099	1.3238	1.6822	
0.9633	0.5784	0.3927	0.9756	1.6848	0.2783	1.8569	1.2164	1.3347	1.2035	
1.0613	1.4872	0.7452	0.9548	1.4016	0.7547	1.2948	0.7066	1.2844	1.2441	
0.7601	0.7166	0.4192	0.7068	1.2182	0.3231	1.2464	0.7213	1.0116	0.9346	
0.6555	0.7233	0.3285	0.6077	0.8725	0.4377	0.9170	0.6269	0.7890	0.6841	
0.7857	1.0021	0.4189	0.9561	1.3615	0.4115	1.4616	0.6913	1.1319	1.1609	
1.0308	0.7260	0.7043	0.8993	1.5065	0.4593	1.4196	1.2266	1.2365	1.2293	
1.3187	1.6450	0.9717	1.3291	1.7432	0.9515	1.6128	1.2176	1.5550	1.6530	
1.4780	1.7328	1.1444	1.0573	2.0158	0.8036	1.7157	0.9634	1.7764	1.6655	
1.3135	1.8441	0.9425	1.1437	1.5245	1.0757	1.3608	0.9530	1.4674	1.4094	
0.9528	0.8071	0.7230	0.7366	1.0949	0.6318	0.9241	1.0821	0.9836	0.9633	
1.3191	1.4117	1.0627	1.5463	2.4223	0.4753	2.2961	1.2728	1.8914	2.2260	
0.8799	1.1496	0.6000	1.2655	1.4967	0.5619	1.5550	0.9792	1.2262	1.4896	
1.4681	1.7216	0.8322	1.6842	1.8586	1.2070	1.9627	1.7189	1.6957	1.7384	
1.6678	1.7423	1.2494	1.5211	2.1085	1.1330	1.8855	1.7322	1.8692	1.9387	
2.1399	2.3203	1.5580	1.8566	2.8143	1.3516	2.5414	1.9776	2.4844	2.4675	
0.8938	0.7125	0.6549	0.5526	1.1898	0.4018	1.0167	0.8108	1.0208	0.8981	
1.4460	1.8170	1.1282	1.4347	1.6458	1.2323	1.4401	1.4547	1.5452	1.6887	
0.9869	1.2210	0.5066	1.2070	1.2727	0.8441	1.4042	1.1636	1.1664	1.1932	
