20	4
0.7193	0.1110	0.6572	0.9326	
0.6935	0.1999	0.5283	0.4615	
0.7733	0.1630	0.8258	0.9049	
0.7472	0.0369	0.9624	0.3865	
0.3184	0.2727	0.3137	0.6030	
0.5104	0.2301	0.7971	0.5603	
0.7731	0.3585	0.2852	0.8458	
0.5728	0.1343	0.0149	0.2848	
0.9539	0.9986	0.0941	0.6633	
0.1716	0.5135	0.3287	0.6023	
0.9072	0.3878	0.3056	0.6565	
0.7522	0.2499	0.0180	0.3099	
0.2862	0.3648	0.1622	0.3316	
0.6274	0.3991	0.4440	0.1882	
0.4628	0.9263	0.7668	0.1007	
0.1294	0.4955	0.6813	0.2866	
0.5494	0.6092	0.7145	0.3548	
0.9695	0.0048	0.4598	0.5358	
0.4421	0.5877	0.9193	0.9908	
0.5910	0.7775	0.9889	0.0282	
