50	5
0.8404	0.0148	0.8729	0.2049	0.8087	
0.7917	0.3663	0.0217	0.2638	0.0951	
0.2742	0.4299	0.8739	0.0908	0.7677	
0.8475	0.4266	0.8703	0.6785	0.8734	
0.3018	0.0171	0.1072	0.9415	0.8310	
0.1424	0.3075	0.9592	0.1532	0.9171	
0.6970	0.2703	0.4147	0.6673	0.4092	
0.2073	0.8672	0.9172	0.7816	0.8835	
0.1873	0.7181	0.5358	0.9012	0.4776	
0.3729	0.2299	0.2485	0.5092	0.0313	
0.7149	0.3139	0.7819	0.3836	0.9578	
0.4245	0.9790	0.6009	0.7518	0.5529	
0.2988	0.9415	0.2036	0.4533	0.2841	
0.6776	0.7730	0.3763	0.5704	0.3991	
0.3351	0.8311	0.0654	0.3234	0.3199	
0.9481	0.0558	0.9875	0.2684	0.7840	
0.1147	0.1423	0.5163	0.7309	0.0057	
0.9133	0.5043	0.9458	0.0073	0.7348	
0.9219	0.6743	0.2170	0.6483	0.6060	
0.0138	0.1758	0.6867	0.2045	0.6659	
0.0336	0.3902	0.4665	0.6545	0.8364	
0.5314	0.9185	0.2558	0.2767	0.0844	
0.7377	0.9623	0.8368	0.8586	0.6950	
0.6935	0.7601	0.2913	0.3912	0.3430	
0.5463	0.0730	0.1161	0.7252	0.7530	
0.3251	0.4230	0.3825	0.2825	0.1313	
0.5789	0.1779	0.2128	0.3918	0.7210	
0.8974	0.2600	0.5086	0.2797	0.0250	
0.8902	0.4167	0.5200	0.5657	0.4046	
0.3038	0.2326	0.9190	0.3770	0.8582	
0.2644	0.1711	0.9452	0.1294	0.8215	
0.6676	0.4347	0.9503	0.1526	0.3335	
0.3079	0.2250	0.4964	0.7074	0.6521	
0.6345	0.9474	0.5764	0.2677	0.3905	
0.5603	0.3775	0.9901	0.8351	0.4421	
0.0997	0.3593	0.5690	0.1707	0.6011	
0.3814	0.9912	0.6140	0.6771	0.9889	
0.5676	0.3259	0.1500	0.2430	0.0746	
0.0502	0.8923	0.3071	0.6474	0.3563	
0.4800	0.3700	0.7262	0.3343	0.2061	
0.0233	0.0024	0.5641	0.4617	0.4032	
0.4398	0.7609	0.1457	0.7065	0.3612	
0.2423	0.4267	0.5516	0.3567	0.7868	
0.8114	0.1302	0.6252	0.3076	0.5454	
0.4393	0.8520	0.6835	0.7408	0.7097	
0.8878	0.4705	0.6736	0.7839	0.5250	
0.1043	0.0130	0.2939	0.5356	0.5840	
0.9369	0.9390	0.1421	0.2139	0.2203	
0.3735	0.3774	0.9633	0.3835	0.6826	
0.1615	0.8673	0.5705	0.6013	0.3342	
