50	3
0.3068	0.8537	0.2057	
0.6738	0.4322	0.0975	
0.0562	0.5780	0.7701	
0.3268	0.1365	0.9847	
0.8833	0.5815	0.4414	
0.4111	0.6712	0.1306	
0.5022	0.8369	0.2450	
0.3572	0.6344	0.8664	
0.9888	0.2118	0.0657	
0.4649	0.9067	0.0603	
0.9468	0.4051	0.2600	
0.1002	0.8886	0.4470	
0.3196	0.5751	0.6752	
0.3943	0.0167	0.2615	
0.8386	0.5404	0.6962	
0.1603	0.8527	0.5555	
0.2332	0.2226	0.0430	
0.1638	0.6370	0.1666	
0.5686	0.7125	0.5867	
0.1529	0.3337	0.5094	
0.6706	0.0508	0.9994	
0.8966	0.4593	0.9786	
0.6748	0.8656	0.7648	
0.6579	0.7759	0.2342	
0.4141	0.3420	0.7369	
0.6556	0.7482	0.6667	
0.3980	0.6248	0.6222	
0.5855	0.7281	0.8555	
0.8118	0.6701	0.5483	
0.6819	0.4852	0.9051	
0.9685	0.5740	0.0178	
0.2901	0.8004	0.5859	
0.0157	0.4496	0.2811	
0.4101	0.2760	0.7439	
0.8572	0.7258	0.2159	
0.9828	0.3971	0.0510	
0.8162	0.3888	0.2818	
0.1894	0.6059	0.1335	
0.0397	0.0186	0.4569	
0.6059	0.6908	0.2230	
0.7305	0.4640	0.5533	
0.0482	0.7691	0.0712	
0.7922	0.3349	0.0975	
0.3953	0.1621	0.3243	
0.0598	0.5847	0.6288	
0.6207	0.2466	0.7517	
0.1652	0.0984	0.4460	
0.3293	0.4098	0.2314	
0.2699	0.8232	0.5677	
0.5411	0.1640	0.2129	
