30	15
0.6064	0.9980	0.6790	1.3790	1.0388	1.0120	1.3741	0.9717	1.4852	1.2508	0.8222	1.6151	1.0684	1.0446	1.0462	
0.7752	0.6353	1.7369	0.8032	1.1737	1.0126	1.2303	1.7330	1.8293	1.4623	1.1325	1.2429	0.6786	1.7532	1.7507	
1.2454	1.1110	1.0813	1.7805	1.2493	1.1884	2.0296	1.2584	1.8675	1.6814	1.4836	2.0287	1.2045	1.5107	1.7193	
1.1611	1.2763	1.7069	1.7970	1.6147	1.4904	2.1268	1.8222	2.3708	2.0910	1.5376	2.2648	1.3351	1.9056	2.1121	
0.7833	0.9768	1.1651	1.3781	1.2091	1.0499	1.6164	1.5625	1.7821	1.6276	1.2513	1.8758	1.3916	1.4340	1.3382	
0.8793	1.1636	0.8404	1.6606	1.1857	1.2397	1.6644	0.8127	1.6757	1.3990	0.8955	1.7393	0.8270	1.1410	1.4923	
0.9803	0.9862	0.5782	1.5882	0.9963	0.9860	1.6581	0.9048	1.5040	1.2585	1.1489	1.7145	1.0942	1.1883	1.2116	
1.1133	1.1477	1.2389	1.6995	1.3751	1.3236	1.8974	1.4487	2.0779	1.6781	1.3576	1.9604	1.1366	1.7287	1.7991	
0.9750	0.8959	1.1984	1.3521	1.1979	1.0752	1.6218	1.5796	1.8775	1.5045	1.3549	1.7119	1.1746	1.7095	1.5332	
0.4877	0.5998	0.8912	0.8462	0.7582	0.5843	1.1147	1.0809	1.0466	1.2273	0.9010	1.3288	1.0515	0.7547	0.8392	
1.2457	0.8369	1.3882	1.3785	1.1525	1.0600	1.7873	1.3582	1.7840	1.5718	1.4681	1.6367	0.8400	1.6225	1.8779	
0.8698	1.1261	1.0118	1.5848	1.2961	1.2695	1.6507	1.3216	1.9459	1.4817	1.0975	1.8158	1.1100	1.5685	1.5064	
0.5756	0.9491	1.2763	1.2039	1.2647	1.0831	1.4100	1.7634	1.8784	1.5958	1.1124	1.7758	1.3969	1.5506	1.2723	
1.2246	1.4378	2.0525	1.9319	1.8795	1.7626	2.2758	2.0942	2.7652	2.3222	1.5975	2.4294	1.3291	2.2412	2.4763	
0.4692	0.3572	0.7946	0.5110	0.5895	0.5163	0.7172	0.8336	0.9256	0.7515	0.6423	0.7078	0.4077	0.8827	0.8811	
1.0298	1.3155	1.0542	1.8898	1.3970	1.4033	1.9570	1.1664	2.0070	1.6970	1.1745	2.0881	1.1414	1.4469	1.7095	
0.2605	0.2640	0.4360	0.3582	0.3886	0.3585	0.4362	0.5055	0.6094	0.4454	0.3562	0.4594	0.2739	0.5627	0.5149	
0.2772	0.7352	1.0164	0.8433	0.9331	0.7936	0.9914	1.1889	1.2744	1.2584	0.6587	1.3277	0.9868	0.8728	0.8989	
0.9091	1.0420	1.0691	1.4717	1.2406	1.2575	1.5539	1.1638	1.8771	1.3643	1.0038	1.5886	0.7776	1.5499	1.6315	
1.2479	0.8703	1.1883	1.4539	1.1788	1.0979	1.7684	1.4836	1.9179	1.4588	1.5173	1.6699	1.0068	1.8571	1.7519	
0.9540	0.7314	1.7592	1.0437	1.2743	1.0339	1.5511	2.0562	2.0129	1.7147	1.5157	1.6387	1.1773	1.9576	1.7672	
0.6174	0.7158	0.8937	1.0550	0.8726	0.6955	1.3144	1.2290	1.2509	1.3442	1.0741	1.5462	1.2467	0.9611	0.9369	
1.1579	1.1849	0.8069	1.9020	1.2443	1.1508	2.0635	1.3631	1.8756	1.6751	1.5408	2.2306	1.6142	1.5027	1.4068	
0.9767	0.6581	1.3556	1.0539	1.0594	0.8677	1.4867	1.6722	1.6997	1.4651	1.4374	1.5064	1.0905	1.6739	1.5119	
1.2611	0.9134	0.6810	1.6339	0.9730	0.9473	1.8369	0.9546	1.5327	1.3116	1.4226	1.7297	1.0523	1.3444	1.4267	
1.0767	0.8742	0.8434	1.4381	1.0006	0.9849	1.6217	0.9749	1.5456	1.2666	1.2004	1.5443	0.8417	1.3291	1.4601	
0.8517	1.0907	1.3664	1.4676	1.3757	1.2916	1.6598	1.5448	2.0342	1.6660	1.1572	1.8353	1.1005	1.6431	1.6859	
1.3339	1.3305	0.7058	2.1825	1.3038	1.2641	2.2962	1.2090	1.9505	1.7367	1.6177	2.4039	1.6224	1.5035	1.5357	
0.7582	0.8217	0.6837	1.2920	0.9149	0.7782	1.4686	1.2039	1.3730	1.3064	1.1833	1.6824	1.3681	1.1143	0.9369	
0.7871	1.0448	0.8535	1.5348	1.1494	1.0136	1.6804	1.3940	1.6822	1.5605	1.2454	1.9846	1.5473	1.2860	1.1321	
