25	30
0.7971	0.9924	1.5483	1.3150	0.9906	1.7204	1.3947	0.9984	1.2996	1.2385	1.5543	1.2742	1.2009	2.2950	1.9348	2.3462	2.3586	1.6199	1.8515	0.9055	2.2299	1.5619	2.0157	1.3449	1.8203	1.3700	1.3878	1.8342	1.6685	2.3491	
0.8297	1.4119	1.4987	1.1717	1.2831	1.7558	1.7828	1.0835	1.1946	1.2812	1.5541	1.3363	1.2951	2.4704	2.3140	2.3347	2.3446	1.8873	1.7367	1.2109	1.9842	1.6792	2.0814	1.2914	1.7770	1.4811	1.4451	1.6882	1.3175	2.2311	
0.8999	1.3494	1.4079	0.8068	1.3224	1.4579	1.5616	1.2327	1.1822	1.4158	1.5890	1.6400	1.2671	2.4275	2.2291	2.0706	2.1289	2.0728	1.9222	1.0709	1.8426	1.4539	1.8983	1.3618	1.4490	1.1729	1.4726	1.4249	1.4577	2.2430	
0.6639	1.3374	1.3680	0.7392	1.2687	1.1912	1.5399	1.1169	0.8335	1.1594	1.0925	0.9410	1.2669	1.8591	1.8239	1.5475	1.5422	1.4365	1.3452	0.8635	1.2686	1.2453	1.5230	0.7151	1.0220	0.9318	0.9705	1.0072	0.8970	1.7258	
0.6836	1.5229	1.6608	1.4089	1.3001	1.8133	1.9790	1.0382	1.0702	1.1111	1.2750	0.7410	1.4074	2.2260	2.1971	2.2349	2.1750	1.4116	1.3439	1.1794	1.7726	1.7396	2.0167	0.8503	1.7339	1.5220	1.1228	1.6225	0.9494	2.0109	
1.0033	1.4754	1.8569	1.2081	1.5863	1.9750	1.9244	1.3209	1.2508	1.7873	1.8612	1.7279	1.7042	2.8937	2.5053	2.6226	2.6371	2.3203	2.3690	1.1723	2.4743	1.8995	2.5146	1.5353	1.8965	1.6150	1.8366	1.9506	1.9032	2.8799	
0.6547	0.9291	1.1255	0.9013	0.8656	1.3036	1.1898	0.8247	1.0059	0.9709	1.2398	1.1118	0.9131	1.8684	1.6758	1.8023	1.8277	1.4300	1.4171	0.8384	1.6156	1.2201	1.5519	1.0890	1.3779	1.0681	1.1204	1.3372	1.1724	1.7611	
0.6614	0.9352	1.3966	1.3053	0.5773	1.2018	1.0533	1.1179	1.5967	0.6100	1.1544	0.7311	0.7470	1.6382	1.6044	1.8237	1.8556	0.8265	1.1086	0.7280	1.5086	1.1029	1.1989	0.8991	1.4199	0.7913	0.5749	1.3122	1.0673	1.5858	
0.5490	0.8312	1.2695	0.9936	0.7436	1.1186	1.0508	0.8926	1.0127	0.8155	0.9785	0.6628	0.9273	1.4937	1.3468	1.5275	1.5220	0.8983	1.1511	0.5801	1.3825	1.0538	1.2727	0.7041	1.1327	0.8056	0.7155	1.1395	1.0222	1.5615	
0.4130	0.2969	0.6811	0.5547	0.2798	0.6158	0.3611	0.5611	0.8223	0.5019	0.7608	0.7140	0.3937	0.9701	0.7715	1.0050	1.0511	0.6796	0.9117	0.2827	1.0242	0.5416	0.7269	0.7181	0.7550	0.3979	0.5417	0.7794	0.9232	1.0652	
1.1252	1.8717	2.4778	1.7961	1.6548	2.1570	2.2469	1.8661	1.9458	1.6808	1.9450	1.4195	1.8944	3.0452	2.8579	2.9475	2.9468	1.9716	2.2667	1.2788	2.5625	2.0959	2.5108	1.3731	2.1272	1.5726	1.4505	2.1033	1.8665	3.0362	
0.6029	0.6934	0.9244	0.5887	0.7203	0.9485	0.8315	0.7834	0.8812	0.9118	1.0965	1.1359	0.7541	1.5646	1.3371	1.4096	1.4610	1.3062	1.3574	0.5934	1.3603	0.9039	1.2260	0.9992	1.0108	0.7269	0.9808	1.0304	1.1594	1.5521	
0.5803	0.4485	0.7661	0.6643	0.4256	0.9102	0.5633	0.6524	1.0335	0.7104	1.1162	1.1563	0.4813	1.4581	1.1917	1.4542	1.5286	1.1757	1.2884	0.5373	1.4334	0.8013	1.0969	1.1384	1.1276	0.6879	0.9286	1.1180	1.2296	1.4519	
0.8066	0.6827	0.9201	0.8533	0.5657	1.2282	0.8010	0.8677	1.4502	0.8916	1.5517	1.6636	0.5451	2.0339	1.7449	2.0034	2.1220	1.7008	1.6883	0.8573	1.8799	1.0874	1.4576	1.6319	1.5770	0.9638	1.2866	1.4973	1.5621	1.8780	
0.8636	1.1426	1.4600	1.3357	0.8605	1.5909	1.3634	1.1722	1.6867	0.9789	1.6014	1.3501	0.9335	2.2960	2.1415	2.3577	2.4182	1.5837	1.6516	1.0636	2.0273	1.4605	1.7528	1.4327	1.8469	1.2159	1.1822	1.7214	1.4616	2.1153	
0.7548	1.3170	1.3665	1.4545	0.9627	1.8289	1.7006	0.9167	1.4116	0.8866	1.4922	1.0915	0.9777	2.3328	2.2825	2.4681	2.4754	1.5704	1.3889	1.3030	1.9613	1.6735	1.9393	1.3046	2.0345	1.5642	1.2414	1.8205	1.1026	1.9608	
0.6049	1.2827	1.5391	0.9300	1.3179	1.3720	1.6372	1.0279	0.6902	1.2468	1.0418	0.7206	1.4577	1.8515	1.7208	1.6438	1.5893	1.3005	1.3800	0.7883	1.4436	1.3843	1.7168	0.5920	1.1227	1.0941	1.0061	1.1720	0.9805	1.8737	
0.7549	1.6385	1.6741	1.3347	1.4349	1.8634	2.0860	1.1090	1.0796	1.2443	1.3926	0.9533	1.4810	2.4127	2.3780	2.3187	2.2731	1.6706	1.5017	1.2804	1.8400	1.8105	2.1357	0.9775	1.7688	1.5847	1.2823	1.6526	1.0240	2.1386	
0.9298	1.2508	1.3844	1.2324	0.8934	1.5364	1.3868	1.2604	1.7979	0.9709	1.6861	1.5481	0.8579	2.3972	2.3106	2.3710	2.4635	1.7639	1.6811	1.1768	1.9636	1.4356	1.7064	1.5564	1.8384	1.1747	1.2222	1.6615	1.4261	2.0843	
0.9305	1.3213	1.8526	1.4950	1.0063	1.5910	1.4940	1.5195	1.9057	1.0913	1.6091	1.2207	1.1807	2.3342	2.2149	2.3746	2.4222	1.4385	1.7266	0.9823	2.0413	1.5062	1.7524	1.2624	1.7662	1.0833	1.0071	1.6874	1.5433	2.2863	
1.0942	1.6737	1.9235	1.6185	1.3565	2.0933	2.0067	1.5182	1.9313	1.4005	2.0050	1.6888	1.4032	3.0205	2.8678	2.9729	3.0238	2.1617	2.1183	1.4531	2.5024	1.9752	2.3766	1.7086	2.2833	1.6548	1.5928	2.1303	1.7334	2.7352	
0.9094	1.2515	1.4658	1.1799	1.1313	1.7199	1.5592	1.1364	1.4331	1.2785	1.7117	1.5906	1.1574	2.5408	2.2984	2.4364	2.4889	1.9801	1.9212	1.1574	2.1653	1.6105	2.0462	1.5429	1.8638	1.4036	1.5159	1.7873	1.5901	2.3517	
0.5400	1.0709	1.1663	0.9585	0.6922	0.9406	1.1264	1.0234	1.2082	0.5199	0.8642	0.5227	0.7209	1.3666	1.5036	1.3779	1.3925	0.7397	0.7640	0.7388	0.9662	0.9384	0.9518	0.5646	1.0195	0.6363	0.3992	0.8794	0.5709	1.1660	
0.8504	1.5512	1.6229	1.1575	1.4325	1.7643	1.9187	1.1983	1.1666	1.3796	1.5443	1.3082	1.4452	2.5190	2.3919	2.3109	2.3100	1.9206	1.7701	1.2258	1.9418	1.7251	2.1269	1.2026	1.7072	1.4701	1.4335	1.6350	1.2891	2.2902	
0.4834	0.6485	1.0136	0.7947	0.6693	1.0409	0.8978	0.6557	0.7549	0.8046	0.9197	0.7288	0.8158	1.3898	1.1734	1.3924	1.3905	0.9656	1.1375	0.5261	1.3319	0.9618	1.2402	0.7455	1.0519	0.8142	0.8223	1.0813	1.0072	1.4566	
