40	3
0.5519	0.3854	0.9083	
0.9107	0.8783	0.6307	
0.5567	0.5550	0.5936	
0.8583	0.3249	0.7726	
0.4528	0.6485	0.2731	
0.1606	0.6104	0.0082	
0.2372	0.0890	0.2684	
0.6117	0.3668	0.5339	
0.4337	0.9400	0.2251	
0.6072	0.9228	0.9125	
0.2367	0.2609	0.1127	
0.9335	0.2646	0.2663	
0.7034	0.7803	0.4798	
0.6756	0.4019	0.6609	
0.3936	0.8865	0.8359	
0.6475	0.4522	0.6347	
0.4493	0.4970	0.8068	
0.9900	0.3730	0.5724	
0.0936	0.3817	0.4917	
0.4684	0.4581	0.8015	
0.6937	0.7178	0.4411	
0.9418	0.7300	0.0489	
0.6315	0.3361	0.9875	
0.6171	0.4643	0.7492	
0.6435	0.3777	0.5786	
0.1515	0.0639	0.3342	
0.2447	0.9827	0.5934	
0.5501	0.5963	0.9016	
0.2413	0.4501	0.8429	
0.5041	0.9720	0.8684	
0.8013	0.6887	0.1036	
0.6635	0.4880	0.7873	
0.0368	0.3573	0.4060	
0.2080	0.4315	0.3070	
0.4031	0.2062	0.0265	
0.9182	0.5448	0.7105	
0.6080	0.9575	0.8436	
0.2183	0.1870	0.0499	
0.3489	0.7702	0.2456	
0.2679	0.8374	0.9502	
