30	20
0.8321	1.0019	0.6010	0.2590	0.8932	1.5434	0.9726	1.6569	0.7279	1.0066	2.1331	1.0481	1.7769	1.0684	0.5439	0.7582	1.3187	1.9078	1.1701	0.1420	
0.6583	0.3268	0.6915	0.0893	0.6243	1.0696	0.3819	1.0241	0.4971	0.4712	1.4845	0.9895	1.3875	0.6702	0.2395	0.4675	1.0532	1.4136	1.1570	0.0774	
0.3577	0.5696	0.2277	0.1431	0.4016	0.7520	0.5424	0.7928	0.3225	0.5609	0.9995	0.4253	0.7688	0.5471	0.2867	0.3684	0.5725	0.8576	0.4756	0.0756	
0.5975	0.5432	0.3681	0.1442	0.5434	1.0050	0.5649	1.0041	0.4915	0.5655	1.3303	0.6378	1.0971	0.6650	0.3250	0.4235	0.8550	1.1688	0.7896	0.0825	
0.6009	0.8454	0.3540	0.2268	0.7466	1.0148	0.7584	1.3519	0.6037	0.7123	1.6016	0.7605	1.4240	0.7015	0.4541	0.6253	0.9895	1.4953	0.7239	0.1000	
0.6553	0.8902	0.7234	0.1947	0.5584	1.7777	0.9796	1.2188	0.4031	1.2437	1.8856	0.9058	1.2146	1.3159	0.4223	0.5906	1.0496	1.4674	1.2798	0.1675	
0.7602	0.7309	0.2170	0.2168	0.7919	0.9263	0.6681	1.3835	0.7572	0.4843	1.5726	0.6797	1.4838	0.5602	0.4632	0.5573	1.0557	1.4942	0.6790	0.0742	
0.7637	0.9515	0.3804	0.2273	0.5524	1.6697	1.0383	1.2519	0.5444	1.1174	1.7753	0.5985	1.0844	1.1974	0.4968	0.5079	0.9842	1.3163	0.9941	0.1497	
0.5101	0.5714	0.4869	0.1398	0.5158	1.0646	0.5881	0.9707	0.3958	0.6826	1.3520	0.7198	1.0789	0.7477	0.3035	0.4589	0.8319	1.1814	0.8616	0.0963	
0.2136	0.5503	0.5084	0.1075	0.2589	1.0065	0.5785	0.6129	0.0838	0.8353	1.0185	0.5588	0.6009	0.8059	0.2093	0.3679	0.5042	0.7813	0.7250	0.1088	
0.8593	0.9385	0.4641	0.2226	0.5792	1.8386	1.0645	1.3063	0.5852	1.1668	1.9160	0.6825	1.1717	1.3004	0.5051	0.5172	1.0891	1.4157	1.1634	0.1583	
0.2317	0.2876	0.2326	0.0744	0.2924	0.4393	0.2663	0.5140	0.2114	0.2919	0.6602	0.3809	0.5957	0.3053	0.1530	0.2535	0.4189	0.6251	0.3829	0.0419	
