40	10
0.4009	1.4875	1.8649	1.2217	2.4836	1.3386	0.8991	1.4115	1.8991	0.9916	
0.2826	0.4284	1.1006	0.5384	1.2048	0.7288	0.4033	0.7509	1.1434	0.6851	
0.4411	1.7111	2.0610	1.4398	2.9530	1.5096	1.0390	1.5898	2.2056	1.0920	
0.1208	0.7225	0.7964	0.5526	1.2119	0.4359	0.3946	0.6853	0.6223	0.3733	
0.1908	0.7361	0.9205	0.6183	1.2886	0.6374	0.4481	0.7144	0.9286	0.4858	
0.3470	0.7089	1.2779	0.6837	1.3299	1.0175	0.5292	0.8322	1.4519	0.7747	
0.2848	0.7025	1.3691	0.7707	1.8270	0.7561	0.5480	1.0599	1.2478	0.7824	
0.1205	0.3488	0.6195	0.4112	1.0052	0.3307	0.2751	0.5144	0.6118	0.3494	
0.1685	1.1840	1.0100	0.8710	1.7553	0.7445	0.6135	0.8729	1.0465	0.4525	
0.2120	0.9644	0.9983	0.7723	1.5338	0.7942	0.5532	0.7828	1.1424	0.5102	
0.3172	0.7460	1.4308	0.8232	1.8970	0.8662	0.5873	1.0809	1.4109	0.8317	
0.2540	0.9123	1.1272	0.7951	1.6236	0.8600	0.5715	0.8553	1.2763	0.6121	
0.4043	1.1134	1.7205	0.9050	1.7761	1.2216	0.7118	1.1934	1.6330	0.9641	
0.1379	0.7372	0.7078	0.6441	1.3570	0.5498	0.4352	0.6072	0.8839	0.3538	
0.2104	1.3969	1.2764	1.1753	2.5328	0.8884	0.7893	1.1534	1.4366	0.5984	
0.3139	1.0486	1.5113	0.9477	2.0587	0.9687	0.6848	1.1687	1.4616	0.8213	
0.2092	1.1814	1.0746	0.7862	1.4429	0.8532	0.5935	0.8333	1.0565	0.5017	
0.2851	0.5705	1.1351	0.5449	1.1146	0.7899	0.4293	0.7608	1.1128	0.6754	
0.3030	0.8086	1.4523	0.7971	1.8188	0.8346	0.5830	1.1045	1.2866	0.8157	
0.2398	0.9368	1.0334	0.6919	1.2709	0.8591	0.5264	0.7418	1.1281	0.5420	
0.1465	0.6551	0.8492	0.5297	1.1718	0.4694	0.3848	0.6947	0.6765	0.4264	
0.2712	1.0196	1.2854	0.7496	1.4596	0.8968	0.5804	0.9440	1.1568	0.6698	
0.3078	0.8785	1.4153	0.6127	1.1759	0.8917	0.5199	0.9740	1.0563	0.7665	
0.2612	0.3609	0.9284	0.3618	0.6829	0.6905	0.3099	0.5576	0.9309	0.5835	
0.1652	0.4111	0.7174	0.4302	0.9524	0.4748	0.3089	0.5333	0.7515	0.4163	
0.2761	1.0440	1.2443	0.9091	1.8631	0.9534	0.6478	0.9585	1.4281	0.6691	
0.4512	1.3769	1.9536	1.0980	2.1444	1.4167	0.8510	1.3799	1.8992	1.0753	
0.3796	1.0248	1.4907	0.7724	1.3702	1.1904	0.6297	0.9716	1.5122	0.8434	
0.2869	0.4921	1.1319	0.6272	1.4188	0.7650	0.4508	0.8008	1.2549	0.7005	
0.2127	1.2245	1.1333	0.8069	1.4972	0.8604	0.6115	0.8859	1.0528	0.5248	
0.0872	0.4809	0.4139	0.3488	0.6491	0.3671	0.2528	0.3249	0.4959	0.1985	
0.2305	1.3517	1.2089	1.1281	2.3311	0.9668	0.7670	1.0426	1.5102	0.5857	
0.2213	1.0628	1.1888	0.8951	1.9166	0.7927	0.6269	0.9868	1.2077	0.5986	
0.0944	0.3203	0.4929	0.3690	0.8887	0.2804	0.2417	0.4225	0.5319	0.2735	
0.3192	1.5948	1.6156	1.2216	2.4346	1.2149	0.8821	1.2894	1.6992	0.7980	
0.2536	0.4255	1.1193	0.5789	1.4189	0.6183	0.4112	0.8339	1.0647	0.6779	
0.0775	0.3876	0.3696	0.2562	0.4561	0.3033	0.1973	0.2745	0.3703	0.1785	
0.2934	0.3350	1.1162	0.4526	1.0175	0.7107	0.3586	0.7271	1.0745	0.7080	
0.2386	0.8511	1.1441	0.6892	1.4217	0.7626	0.5160	0.8626	1.0596	0.6078	
0.2543	0.9396	1.2184	0.6484	1.2330	0.8240	0.5205	0.8778	1.0013	0.6306	
