45	10
0.7439	0.8958	0.5147	0.7230	0.4269	0.3217	0.7605	1.0763	0.9700	0.7353	
1.5294	1.3037	1.1952	1.4387	0.7757	0.7430	1.4293	2.1529	1.8784	1.1847	
1.2159	1.0209	0.9336	1.1606	0.6923	0.6582	1.1074	1.7264	1.4900	0.9284	
0.9945	0.5779	0.8349	0.9455	0.5193	0.6065	0.8379	1.4144	1.1795	0.6087	
1.5417	1.7457	1.2125	1.7514	0.7806	1.0373	1.5277	2.6653	2.2328	1.5477	
0.9679	0.8714	0.6542	0.9990	0.8490	0.7578	0.8044	1.4468	1.2018	0.7615	
1.3033	1.0301	0.9749	1.0685	0.6844	0.4390	1.2121	1.5716	1.4442	0.9094	
1.9484	1.7720	1.5926	2.0231	0.9005	1.1475	1.8487	3.0707	2.5964	1.6457	
1.0848	0.6514	0.9168	1.0792	0.5828	0.7332	0.9081	1.6187	1.3288	0.6894	
1.6430	1.5713	1.1771	1.6453	1.1359	1.0292	1.4884	2.4250	2.0739	1.3697	
2.0512	1.4885	1.5038	1.7784	1.3487	1.0164	1.7735	2.5865	2.2791	1.3479	
1.8033	1.5167	1.4835	1.7574	0.7707	0.9059	1.7087	2.6637	2.2936	1.4209	
1.6995	1.6717	1.1923	1.7157	1.2330	1.0959	1.5358	2.5211	2.1538	1.4420	
1.6102	1.5455	1.0843	1.3543	1.0555	0.5923	1.5197	1.9615	1.8198	1.2732	
1.3504	1.1743	0.9006	1.1292	0.9833	0.5798	1.2096	1.6176	1.4791	0.9803	
1.0983	1.1484	0.7665	1.1501	0.8058	0.7489	1.0046	1.6957	1.4382	0.9846	
1.6103	1.7006	1.0852	1.3734	0.9720	0.5224	1.5891	2.0069	1.8808	1.3829	
0.8596	1.0374	0.7516	1.0800	0.2752	0.6321	0.8995	1.6836	1.3789	0.9529	
1.3697	1.6260	1.0075	1.5010	0.7949	0.8598	1.3620	2.2599	1.9284	1.3910	
2.2345	1.4307	1.6105	1.6636	1.4011	0.7362	1.9362	2.3792	2.2239	1.2771	
1.0912	0.9701	0.8742	1.0685	0.5065	0.5555	1.0385	1.6132	1.3934	0.8880	
1.2401	0.9232	1.0358	1.0695	0.4232	0.4084	1.1901	1.6214	1.4563	0.8749	
0.7998	0.9784	0.6031	0.8271	0.3526	0.3635	0.8439	1.2573	1.1106	0.8281	
0.9162	0.8255	0.7339	1.0431	0.5639	0.7475	0.8123	1.5710	1.2713	0.7804	
0.8925	1.0918	0.6301	1.0997	0.6955	0.8158	0.8277	1.6423	1.3325	0.9418	
0.9843	0.8870	0.7652	0.9474	0.5012	0.4934	0.9309	1.4205	1.2357	0.7978	
1.8706	1.8120	1.3931	1.7769	1.0269	0.8906	1.7924	2.6477	2.3350	1.5761	
1.6580	1.1149	1.2908	1.3139	0.8032	0.5315	1.5063	1.9365	1.7768	1.0330	
2.1375	1.5324	1.5728	1.6951	1.2433	0.7513	1.9139	2.4628	2.2664	1.3643	
0.9598	1.1546	0.7091	0.8588	0.3456	0.2060	1.0505	1.3020	1.2282	0.9501	
1.9587	1.7653	1.3965	1.6042	1.0875	0.6042	1.8743	2.3486	2.1954	1.4901	
1.4483	1.4590	1.0232	1.5120	1.0573	0.9987	1.3096	2.2293	1.8837	1.2642	
1.0156	1.0013	0.7684	0.8610	0.4073	0.2493	1.0380	1.2924	1.2106	0.8526	
1.7249	1.1378	1.2494	1.2887	1.0464	0.5456	1.5143	1.8500	1.7337	1.0117	
2.0284	1.4518	1.5557	1.7177	1.1046	0.8410	1.8183	2.5297	2.2608	1.3360	
1.1664	0.7848	0.7492	0.8163	0.9233	0.3845	0.9778	1.1233	1.0833	0.6502	
1.6489	1.4047	1.1651	1.3388	0.9876	0.5564	1.5339	1.9458	1.8090	1.1930	
1.9405	1.5763	1.4217	1.9106	1.3978	1.2988	1.6590	2.8014	2.3604	1.4322	
1.5771	1.1465	1.1510	1.4064	1.0900	0.8648	1.3429	2.0440	1.7761	1.0432	
1.2814	1.3963	0.8734	1.4447	1.0676	1.0678	1.1374	2.1257	1.7520	1.1991	
1.5711	1.6766	1.2830	1.7794	0.7172	1.0496	1.5472	2.7208	2.2684	1.5232	
1.5442	1.5169	1.0416	1.2708	0.9570	0.4864	1.4886	1.8443	1.7381	1.2401	
1.4922	1.5191	0.9335	1.1652	1.0418	0.4125	1.4331	1.6588	1.6105	1.1970	
1.5855	1.2008	1.2654	1.2388	0.5725	0.3370	1.5408	1.8559	1.7469	1.0875	
1.4848	1.4692	1.1975	1.6686	0.7833	1.0666	1.3982	2.5321	2.0908	1.3531	
