40	20
1.3602	1.4400	1.7419	1.5613	1.4237	1.5385	1.3561	1.1509	1.3114	1.1160	1.3083	0.8350	1.3197	1.8237	1.8037	1.2772	0.9088	1.4360	1.7056	1.8408	
1.2166	1.5433	1.8529	1.4257	1.5322	1.5156	1.1715	1.1142	1.1156	1.0416	1.0027	0.6652	1.2968	1.6478	1.6050	1.2141	0.7524	1.4470	1.4640	1.8183	
1.4158	1.3497	1.0569	0.5494	1.2014	0.8763	0.4089	1.0925	1.0798	1.1612	1.0282	0.7858	1.5442	1.5394	1.5011	0.9810	0.2101	1.3945	1.5684	1.4097	
0.6164	0.8041	0.9702	0.6927	0.8118	0.8384	0.5700	0.5468	0.4506	0.5759	0.5786	0.2852	0.7548	0.7688	0.8235	0.5227	0.4560	0.6819	0.6695	0.9719	
0.2946	0.4214	0.6229	0.5823	0.4415	0.5055	0.4965	0.3063	0.3655	0.2389	0.2701	0.1893	0.2542	0.4992	0.4622	0.4070	0.3020	0.4056	0.4177	0.5437	
0.7762	0.5802	0.4932	0.5078	0.5057	0.4450	0.4560	0.5832	0.8044	0.5566	0.6531	0.5541	0.6355	0.9696	0.8845	0.6554	0.2042	0.7348	1.0147	0.6993	
0.8329	0.8390	0.8689	0.7236	0.7843	0.7052	0.6058	0.7011	0.8406	0.6392	0.6415	0.5361	0.7622	1.0938	1.0021	0.7905	0.3009	0.9139	1.0599	0.9648	
0.7653	0.6704	0.5800	0.4685	0.5959	0.4793	0.3934	0.6014	0.7410	0.5739	0.5783	0.5026	0.6949	0.9385	0.8571	0.6462	0.1639	0.7760	0.9568	0.7471	
1.2489	1.4499	1.4428	0.9712	1.3491	1.0571	0.7422	1.1145	1.2056	0.9817	0.7523	0.7376	1.2377	1.6244	1.4410	1.2259	0.2768	1.5108	1.5292	1.5098	
1.0328	1.0996	1.2821	0.9504	1.1176	1.3004	0.8394	0.7819	0.5740	1.0067	1.2368	0.4606	1.3391	1.1086	1.3635	0.5908	0.8786	0.8652	1.0317	1.4793	
0.9906	1.2033	1.4475	1.0967	1.2097	1.2766	0.9217	0.8545	0.7656	0.9004	0.9628	0.4956	1.1552	1.2411	1.3188	0.8341	0.7251	1.0544	1.1099	1.4884	
0.1312	0.1672	0.2035	0.1874	0.1589	0.1326	0.1513	0.1377	0.1966	0.0827	0.0562	0.1027	0.0793	0.2266	0.1702	0.2001	0.0368	0.1999	0.2049	0.1776	
1.3953	1.2391	1.3970	1.2623	1.2220	1.4477	1.1545	1.0283	1.0617	1.2179	1.6101	0.7952	1.5111	1.6140	1.8006	0.9355	1.0131	1.1613	1.5909	1.7252	
1.3431	1.5095	1.6977	1.2292	1.4943	1.5509	1.0381	1.0947	0.9474	1.2254	1.3301	0.6626	1.6015	1.5689	1.7144	0.9860	0.8807	1.3216	1.4519	1.8639	
0.5783	0.6047	0.4756	0.1717	0.5482	0.3999	0.1084	0.4463	0.3491	0.5120	0.4223	0.2713	0.7185	0.5775	0.6044	0.3430	0.0948	0.5627	0.5773	0.6191	
1.7930	1.7086	1.5410	1.0836	1.5606	1.3103	0.8893	1.4143	1.5293	1.4418	1.4167	1.0617	1.8319	2.1029	2.0306	1.3946	0.5025	1.7967	2.1022	1.9120	
0.9449	1.2298	1.5316	1.2293	1.2298	1.2372	1.0156	0.8907	0.9324	0.7953	0.7701	0.5365	0.9648	1.3421	1.2799	1.0193	0.6248	1.1685	1.1788	1.4608	
1.1159	1.0366	0.9520	0.8170	0.9213	0.7027	0.6721	0.9350	1.2413	0.7846	0.7230	0.7850	0.9023	1.4914	1.2629	1.1170	0.1771	1.2582	1.4908	1.1127	
1.0558	1.2903	1.2636	0.7280	1.2114	0.9494	0.5314	0.9340	0.8700	0.8889	0.6554	0.5479	1.1824	1.2849	1.2036	0.9321	0.2537	1.2497	1.1920	1.3315	
1.6043	1.3906	1.2330	0.9790	1.2592	1.1117	0.8424	1.2211	1.4076	1.2656	1.3677	0.9976	1.5698	1.8812	1.8302	1.2169	0.4999	1.5202	1.9204	1.6271	
1.9653	1.9567	1.9902	1.4961	1.8604	1.7942	1.2697	1.5548	1.5798	1.6607	1.7843	1.1057	2.1136	2.3137	2.3685	1.4888	0.9220	1.9149	2.2528	2.3473	
1.2334	1.3117	1.3274	0.9047	1.2513	1.1644	0.7436	0.9955	0.9348	1.0683	1.0713	0.6516	1.3944	1.4290	1.4736	0.9231	0.5525	1.2388	1.3689	1.5245	
0.3894	0.3882	0.4202	0.3860	0.3627	0.3304	0.3268	0.3368	0.4422	0.2822	0.2889	0.2717	0.3164	0.5462	0.4783	0.4126	0.1417	0.4470	0.5276	0.4505	
1.1499	0.9602	0.8650	0.7963	0.8553	0.7344	0.6908	0.8990	1.1784	0.8411	0.9152	0.7925	0.9804	1.4534	1.3188	1.0082	0.3028	1.1526	1.4862	1.1163	
0.9184	0.6789	0.5938	0.4912	0.6340	0.7171	0.4730	0.6036	0.5860	0.8061	1.0626	0.5083	1.0423	0.9205	1.0834	0.4425	0.5108	0.6458	0.9784	0.9414	
1.1507	1.1357	1.1404	1.0008	1.0351	0.8476	0.8276	0.9958	1.3168	0.8139	0.7566	0.8094	0.9216	1.5956	1.3528	1.2200	0.2697	1.3450	1.5595	1.2470	
1.5828	1.5458	1.7243	1.4700	1.5064	1.6182	1.2917	1.2485	1.3260	1.3409	1.5994	0.9195	1.6553	1.9307	2.0128	1.2381	0.9803	1.5024	1.8631	1.9895	
1.3938	1.2128	0.9005	0.4636	1.0784	0.8574	0.3734	1.0046	0.9453	1.1794	1.1847	0.7521	1.5820	1.4160	1.4867	0.8033	0.3166	1.2174	1.4833	1.3450	
1.4943	1.5335	1.4834	1.1297	1.4052	1.1319	0.9092	1.2714	1.5070	1.1309	1.0066	0.9548	1.3734	1.9399	1.7223	1.4274	0.3493	1.6939	1.8893	1.6568	
1.2906	1.0880	0.8393	0.5882	0.9514	0.7283	0.4884	0.9708	1.1190	1.0006	1.0026	0.8038	1.2619	1.4688	1.3941	0.9483	0.2267	1.2277	1.5304	1.1946	
