20	4
0.7398	0.0170	0.5199	0.8930	
0.8930	0.0398	0.3317	0.4535	
0.0259	0.8043	0.9342	0.5784	
0.1376	0.8598	0.2465	0.3156	
0.4241	0.5663	0.5112	0.9940	
0.7646	0.7541	0.7403	0.9839	
0.5244	0.5195	0.2542	0.9645	
0.7545	0.5859	0.8456	0.6663	
0.1698	0.1907	0.5382	0.7262	
0.6727	0.5034	0.9101	0.3340	
0.6187	0.0509	0.3507	0.5228	
0.0068	0.0561	0.9353	0.2734	
0.7402	0.3352	0.9277	0.7184	
0.9917	0.6309	0.5877	0.7780	
0.1282	0.8920	0.1018	0.0811	
0.3606	0.6734	0.3669	0.2216	
0.1911	0.6853	0.2758	0.2040	
0.7144	0.6957	0.2661	0.6241	
0.1779	0.7998	0.2265	0.7252	
0.9868	0.6606	0.0013	0.8344	
