25	20
1.1230	1.1850	0.8527	0.6112	0.8125	1.7169	0.7514	1.1607	1.5923	0.3977	0.7514	1.3239	0.5533	0.1737	1.7720	1.1817	1.8377	0.7902	0.9372	0.8850	
0.3716	0.3023	0.2835	0.2334	0.2152	0.4825	0.2354	0.3087	0.5111	0.1544	0.2725	0.3543	0.1326	0.0531	0.5422	0.3297	0.5538	0.1567	0.2141	0.2796	
0.7621	0.4218	0.4576	0.3836	0.5173	0.8995	0.4783	0.4298	0.9097	0.2910	0.5716	0.6975	0.2756	0.0912	0.8116	0.6543	0.9586	0.1188	0.3827	0.3799	
0.8452	0.5955	0.5852	0.4839	0.5282	1.0574	0.5338	0.6070	1.0964	0.3380	0.6251	0.7950	0.3053	0.1124	1.0902	0.7417	1.1764	0.2627	0.4634	0.5431	
0.4880	0.4621	0.3036	0.1963	0.4253	0.7485	0.3319	0.4404	0.6271	0.1455	0.3191	0.6093	0.2722	0.0686	0.6356	0.5381	0.7359	0.2973	0.4340	0.2891	
0.5883	0.7732	0.5696	0.4291	0.3250	0.9472	0.3917	0.7724	0.9635	0.2447	0.3926	0.6819	0.2620	0.1064	1.2036	0.6111	1.1115	0.5633	0.5003	0.6482	
0.3575	0.7036	0.2876	0.1085	0.4212	0.8411	0.2831	0.6497	0.5813	0.0562	0.1590	0.7001	0.3404	0.0725	0.7582	0.5801	0.7917	0.6279	0.6215	0.3573	
0.7889	1.1608	0.6844	0.4322	0.6284	1.4486	0.5586	1.1173	1.2502	0.2501	0.4690	1.1254	0.4912	0.1437	1.5508	0.9734	1.5303	0.9178	0.8986	0.7873	
0.8542	1.1940	0.7260	0.4691	0.6674	1.5211	0.5987	1.1524	1.3295	0.2772	0.5195	1.1795	0.5110	0.1516	1.6226	1.0254	1.6117	0.9241	0.9254	0.8224	
0.2912	0.7459	0.2912	0.1055	0.3550	0.8034	0.2445	0.6916	0.5527	0.0376	0.1024	0.6583	0.3203	0.0713	0.7979	0.5372	0.7763	0.6995	0.6179	0.3938	
0.8341	0.6055	0.6456	0.5597	0.4272	1.0073	0.5161	0.6338	1.1412	0.3701	0.6337	0.7172	0.2494	0.1162	1.1941	0.6830	1.2027	0.2644	0.3925	0.6271	
0.9259	1.2055	0.8319	0.5956	0.6038	1.5303	0.6274	1.1872	1.4613	0.3492	0.6006	1.1422	0.4646	0.1627	1.7849	1.0119	1.7131	0.8880	0.8547	0.9347	
1.1913	0.8477	0.7475	0.5794	0.8675	1.5584	0.7685	0.8402	1.4836	0.4279	0.8544	1.2231	0.5050	0.1540	1.4173	1.1201	1.6281	0.3978	0.7568	0.6670	
0.7796	0.5290	0.5761	0.5000	0.4198	0.9279	0.4823	0.5533	1.0373	0.3386	0.5933	0.6700	0.2375	0.1050	1.0534	0.6380	1.0892	0.2104	0.3615	0.5447	
1.0463	0.9493	0.6172	0.3911	0.9395	1.5920	0.7121	0.8994	1.3092	0.3020	0.6845	1.3098	0.5914	0.1429	1.2874	1.1559	1.5372	0.5968	0.9281	0.5692	
0.3030	0.1376	0.1502	0.1214	0.2368	0.3539	0.1919	0.1362	0.3300	0.1040	0.2251	0.2886	0.1218	0.0328	0.2564	0.2683	0.3483	0.0195	0.1594	0.1050	
0.8247	0.3728	0.3874	0.3031	0.6769	0.9787	0.5264	0.3632	0.8803	0.2706	0.6063	0.8109	0.3502	0.0877	0.6626	0.7486	0.9374	0.0560	0.4587	0.2575	
0.8971	0.5340	0.5507	0.4547	0.6120	1.0848	0.5660	0.5411	1.0876	0.3405	0.6668	0.8406	0.3342	0.1100	0.9939	0.7846	1.1567	0.1809	0.4752	0.4690	
0.6058	0.4587	0.5709	0.5322	0.1649	0.6699	0.3578	0.5059	0.9161	0.3255	0.4876	0.4128	0.0990	0.0918	1.0404	0.4174	0.9314	0.1907	0.1797	0.5907	
0.7687	0.9012	0.4565	0.2246	0.8025	1.3591	0.5520	0.8336	1.0027	0.1737	0.4506	1.1449	0.5434	0.1153	1.0558	0.9829	1.2553	0.6749	0.8922	0.4563	
0.5460	0.6266	0.5477	0.4527	0.2202	0.7786	0.3467	0.6455	0.8928	0.2609	0.3942	0.5263	0.1760	0.0954	1.1006	0.4892	0.9847	0.4124	0.3453	0.6110	
0.7613	1.0016	0.4740	0.2150	0.8238	1.4315	0.5581	0.9240	1.0314	0.1584	0.4247	1.2067	0.5780	0.1210	1.1369	1.0268	1.3197	0.7904	0.9714	0.4985	
1.2212	0.8401	0.7444	0.5752	0.9061	1.5874	0.7879	0.8306	1.4976	0.4327	0.8765	1.2542	0.5216	0.1551	1.4031	1.1485	1.6415	0.3792	0.7723	0.6506	
0.8009	1.0364	0.6305	0.4021	0.6550	1.3871	0.5591	0.9957	1.1898	0.2501	0.4930	1.0917	0.4792	0.1348	1.3981	0.9508	1.4376	0.7812	0.8420	0.6922	
0.6920	0.8932	0.4237	0.1917	0.7500	1.2906	0.5062	0.8233	0.9283	0.1439	0.3882	1.0899	0.5225	0.1087	1.0130	0.9283	1.1858	0.7001	0.8737	0.4410	
