10	20
1.8876	2.2537	1.7319	1.6708	1.7426	1.7472	1.6070	0.8348	1.2302	2.1898	1.1617	1.1277	2.2251	2.0134	1.6422	0.9305	1.2774	1.5435	1.6754	1.5913	
2.3944	2.5953	1.4292	1.5504	1.8381	1.9828	1.6383	1.1771	1.6555	2.0341	1.6103	1.5463	2.2070	1.8254	1.6502	1.1155	1.5491	1.7636	1.8662	1.7815	
1.4422	1.6840	1.3668	1.7565	1.1397	2.0117	1.6535	1.0014	1.4304	1.7338	1.5564	1.2803	1.7127	1.5070	1.7369	1.2403	0.5059	1.1178	1.0241	1.7947	
1.2981	1.4705	0.6775	0.8001	0.9948	1.1492	0.9626	0.6944	0.9478	1.1878	0.8738	0.8401	1.0658	1.0107	0.9274	0.4720	0.7663	0.9330	1.0814	0.9378	
1.7826	1.9524	0.9712	0.9198	1.2643	1.3243	1.3088	0.8867	1.3776	1.4636	1.2242	1.0202	1.6722	1.2871	1.3054	0.7836	1.2347	1.5137	1.4970	1.4050	
0.9957	1.2724	1.2227	1.3199	0.9407	1.3473	1.2485	0.5910	0.9034	1.4650	0.9266	0.7513	1.4314	1.3147	1.3098	0.7991	0.4655	0.8961	0.8640	1.2616	
1.8315	2.0475	0.8069	0.8260	1.2514	1.4047	1.3875	0.9838	1.4881	1.5130	1.2738	1.0531	1.5156	1.2636	1.3352	0.6527	1.1885	1.5234	1.5928	1.3932	
2.1819	2.3364	1.2645	1.3404	1.4901	1.8329	1.6973	1.1813	1.8150	1.7653	1.7318	1.4108	2.1178	1.5556	1.7376	1.2257	1.3777	1.8204	1.6889	1.9292	
2.0850	2.3154	1.6770	1.8938	1.7088	2.1220	1.7164	1.0967	1.5435	2.0847	1.6258	1.5144	2.2595	1.8991	1.7927	1.3182	1.1945	1.5491	1.5554	1.8986	
1.2442	1.6204	1.2038	1.6296	1.1150	1.9403	1.5873	0.9138	1.2162	1.8298	1.2622	1.1087	1.3612	1.5284	1.5920	0.8277	0.3147	0.8882	1.0401	1.4813	
