45	3
0.3992	0.7219	0.4921	
0.2510	0.0278	0.2920	
0.9963	0.2661	0.6626	
0.6373	0.9616	0.1018	
0.7544	0.0246	0.7699	
0.8798	0.7957	0.2946	
0.4632	0.7842	0.1613	
0.2745	0.0972	0.2564	
0.4740	0.7144	0.9706	
0.0299	0.0465	0.2041	
0.2285	0.0622	0.9053	
0.5404	0.7892	0.1613	
0.3996	0.7755	0.4713	
0.7555	0.9874	0.9373	
0.8320	0.9451	0.1357	
0.5600	0.7329	0.7852	
0.5657	0.9579	0.6642	
0.5985	0.1298	0.7312	
0.5660	0.6683	0.1758	
0.4777	0.3801	0.3685	
0.3408	0.5390	0.7082	
0.8117	0.9373	0.4132	
0.7981	0.8939	0.2457	
0.2822	0.2247	0.8822	
0.2122	0.0876	0.6948	
0.2505	0.2154	0.6801	
0.2135	0.6808	0.0310	
0.5536	0.4327	0.6467	
0.5257	0.4853	0.0563	
0.3048	0.7204	0.7379	
0.8338	0.3173	0.9845	
0.0796	0.8365	0.7026	
0.4009	0.8195	0.7449	
0.9000	0.3031	0.5794	
0.8747	0.8140	0.9489	
0.2252	0.0262	0.0949	
0.2343	0.8374	0.9151	
0.9331	0.4893	0.4899	
0.6505	0.1027	0.3332	
0.2804	0.5789	0.8583	
0.1178	0.1519	0.0263	
0.7085	0.9196	0.2148	
0.5764	0.7270	0.4847	
0.1277	0.1458	0.8988	
0.1649	0.2078	0.7233	
