40	4
0.9315	0.7690	0.7312	0.7143	
0.1619	0.2614	0.6377	0.7781	
0.9529	0.9857	0.9752	0.7166	
0.8785	0.0442	0.3311	0.1199	
0.5072	0.3441	0.4207	0.3236	
0.0182	0.6732	0.4804	0.8662	
0.7782	0.0567	0.9098	0.6752	
0.3595	0.0546	0.5721	0.2393	
0.8485	0.5649	0.4248	0.0285	
0.4331	0.6509	0.4544	0.2639	
0.6058	0.2370	0.9512	0.7486	
0.3776	0.6269	0.5829	0.4308	
0.7214	0.5300	0.3914	0.9502	
0.3162	0.5143	0.5581	0.0845	
0.9494	0.7016	0.9866	0.0164	
0.8497	0.3737	0.7836	0.6146	
0.7756	0.6140	0.0882	0.2135	
0.2995	0.3073	0.3785	0.7537	
0.8727	0.0929	0.7695	0.7121	
0.3751	0.6629	0.1994	0.4065	
0.7984	0.0286	0.3531	0.2429	
0.8168	0.3845	0.2177	0.5293	
0.9990	0.0721	0.0033	0.7924	
0.0451	0.2919	0.1916	0.7715	
0.2368	0.2132	0.4502	0.3730	
0.4309	0.7220	0.6818	0.4360	
0.8472	0.7050	0.4681	0.9867	
0.3864	0.7151	0.1284	0.8962	
0.1228	0.3612	0.8037	0.7355	
0.9153	0.5465	0.0760	0.2207	
0.1823	0.3578	0.1231	0.0691	
0.5908	0.9410	0.8711	0.0886	
0.8124	0.4448	0.6854	0.2624	
0.2612	0.1108	0.5119	0.1515	
0.9858	0.8651	0.6165	0.3641	
0.4413	0.0356	0.8325	0.6810	
0.2253	0.2233	0.0106	0.1021	
0.1847	0.1380	0.5220	0.8871	
0.6982	0.3026	0.3839	0.4672	
0.8752	0.2542	0.0588	0.5349	
