45	15
1.2230	0.8496	0.8684	1.2194	0.3974	0.9782	0.8133	0.6201	0.8323	0.1291	0.7430	0.6989	0.4960	0.9189	0.7277	
1.1995	0.8226	0.9446	0.9827	0.2804	0.7731	0.4617	0.3466	1.1752	0.2003	0.7551	0.7176	0.5992	0.8247	0.4154	
1.1866	0.7449	0.9088	1.0686	0.3195	1.0446	0.8628	0.6142	0.8902	0.1819	0.6885	0.8402	0.4469	0.8867	0.6777	
1.3390	0.9396	0.9318	1.3746	0.4561	1.0858	0.9271	0.7120	0.8557	0.1259	0.8132	0.7446	0.5316	1.0166	0.8388	
1.4285	1.1106	0.9579	1.4951	0.5119	0.9004	0.6662	0.5731	1.0240	0.0997	0.9314	0.5803	0.6893	1.0423	0.7440	
2.2015	1.4398	1.6345	2.0735	0.6448	1.8762	1.5604	1.1406	1.5779	0.2936	1.2997	1.4404	0.8496	1.6516	1.2894	
1.0925	0.6979	0.8204	1.0157	0.3116	0.9616	0.8083	0.5828	0.7815	0.1540	0.6365	0.7480	0.4081	0.8226	0.6497	
1.0155	0.5433	0.8952	0.6870	0.1486	0.9147	0.6653	0.4184	1.0211	0.2534	0.5652	0.9159	0.3964	0.7180	0.4098	
1.2386	0.9026	0.9239	1.1083	0.3423	0.7514	0.4569	0.3719	1.1285	0.1633	0.7988	0.6316	0.6317	0.8613	0.4730	
1.4946	0.9048	1.1879	1.2615	0.3563	1.3195	1.0546	0.7308	1.2196	0.2650	0.8592	1.1284	0.5700	1.1010	0.7879	
1.1631	0.7126	0.9488	0.9200	0.2467	0.9421	0.6834	0.4689	1.0704	0.2249	0.6836	0.8646	0.4912	0.8289	0.5059	
0.8168	0.4686	0.6370	0.7316	0.2136	0.8320	0.7390	0.5091	0.5538	0.1367	0.4467	0.6651	0.2533	0.6305	0.5395	
0.5197	0.3538	0.3193	0.6387	0.2294	0.5562	0.5813	0.4390	0.1307	0.0162	0.2923	0.3047	0.1299	0.4402	0.5017	
0.5520	0.3808	0.4163	0.4944	0.1507	0.3922	0.2783	0.2109	0.4701	0.0776	0.3424	0.3236	0.2537	0.3946	0.2498	
1.3408	1.0083	0.9848	1.2198	0.3838	0.7507	0.4219	0.3644	1.2333	0.1629	0.8813	0.6214	0.7122	0.9247	0.4859	
0.7555	0.3433	0.7095	0.4406	0.0687	0.7711	0.5818	0.3440	0.7927	0.2262	0.3930	0.8048	0.2584	0.5371	0.3089	
0.9998	0.5381	0.8736	0.6931	0.1551	0.9090	0.6735	0.4277	0.9806	0.2432	0.5558	0.8947	0.3844	0.7117	0.4227	
1.0981	0.6760	0.8550	0.9625	0.2810	0.9753	0.7981	0.5609	0.8502	0.1801	0.6328	0.8049	0.4122	0.8170	0.6117	
1.2735	0.8810	0.9325	1.2050	0.3806	0.9634	0.7466	0.5674	0.9748	0.1569	0.7813	0.7385	0.5500	0.9339	0.6681	
1.2846	0.6981	1.0070	1.1586	0.3361	1.4197	1.3104	0.8921	0.7988	0.2213	0.6767	1.1221	0.3435	1.0139	0.9300	
0.4571	0.2338	0.3776	0.3743	0.0989	0.5058	0.4505	0.2974	0.3290	0.0948	0.2375	0.4300	0.1259	0.3534	0.3007	
1.3672	0.8290	1.0243	1.2999	0.4002	1.3502	1.2150	0.8599	0.8612	0.1933	0.7641	1.0218	0.4366	1.0624	0.9355	
1.4402	1.0813	1.0163	1.4086	0.4621	0.9101	0.6313	0.5260	1.1489	0.1425	0.9302	0.6658	0.7042	1.0318	0.6716	
0.9864	0.8193	0.6788	0.9644	0.3241	0.4142	0.1603	0.1963	0.9051	0.0795	0.6868	0.3014	0.5838	0.6678	0.3186	
1.5572	1.0829	1.1058	1.5516	0.5056	1.2414	1.0298	0.7858	1.0631	0.1644	0.9468	0.8876	0.6335	1.1690	0.9230	
0.7778	0.6429	0.5151	0.8095	0.2801	0.3843	0.2230	0.2267	0.6227	0.0470	0.5319	0.2412	0.4272	0.5469	0.3299	
1.0236	0.7006	0.8045	0.8432	0.2415	0.6679	0.4066	0.3046	0.9929	0.1697	0.6428	0.6148	0.5069	0.7062	0.3636	
